factset_entity_id,total_aum,equity_aum
0D7J88-E,,
0D7J9C-E,,
0D7JC7-E,,23
0D7JLF-E,,
0D7JZ5-E,,
0D7K3K-E,,
0D7K99-E,,
0D7KM0-E,,
0D7KMP-E,,
0D7KVF-E,,
0D7PRC-E,507,449
0D7L30-E,,
0D7M9Z-E,,
0D7MVP-E,,
0D7HP6-E,415,184
0D7MZC-E,,
0D7N08-E,,
0D7N3G-E,,
0D7NG2-E,,
0D7NH1-E,,
0D7NM9-E,,
0HVC0Q-E,478,444
0D7NT2-E,,
0D7PCX-E,,
0D7PL1-E,,
0D7PLM-E,,
0D7PML-E,,
0D7YQQ-E,,1083
0D7Q5J-E,,
0D7QLB-E,,
0D7QMM-E,,
0D7RM5-E,,
0D83B4-E,10075,
0D7RSM-E,,
0D7RWL-E,,
0D7SQS-E,,
0D7TLN-E,,
0D7TR8-E,,
0D7TT2-E,,
0D7TTY-E,,
0D7V6F-E,,
0D7VF1-E,,
0D7VF5-E,,
0D7WH7-E,,
0D7WNT-E,,
0D7WRM-E,760,
0D7WSW-E,,
0D7WTX-E,,
0D7WV9-E,,
0D7WW7-E,,
0D7XFN-E,,
0D7XPT-E,,
0D7XQQ-E,4000,
0D7XYZ-E,,
0D7YCB-E,,
0D7YKM-E,,
0D7YL4-E,,
0D7Z1P-E,,
0D7ZG8-E,,
0D7ZYQ-E,,
0D7LVS-E,3555,631
0D80JQ-E,409,
0D823Z-E,,
0D82BH-E,,
0D82JN-E,,
0D82LB-E,,
0D83FH-E,,
0D840Z-E,,
0D8418-E,,
0D7XLQ-E,,0
0D84C0-E,,
0D84GS-E,,
0D84KP-E,,
0D84L7-E,,
0D84S7-E,,
0D84YG-E,,
0D84YQ-E,,
0CSN22-E,,0
0D7X5M-E,5123,
0D855K-E,,
0D86MG-E,,
0D86RR-E,,
0D86V0-E,,
0D86XV-E,,
0D87DB-E,,
0D86W9-E,1921,426
0D88JY-E,,
0D897C-E,,
0D8C90-E,,
0D8CDH-E,,
0D8CDJ-E,,
0D8CDK-E,,
0D8CJ9-E,,
0D8CRK-E,,
0D8CVP-E,,
0D8CVV-E,,
0D8CWG-E,,
0D8DCF-E,,
0D8DCY-E,,
0D8DHK-E,,1
0D8DKR-E,2027,
0D8DQF-E,,
0D8F1T-E,,
0D8FK9-E,,
0D8FLK-E,,
0D8FY5-E,,
0D8GF3-E,,
0D8GH5-E,,
0D8HBS-E,,18
0D8HCS-E,,
0D8JJH-E,,
0D8HBD-E,2502,
0D8JPW-E,,
0D8K5V-E,5000,
0D8KG7-E,,
0D8KKF-E,,
0D8KLT-E,,
0D8L1M-E,,
0D8M2T-E,,
0D8M6G-E,,
0D8M83-E,,
0D8MG6-E,,
0D8N1H-E,,
0D8NDB-E,,
0D8NH2-E,,
0D8NL0-E,,
0D8NLN-E,,
0D8NRZ-E,,
0D8NVP-E,,
0D8NVW-E,,
0D8P5B-E,,
0D8QRZ-E,,
0D8QVB-E,,
0D8R8J-E,,
0D8RZC-E,,
0D8S2C-E,,
0D8S3G-E,,
0D8S9V-E,,
0D8SGP-E,,
0JF8QG-E,,441
0D8SYH-E,,
0D8T18-E,,
0D8T1Y-E,,
0D8TVQ-E,,
0D8V8Y-E,,
0D8V9Z-E,,
0D8VB7-E,,
0D8VJV-E,,
0D8VZZ-E,,
0D8W44-E,,
0D8WDB-E,,
0D8WDZ-E,,
0D8WFG-E,,
0D8WXX-E,,114
0D8XGC-E,,83
0D8XPD-E,,
0D8XR3-E,,
0D8XWR-E,,
0D8XXQ-E,,
0D8XXR-E,,
0D8YQ0-E,,
0D8YS7-E,,
0D8ZJC-E,,
0D8ZSG-E,76,10
0D8ZZC-E,,
0D8ZZG-E,,
0D9047-E,,
0D9073-E,,
0D90G0-E,,
0D90W5-E,,
0D90WQ-E,,
0D90ZP-E,,
0D911V-E,,
0D91BQ-E,,
0D91RT-E,,
0D920R-E,,
0D927V-E,,
0D9280-E,,
0D92M8-E,,
0D92PH-E,,
0D92YK-E,,22
0D948F-E,,22
0D94N0-E,,
0D94XB-E,,
0D8NR4-E,120,
0D8KVN-E,5500,
0D9510-E,,
0D953M-E,,
0D95QH-E,,
0D95QM-E,,
0D95S7-E,,
0D96VL-E,,
0D973G-E,,
0D97DG-E,,
0D97Z4-E,,
0D981X-E,,
0D98FM-E,,
0D98ST-E,,
0D98TD-E,,
0D98TY-E,,
0D98TZ-E,,
0D98VF-E,,
0D98VS-E,,
0D99XR-E,,
0D9BCV-E,,
0D9BNJ-E,,
0D9BPG-E,,
0D9BQJ-E,,
0D9D6W-E,,
0D9DLQ-E,,
0D9DMJ-E,,
0D9FBD-E,,
0D9FVL-E,,101
0D9FZ1-E,,
0D9G7Y-E,,
0D9GPG-E,,
0D9H1N-E,,
0D9HD9-E,,
0D9HP1-E,,
0D9J9W-E,,
0D9JF6-E,199,
0D9L9X-E,176057,63237
0D9JWC-E,,238
0D9K4D-E,,
0D9KVH-E,,
0D9L0S-E,,
0D9L61-E,,
0D9L8X-E,,
0D9L95-E,,
0D9ML0-E,,
0D9MPT-E,,
0D9MT8-E,,
0D9N6T-E,,
0D9HCJ-E,173,42
0D9NFQ-E,,
0D9NGN-E,,
0D9PTL-E,,
0D9QCL-E,,
0D9QG2-E,,
0D9DFZ-E,,74
0D9SDX-E,,
0D9SH8-E,,
0D9SWS-E,,
0D9TBY-E,,
0D9HHG-E,323,255
0D9V67-E,,
0D9L04-E,,52
0D9VK3-E,,
0D9TMX-E,,4
0D9YF7-E,,
0D9Z9V-E,,
0D9ZDP-E,,
0D9ZF7-E,,
0D9ZFJ-E,,
0D9ZFW-E,,
0DB0M1-E,,
0DB189-E,,
0DB1MT-E,,
0DB229-E,,8
0DB23W-E,,
0DB33Z-E,,
0DB36M-E,,
0DB44T-E,,
0DB5D5-E,,2
0DB5M3-E,,
0DB68D-E,,
0DB6J3-E,,
0DB6KL-E,,
0DB6L1-E,,
0DB76K-E,,
0DB8W2-E,,64
0DB93Q-E,,
0DB946-E,,
0DB962-E,,
0D9VKF-E,8,
0DB9CY-E,,
0DB9GR-E,,
0DBBNL-E,,
0DBBNY-E,,
0DBBTL-E,,0
0DBC5Z-E,,
0DBD4H-E,,
0DBDTH-E,,
0DBF3P-E,,
0DBF3Q-E,,
0DBF3Z-E,,10737
0DBF78-E,,
0DBF8B-E,81,
0DBFLY-E,,
0DBFN1-E,,
0DBG36-E,,
0DBG59-E,,
0DBGFT-E,,
0DBGGH-E,,
0DBGGL-E,,
0D95BM-E,,6
0D9Y8L-E,1852,
0D9HPF-E,,108
0DBGYF-E,,
0DBH08-E,,
0DBH0B-E,92,
0DBH2T-E,,
0FY17R-E,,52
0DBJWM-E,,
0DBJX0-E,1596,
0DBKD7-E,,
0DBKG8-E,,
0DBKJ7-E,,
0DBKK2-E,,
0DBKKH-E,,
0DBKL7-E,,
0DBKMN-E,,
0DBL3Q-E,,
0DBZPH-E,922,640
0DBMQN-E,,
0DBMR6-E,,
0DBMTC-E,,
0DBP0D-E,,
0DBPKS-E,,
0DBPNC-E,,
0DBPQL-E,9000,
0DBPTV-E,,
0DBPVZ-E,,
0DBPWB-E,,
0DBPWM-E,,
0DBPX6-E,,
0DBPZL-E,,
0DBQ03-E,,
0DBQ16-E,,
0DBQ17-E,,
0DBQ27-E,,
0DC3BK-E,,
0DBQPG-E,,
0DBR9P-E,,
0DBRBJ-E,2364,452
0DBRC3-E,,
0DBRDW-E,,
0DBRZ8-E,,
0DBRZC-E,,
0DBS33-E,65,
0DBS37-E,2,
0DBSBR-E,,
0DBSRT-E,,
0DBT4T-E,,
0DBTJH-E,,
0DBTY4-E,,
0DBV6D-E,,
0DBV6S-E,,
0DBV9T-E,,
0DBV9Z-E,,
0DBVPT-E,,
0DBVRB-E,,
0FXX2X-E,19536,2270
0DBWMW-E,,
0DBWTH-E,,
0DBXBW-E,,9
0DBXMC-E,,
0DBXMJ-E,,
0DBY8K-E,,
0DBY9P-E,,
0DBYKH-E,,
0DBYKP-E,,
0DBZ6J-E,,
0DBZBG-E,,
0DBZKP-E,,
0DBZMZ-E,,
0DBYDY-E,300,
0DC05R-E,,
0DC08T-E,,
0DC14G-E,,
0DC2D1-E,,
0DC2QK-E,,
0DC2R5-E,656,
0DC2W8-E,,
0DC478-E,89,598
0DC47H-E,,
0DC47W-E,21,
0DC488-E,120,
0DC490-E,,
0DC4J0-E,,
0DC4QT-E,,
0DC56Z-E,,
0DC5CT-E,,
0DC5FZ-E,,
0DC5L6-E,,
0DC5LX-E,,
000HPH-E,260310,38415
0DC5Z5-E,,
0DC60R-E,,
0DC60Y-E,,
0DC62J-E,,
0DC68V-E,342,
0DC6KV-E,,
0DC6MC-E,,
0DC6PC-E,,
0DC6TP-E,,
0DC793-E,,
0DC7DV-E,66,
0DC8BM-E,,
0DC8G9-E,,
0DC8GV-E,,8
0DC8J7-E,,
0DC8L4-E,,
0DC8LY-E,,
0DC8X9-E,,
0DC8XV-E,,
0DC909-E,,
0DC92L-E,,
0DC92M-E,,
0DC95Q-E,,
0DC98P-E,,
0DC9D2-E,,
0DC9DR-E,,
0DC9DZ-E,,
0DC9MW-E,,
0DCB4J-E,,16
0DCB4X-E,9144,
0DBQ29-E,93,
0DC7FS-E,,98
0DC8ZC-E,,
0DC7V7-E,,223
000J08-E,620,176
0DBM4J-E,924,
0DCB75-E,,
0DCBK2-E,,
0DCC6R-E,,
0DCCFT-E,,
0DCCG7-E,,
0DCCH1-E,,
0DCCK4-E,,
0DCCL2-E,,
0DCD1Y-E,,
0DCD2V-E,,
0DCPDS-E,45,
0DCDC8-E,,
0DCDYN-E,,
0DCDYS-E,,
0DCF5R-E,,
0DCFKV-E,,
0DCFTD-E,,
0DCGC5-E,,
0DCGS6-E,,
0DCH1H-E,,
0DCH4G-E,,
0DCH58-E,,
0DCH73-E,,
0DCH8Z-E,275,
0DCJH2-E,,
0DCJT4-E,176,
05G5CV-E,,
0DCK25-E,,
0DCKBL-E,,
0DCKDX-E,,
0DCKH8-E,,
0DCKRL-E,,
0DCKS5-E,,
0DCKXQ-E,,
0DCKYK-E,,
0DCL07-E,,
0DCL2D-E,,
0DCLYF-E,,
0DCMHY-E,,
0DCMSQ-E,,
0DCN39-E,,
0DCND1-E,,
0DCNFC-E,,
0DCNJ6-E,,
0DCNLH-E,,
0DCNPM-E,,
0DCP6K-E,,
0DD9NR-E,,
0DCPZB-E,,
0DCQC6-E,40,
0DCQH0-E,,
0DCQJ9-E,,
0DCQLV-E,,
0DCQPH-E,,
0DCQZL-E,,23
0DCR24-E,,
0DCRJB-E,,87
0DCS9Y-E,,
0DCSB3-E,46,
0DCT3T-E,,
0DCT6X-E,,
0DCTD3-E,,
0DCTV5-E,,
0DCVNZ-E,,
0DCVTB-E,,
0DCVYS-E,,
0DCW2V-E,,
0DCW39-E,,
0DCWHR-E,,
0DCX15-E,,
0DCXKD-E,,
0DCXZ9-E,,
0DCY32-E,,
0DCY4F-E,,
0DCY4J-E,,
0DCY74-E,,
0DCZ2D-E,,
0DCZJC-E,,
0DD0GJ-E,,
0DD0HS-E,,
0DD0J7-E,,
0DD0KM-E,50,
0DD0S9-E,,
0DD2HZ-E,,
000KLZ-E,,902464
0DD2YD-E,,
0DD37H-E,,
0DD3G8-E,,
0DD46N-E,,
0DD4J4-E,,
0DD4JK-E,,
0DD4LQ-E,,1
0DD4P8-E,,
0DD57K-E,,3
0DD5F7-E,,
0DD61T-E,,
0DD68T-E,,
0DD74Z-E,,
0DD7CG-E,,
0DD7Y1-E,,
0DD82T-E,,
0DD9FY-E,,
0DD9P7-E,,
0DD9QH-E,,
0DD9QT-E,,
000L3V-E,60516,24692
000LXS-E,149,134
0DD71G-E,,305
05G5RC-E,23771,4740
0DCKDC-E,213,
0DCRZ0-E,,2884
0DD9VV-E,,
0DDB4W-E,,
0DDB58-E,,
0DDB5G-E,,
0DDBBV-E,,
000NWD-E,463,408
000TWY-E,845936,15077
000PHW-E,332686,295026
0DDBTQ-E,,
0DDC1Q-E,,
0DDCDK-E,,
0DDCH9-E,,
0DDCJW-E,,
000T3H-E,3235,2414
0DDCSP-E,,
0DDD64-E,,
0DDDBP-E,,
0DDDF5-E,,
0DDDPR-E,,
0DDDTY-E,,
0DDF14-E,,
0DDFQD-E,,
0DDGB6-E,,
0DDGDW-E,,
0DDGNB-E,,
0DDGNG-E,,
0DDGP4-E,,
0DDVJS-E,,138
0DDGS2-E,,
0DDGTP-E,,
0DDGTV-E,,
0DDDBC-E,,190
0DDJMK-E,,35
0DDJN6-E,111,
0DDK2G-E,,
0DDKL3-E,,
0DDL1G-E,652,
000N8F-E,168101,20646
00D1S8-E,,170
0DDLK1-E,,
0DDLN9-E,,
0DDLYK-E,65,
0DDM79-E,,
000SX3-E,,30
0DDN0T-E,,
0DDN1L-E,,
0DDN27-E,,
0DDN2L-E,,
0DDN38-E,,
0DDN3F-E,,
0DDNB7-E,,
05G6QL-E,3533,2167
0DDP1R-E,,
0DDP3C-E,,
0DDP4N-E,,
0DDPCH-E,,
0DDPJY-E,,
0DDPK6-E,,
000NVY-E,16259,13703
0DDPQ7-E,,
0DDQ9K-E,,
0DDQCM-E,,
0DDQK0-E,,
0DDQKN-E,,
0DDQKY-E,,
009VJ4-E,4812,22
0DDRV9-E,,
0DDRX5-E,,
0DDS1G-E,,
0DDS63-E,,
0DDSMQ-E,,
0DDTN5-E,,
0DDV2H-E,,
0DDVC8-E,,
000NWQ-E,3637,1926
0D3M1V-E,,22
0DDB2M-E,231,139
0DDM0L-E,,1145
007QNN-E,1309,906
0DDWS0-E,,
0D2H07-E,,9
0DDX47-E,,
0DDXJR-E,,
0DDXLT-E,,51
0DD9V2-E,,2734
0DDYCZ-E,,
0DDYXY-E,,
0DDYYP-E,,
0DDZ1K-E,,
0DDZ4F-E,,
0DDZ92-E,,
0DDZBH-E,,
0DDZBT-E,,
0DDZCK-E,,
0DDZYN-E,,
0DF07J-E,,
0DF07Y-E,,
0DF0B1-E,,
0DF0CQ-E,44,
0DF0GJ-E,,
0DF0JX-E,,
0D8878-E,30672,5389
0DF0KN-E,,
0DF0LR-E,,
0DF0NM-E,,
0DF1FH-E,,
0DF1JP-E,,
0DF1QL-E,,
0DF1VF-E,,
0DF1WW-E,,
000VD2-E,75217,386
000VDR-E,,7
0DF27P-E,,
0DF2GS-E,,
0DF2R6-E,,
0DF2VL-E,,
0DF2YJ-E,,
0DF31M-E,,
0DF37S-E,,
0DF37V-E,,
0DF3B0-E,,
0DF3F0-E,,
0DF3QN-E,,
0DF450-E,,
0DF45L-E,,
0DF45Q-E,,
0DF462-E,,
0DF469-E,,
0DF4FT-E,260,
0DF4GN-E,,
0DF4K6-E,,
0DF4QN-E,,
0DF4SZ-E,,
001091-E,4500,3622
0010SV-E,,876
05HXZL-E,,4705
000ZXF-E,109109,1583
0DF6GM-E,,
0DF6Y7-E,,
0DF6YL-E,,
0DF723-E,,
0DF74T-E,,
0DF763-E,101,
0DF7LX-E,,
0DF7M4-E,,
0DF7TG-E,,
0DF816-E,,
0DF0NT-E,,136
0DF8MF-E,350,
0DF92R-E,,
0DF9QM-E,,
0DF9TK-E,,19
0DFB5G-E,,
0DFB5M-E,,
0DFBJK-E,173,
0DFBNS-E,97,
0DFBV0-E,,
0DZB97-E,,
0DFCRC-E,,
0DFCSD-E,,
0DFD0J-E,,
0DFD6S-E,,
0DFDCG-E,,
0DFDDK-E,,
0DFDLX-E,,
0DFDQV-E,,
0DFDSC-E,,
0DFDSD-E,,
0010BP-E,4231,2493
0DFF1R-E,,
0DFF5R-E,,
0DFFQ1-E,,
0DFG7H-E,,
0DFGB5-E,,
0DFGC0-E,,
0DFGFX-E,,
0DFGJT-E,,
0DFGLM-E,,
0DFGQD-E,,
05J7PB-E,,5
0DFGRT-E,,
0DF528-E,,0
05JN75-E,,696
0DF2QB-E,,227
0DF1QG-E,,
0DFHC3-E,,
0DFHF4-E,,
0DFHHS-E,,
0DFHJ2-E,204,
0DFHLP-E,,10
0DFHXZ-E,,
0DFJKZ-E,,
05JN3W-E,7474,25
0DFJR0-E,,
0DFK4T-E,,
0DF8MJ-E,,22
0DFKG7-E,,
0DFKVR-E,,
0DFLHL-E,,
0DFLNT-E,,
0DFLVR-E,,
0DFM4D-E,,
0DFMC2-E,,
0DFMFL-E,,
0DFMNZ-E,,
0DFMVM-E,,
0DFMX3-E,,
0DF40Z-E,1561,
0DFMYB-E,,
0DFMYD-E,,
0DFMYH-E,,
0DFMYJ-E,,
0DF3X9-E,,
000Y72-E,,256
05JL1P-E,,
0DF1WP-E,782,
0DFN48-E,,0
0DFNK5-E,,
0DFP2S-E,,
0DFP6T-E,,
0DFPNX-E,,
00114R-E,,0
0DFQ48-E,,530
0DFQMN-E,,
0DFQVL-E,,
00122J-E,2719,2189
0DFSWB-E,207,
0DFRC0-E,,
0DFRDQ-E,,
0DFRHH-E,,
0DFRV9-E,,
0DFRXD-E,,
0DFRYB-E,,
0DFSFD-E,,
0DFSMX-E,,
0DFT4C-E,,
0DFTCH-E,,
0DFTHX-E,500,
0DFTPF-E,,
0DFTQP-E,,
0DFV81-E,,
0DFV9Z-E,,
0DFVLH-E,,
0DFVSP-E,,
0DFVTQ-E,,
0DFVVJ-E,,
0DFVX5-E,,
0DFVYH-E,,
0DFW5G-E,,
0DFWGT-E,,
0DFWGV-E,,
0DFWH2-E,23006,
0DFX41-E,,
0DFXGP-E,,
05KM01-E,,4
0DFXN3-E,,
0DFXSM-E,,
0DFXWZ-E,,
0DFY5D-E,,
0DFY9L-E,,
0DFYL4-E,,70
0DFYQ6-E,,
0DFYR0-E,,
0DFZRS-E,,
0DG00D-E,,
0DFPJV-E,,26352
0DG1CD-E,,
0DG1QN-E,,
0DG1SS-E,300,
0DG28Z-E,,
0DG2K2-E,,
0DG2ZV-E,,
0DG38J-E,,
0DG3NM-E,,
0DG3QY-E,,
0DG3SQ-E,,
0DG43C-E,,
0DG4B3-E,,
05JS4W-E,,2998
0DG4JG-E,,
0DG4KH-E,,
0DG4PN-E,,
0DG5WF-E,,
0DG62B-E,,
0DG67X-E,82,
0DG71J-E,,1150
0DG74P-E,,
0DG81N-E,74,
0DG82V-E,79,
0DG9TX-E,,
0DGBST-E,,
0DGCS4-E,,
0DGDW6-E,,
0DGF2K-E,,
0DGFHK-E,,
0DGGBH-E,,
0DFN98-E,1000,
0DG6R4-E,,
0DGK60-E,,
0DGKZX-E,,
0DGL8R-E,,
0DGL93-E,,0
0DGLC6-E,,
0DGLJP-E,,
0DGLW5-E,,
0DFYYY-E,263,
0DGMCC-E,,
0DGKDR-E,,0
001150-E,19928,9698
0DFP02-E,,3
0DFW94-E,,
0DGC3R-E,,0
05KKJF-E,,
0DGMVT-E,,
0DGN40-E,,
0DGN4G-E,,
0DGNSY-E,211,
0DGPJV-E,,
0DGPNX-E,,
0DGPY2-E,,
0DGQJ1-E,,
05LYQC-E,,23
0DGQL9-E,,
0DGS42-E,,3
0DGSP9-E,,
0DGTFM-E,,
0DGV3C-E,,
0DGWQ3-E,,
0DGWQJ-E,,
0DGX9T-E,,
0DGXVT-E,,
0DGXXX-E,,
0DGY51-E,,
0DGY61-E,,
0DH0HB-E,,
0DH163-E,,
0012MS-E,,625
0012DH-E,1279,603
0DH1BD-E,,
00180K-E,57824,141
0DH1MG-E,,
001H7S-E,,182
0DH227-E,,
0DGV71-E,,656
0DH38C-E,,
0DH3CY-E,,
0DH422-E,,
0DH4RP-E,,
0DH4WH-E,,
0DH51V-E,,
0DH5JD-E,,
0DH77K-E,,
0DH7Q0-E,,
0DH85L-E,,
0DH85Q-E,,
0DH1Q5-E,64,
0DH8Z3-E,,
0DH91G-E,,
0DH9BV-E,,
0DH9HZ-E,,43
0DH9PR-E,,
0DH9PW-E,,
0DHBH4-E,,
0DGVJ9-E,1629,
0DHBYF-E,1023,
0DHC2J-E,,
0DHDKH-E,,
0DHDKS-E,,
0DHDP1-E,,
0DH6G8-E,336,156
0DHFF8-E,,
0DHFGV-E,,
0DHG4Q-E,,
0DHGV7-E,,
00128H-E,,11190
0DH5SG-E,,2
0DHH18-E,,
0DHHHT-E,,
0DH16Y-E,870,21
0DHJML-E,,
0DHJY1-E,,
0DHK8M-E,,
0019KF-E,98186,21056
0DGMX8-E,424,
0DHKXK-E,,
0DHL04-E,,
0DHL2N-E,,
0DHL3J-E,,
0DHL7X-E,,
0DHLCT-E,,
0DHLHM-E,,
0DGTYK-E,,
0DHM46-E,,
0DGXJH-E,1395,1
0DHMH8-E,,
0DHMS4-E,,
0DHMS8-E,,141
0DHN35-E,,
0DHP61-E,,
0DHPHM-E,,
0DHPJM-E,,
0DHPM7-E,,
0DGMYJ-E,,747
0DHPYT-E,,
0DHQ3F-E,,
0DHQ89-E,,
0DHQFK-E,,
0DHR05-E,,37
0DHRP7-E,,
0DHSXC-E,,
0DGXZ0-E,686,
0DHTSR-E,,
0DH18G-E,392,292
05NM0S-E,,
0DGV6N-E,,236
0DH3Z6-E,1248,419
001H78-E,4250,4168
0DH327-E,700,
05P1MT-E,,0
0DH1B2-E,120,
0DJGVC-E,,
0DHX4P-E,,
0DHXFJ-E,,5
0DHXWC-E,,
0DHYKC-E,,
0DHYSM-E,,
0DJG3F-E,,164
0DJ00P-E,,
0DJ03L-E,,8
0DJ0D6-E,,
0DJ0YZ-E,,5
0DJ13S-E,,
0DJ1D7-E,,
0DJ1RM-E,,
0DJ205-E,,
0DJLQ1-E,8946,85
0DJ2B3-E,,
001H9C-E,686,439
0DJ45N-E,,33
0DJ4SM-E,,
0DJ4VP-E,,
0DJ5GM-E,,
0DJ6LP-E,,
0DJ6PV-E,,
0DJ74W-E,75,
0DJ766-E,,
0DJ76J-E,,
0DJ7XV-E,,
0DJ845-E,,
0DJ88N-E,,
0DJ8BD-E,,
0DJ8TV-E,,
0DJ8V8-E,,
0DJ91R-E,,
0DJDN6-E,,2217
0DJ9K5-E,,
0DJB2V-E,,
0DJBHV-E,,0
0DJ9KP-E,,10
0DJBPN-E,,
0DJBTB-E,,
0DJBVQ-E,,
0DJBZR-E,630,
0DJC0L-E,,
0DJCKR-E,,
0DJDN9-E,,
0DJDPS-E,,
001JQG-E,10462,8724
0DJBLZ-E,,3950
0DJF53-E,,
0DJFH4-E,,
0DJFMK-E,,
0DJFV4-E,,
0DJG9R-E,,
0DJH00-E,,
0DJH2K-E,,
0DJH5D-E,,1
0DJH6S-E,,
0DJHJ9-E,,
0DJHML-E,,
0DJJ00-E,,
0DJJ1V-E,,
0DJJ5K-E,,
0DJJBM-E,,
0DJJCR-E,,
0DJJD2-E,,
0DJJQD-E,,
0DJJTD-E,,
0DJJV8-E,,
0DJK42-E,,24
0DJK6J-E,,20
0DJKFS-E,,
001HBR-E,20279,17568
0DJKYH-E,,
0DJL2Q-E,,
0DJL5P-E,,
0DJL6G-E,,
0DJLBC-E,,
0DJLND-E,,
0DJLPB-E,,
0DJLR4-E,,
0DJLRL-E,,
0DJM0C-E,,
0DJM5Z-E,,
0DJM7M-E,,
0DJM97-E,,
0DJMMM-E,,
0DJMBS-E,,0
0DJN8T-E,,
0DJNJS-E,,
0DJNMP-E,,
0DJNPX-E,,
0DJP58-E,,
0DJPD7-E,,
0DJPLB-E,,
0DJPM4-E,,
0DHWMS-E,,4
0DJPV0-E,,
001J5S-E,7800,1815
001JJ6-E,6785,5841
0DJRX7-E,,
0DJS0H-E,,
0DJS0N-E,,
0DJS70-E,,
0DJT52-E,,12
0DJTHK-E,,
0DJNQD-E,,363
0DJVJN-E,,
0DJVL1-E,,
0DJVMM-E,,
0DJW5G-E,,
0DJWB8-E,,
0DJWD3-E,,
001JNR-E,,0
0DJT2H-E,,
0DJWG6-E,,
0DJX1C-E,,0
0DJXH6-E,,
0DJY1P-E,,
0DJYF9-E,,
0DJYTP-E,,
0DJYZ3-E,,
0CTBXJ-E,4154,0
0DK05R-E,,
0DK064-E,,
0DK09Z-E,,117
0DK0FQ-E,,
0DK0HJ-E,,
0DK0R8-E,,
0DK1V2-E,,
0DKC5W-E,,641
05YV0W-E,,2959
0DK2MH-E,,
0DK2YK-E,,
001M67-E,2742,1055
0DK3MM-E,,
0DK3VW-E,,
0DK431-E,,
0DK471-E,,
001LYX-E,2909,2478
0DK47V-E,,
0DK47X-E,,
0DK49R-E,,
0DK8PG-E,,1033
0DK4FF-E,,
0DK4T1-E,,
0DK4V3-E,,
0DK4YH-E,,
0DK5S1-E,,
0DK5S9-E,,
0DK5V6-E,,
0DJX5X-E,,191
0DK64L-E,,
0DK64V-E,,
0DK6LV-E,,
0DK6LX-E,,
0DK6M5-E,,
0DK6ND-E,,
0DK6NF-E,,
0DK6Q9-E,,
0DK755-E,,
0HLGFZ-E,,95
0DK7HB-E,,
001L25-E,425,202
0DK8YL-E,,
0DK92P-E,,
001LHH-E,1035,965
0DK9MM-E,,
0DK9Z4-E,,
0DKBN8-E,,0
0DKC68-E,,
0DKCDR-E,46,
0DGKFB-E,1480,707
0DKCRB-E,2333,
0DKD3Y-E,40,
0DKDH8-E,,127
001JWR-E,69135,27525
0DKF1T-E,,
05X37B-E,,245
0DKF7K-E,,98
0DKFB8-E,,
05YLXD-E,,19132
0DJXKF-E,,3817
0DKGCP-E,,
0DKGDB-E,,
0DKGJS-E,,
0DKGKZ-E,,
0DKGL1-E,,
0DKGQZ-E,,
0DKGY0-E,,
0DKGZ7-E,,
0DKJCW-E,,2
0DKH5P-E,,
0DKHYH-E,,
0DK074-E,791,655
001K6F-E,4375,2794
0DKJKR-E,,
0DKJYN-E,,
0DKKBZ-E,,
0DKKMP-E,,
0DKKPD-E,,
0DKKW0-E,,
0DKL5N-E,,
0DKLLP-E,,
0DKLXD-E,,
0DKLZ6-E,100,
0DKM1C-E,,
0DKM1H-E,,
0DKM59-E,,
0DKM6P-E,,
0DKM6Y-E,,
0DKFXN-E,,0
001LWB-E,4898,4087
0DKMGL-E,,
0DKMML-E,,
0DKMTS-E,,
0DKN1Z-E,,
0DKNBX-E,,
0DKNKX-E,,
0DKNMG-E,,
05W6CQ-E,,12
0DKPYH-E,,
05Z0QS-E,2375,0
0DKB68-E,450,
001LTJ-E,,7
0DKQ2S-E,,
0DKQLD-E,,
0DKQTP-E,,
0DKR5W-E,,
0DKR9B-E,,
0DKRCZ-E,,
0DKSQS-E,,
0DKT3N-E,,
0DKT8M-E,,
0DKT8S-E,,
0DKTNQ-E,,
0DKTSD-E,,
0DKV2J-E,,
0DKVFF-E,,
0DKVKZ-E,,
0DLBNH-E,1442,
0DKWWX-E,,
0DKXN7-E,,
0DKXZ5-E,,
0DKY8V-E,,
0DKYYS-E,,
0DKZ3Y-E,,
0DKZMV-E,,
0DKZNY-E,,
0DKZQW-E,,
0DKZTL-E,,
0DL0PN-E,,
0DL23J-E,,
0DL23L-E,,
0DL30L-E,,
0DL3FP-E,,
0DL3LR-E,,
0DL3SG-E,,
0DL4DG-E,,
0DL4F5-E,,
0DL4FJ-E,,
0DL4ZN-E,385,
0DL54Y-E,,
0DL6LD-E,,
0DL6MN-E,,
0DL6VH-E,,
0DL773-E,,
0DL7BJ-E,,
0DL7WZ-E,,
0DL8BJ-E,,
0DL8CX-E,,
0DL8D7-E,,
0DKYD7-E,,
0DLBTJ-E,,0
0DL8G0-E,,
0DL8PJ-E,,
0613JB-E,300,
0DL94G-E,617,
001MYB-E,2181,1621
0DL968-E,413,
0DL96M-E,247,
001MTF-E,,12253
0618CN-E,41018,3249
0DL993-E,,1
001MSD-E,996,232
0DL9B5-E,,
0DL9B6-E,,1
0DL9BX-E,,
0DL9C6-E,,
001MDY-E,,7397
001MCT-E,8830,6921
0DL9HC-E,,
0DL426-E,,12
0DL9PF-E,,
0DL94W-E,,955
001MYF-E,291,144
