"factset_entity_id","equity_aum"
"06P7V9-E ",195
"0743PX-E ",94
"0KL7PP-E ",109
"0035J2-E ",362
"00355B-E ",251
"0033N2-E ",9993
"0034S2-E ",241
"000CGW-E ",4391
"000FH6-E ",148
"000JQM-E ",35
"004CBT-E ",2
"002KKQ-E ",226
"05STRN-E ",2720
"05SZQP-E ",1427
"06F3K4-E ",158
"06GBDJ-E ",6
"071HLC-E ",0
"05PJCP-E ",1540
"05T6TV-E ",306
"07BXH1-E ",13
"0CKGZM-E ",0
"0B4SD5-E ",106
"0C9K78-E ",85
"0C7NWQ-E ",189
"0088NV-E ",679
"0GWXJQ-E ",235
"0G5CX6-E ",13997
"05K31K-E ",7842
"05LLLQ-E ",323
"05LKS7-E ",660
"05LKTL-E ",34
"05MKJ0-E ",473
"0DGC3R-E ",0
"0CPKMN-E ",6
"05NKJ8-E ",298
"0DTR74-E ",183
"06TQ74-E ",15
"0760NK-E ",173
"06FQGL-E ",202
"06WCG8-E ",16
"0DRM24-E ",5
"07F3T8-E ",352
"0GQHDF-E ",2
"0702CC-E ",184
"07GKRS-E ",278
"080ZKR-E ",1467
"080K8K-E ",198
"0C2NLF-E ",122
"06S123-E ",6
"0C8883-E ",2
"0BRLSQ-E ",5
"0DNZVJ-E ",97
"0C8SLC-E ",181
"0C8MLZ-E ",247
"0C8NSB-E ",51
"0GNXZS-E ",5
"0CS2PF-E ",467
"0CMF9J-E ",63
"0B29BF-E ",480
"0B27BJ-E ",8
"05WVTC-E ",111
"05ZJM2-E ",38
"05ZSRP-E ",7
"002HJM-E ",746
"0B2R63-E ",1234
"06WSM2-E ",94
"06P697-E ",16
"06WVS5-E ",44
"089MND-E ",195
"072BX6-E ",0
"0CZ6ML-E ",105
"0CZHVZ-E ",15
"0CYTV4-E ",162
"0891TX-E ",13
"0DWFYT-E ",9
"0DWDM6-E ",18
"09YXXM-E ",1514
"09YKTJ-E ",1578
"09YCJP-E ",4
"0BKLDN-E ",37
"0BK3Y9-E ",1516
"0FC9VG-E ",65
"0GRH71-E ",72
"0C2S4Y-E ",121
"0C043F-E ",362
"0C3HQ2-E ",304
"0C8FZW-E ",546
"0C3H65-E ",143
"0774TT-E ",856
"0DG6C7-E ",5
"070C0V-E ",76
"06SWQ8-E ",90
"0DMLPM-E ",226
"0DMJ3W-E ",3296
"0DR262-E ",53
"0DRXGH-E ",1409
"0CGSVQ-E ",89
"0CHBVC-E ",45
"0D5451-E ",2677
"0J0JHT-E ",26
"0DX37K-E ",250
"0D5YD4-E ",36
"0DX2M7-E ",583
"0JL9HN-E ",43
"078C8M-E ",20
"0032TD-E ",447
"002ZVM-E ",123
"002G8H-E ",1165
"0032VL-E ",305
"0FK7BL-E ",0
"0DX2MY-E ",78
"0CY08N-E ",0
"0CXY75-E ",467
"0CY6QP-E ",542
"0JLV2T-E ",49
"0F1YRR-E ",184
"0DLGH8-E ",1791
"05GDR0-E ",1707
"0C8Q5J-E ",111
"06NQ0K-E ",704
"07GL99-E ",26
"0C366T-E ",224
"0DY19M-E ",8
"0DPBL5-E ",42
"0DHJJS-E ",4
"0DHT19-E ",396
"0GN7ZJ-E ",13
"0GN6R7-E ",613
"0C87J0-E ",359
"07DC7R-E ",202
"07C8FL-E ",4
"076FHB-E ",117
"0G0HL4-E ",51
"0DMYHZ-E ",10
"0FQYQC-E ",0
"05W87X-E ",105
"06D7ZW-E ",633
"0048DQ-E ",220
"005GNQ-E ",798
"005JP0-E ",913
"05SRMM-E ",444
"0DK9HF-E ",116
"05VD99-E ",796
"05WVC0-E ",22
"05NJNS-E ",626
"06TQVT-E ",827
"06TRNG-E ",12
"075ZJX-E ",69
"07F45Y-E ",21
"07F8P8-E ",9
"07FRP2-E ",502
"06W33B-E ",8
"07GFDZ-E ",9
"0798S3-E ",1251
"0C86D7-E ",435
"0C86JQ-E ",165
"0C8B6F-E ",211
"0BRVV5-E ",341
"0CPCGS-E ",3767
"0DP3QZ-E ",316
"0C8QJC-E ",991
"0C8QWB-E ",199
"0C8QKB-E ",219
"0B23VC-E ",161
"0B2BH9-E ",118
"05WTHV-E ",604
"05ZRDR-E ",9367
"0D31LS-E ",452
"06DWP2-E ",143
"06P4RN-E ",0
"06WVYL-E ",347
"0880M4-E ",7
"072KJX-E ",391
"0CZ8KT-E ",114
"0CZCN4-E ",231
"080WG1-E ",560
"08V207-E ",7
"09Z00S-E ",114
"09YJCF-E ",0
"0BKPLM-E ",2825
"0GKKHV-E ",4
"0C2R48-E ",0
"0C2JLC-E ",145
"0C2N5T-E ",346
"0C8GMR-E ",389
"0F1YQR-E ",1
"0C3HMF-E ",578
"0C38YG-E ",151
"0CD6SX-E ",869
"0DGKFB-E ",854
"0B2JL3-E ",6
"06SVS2-E ",303
"0DMNPK-E ",120
"0DMLPX-E ",253
"0DS2GF-E ",3
"0CQGBF-E ",4177
"0CH8XR-E ",95
"07MW1R-E ",890
"0CJ46C-E ",43831
"0B1YSR-E ",5
"0DX5N8-E ",358
"0D5X11-E ",4985
"0D5YD1-E ",1
"0DX2HL-E ",2
"0D3JLZ-E ",0
"0JLDNG-E ",6
"0DCPPP-E ",1
"002G95-E ",204
"002XCH-E ",1507
"002GD0-E ",1519
"001YPD-E ",268
"00303Y-E ",2596
"0032S1-E ",96
"0FK3FB-E ",0
"0D3VKH-E ",15
"0H74J5-E ",8
"0F8ZGQ-E ",366
"0C23SK-E ",122
"07FWP8-E ",18
"00C9Y2-E ",207
"0040TT-E ",229
"0C5Q02-E ",0
"0C3532-E ",2098
"0DXDCC-E ",22
"0GR0VX-E ",329
"0G64ZX-E ",317
"0DHCXF-E ",198
"0GV45L-E ",360
"0GNB60-E ",0
"06S2X9-E ",46
"073TPR-E ",1384
"07CCK4-E ",0
"0CZ109-E ",1
"0CZC2T-E ",17
"0GYLSX-E ",143
"076DTT-E ",0
"0FSY8J-E ",397
"05M9DN-E ",983
"0DRBZT-E ",11
"0DR7BP-E ",3
"0035RC-E ",1036
"08DP6N-E ",55
"06F90L-E ",1837
"0080TH-E ",150
"005HMY-E ",656
"005KX1-E ",280
"05SLSP-E ",25
"0DJBHV-E ",3
"0DHM2B-E ",52
"0C87ZV-E ",0
"06S351-E ",4
"0C9G7H-E ",145
"05NHGV-E ",147
"05NDVW-E ",7360
"06TQ71-E ",205
"083HNX-E ",8
"075Z7Q-E ",1
"0760JB-E ",103
"07FSTV-E ",151
"0B7KB6-E ",8
"0BW8N6-E ",20
"079FW6-E ",24
"070FR7-E ",171
"0814B3-E ",131
"080Y08-E ",98
"0BKBY6-E ",9341
"0BX1CZ-E ",57
"09M9D1-E ",63
"0C2NHQ-E ",313
"0C89RZ-E ",51
"0C86MY-E ",198
"0BR90L-E ",5
"0DPM5L-E ",6
"0C8Q0C-E ",68
"0BT5GP-E ",102
"0C3YZV-E ",168
"0CMH92-E ",40
"0CXB2L-E ",68
"0FJ6KQ-E ",4
"05ZM3Q-E ",45
"05ZNNT-E ",105
"07812F-E ",914
"0B307D-E ",0
"06WYV2-E ",91
"06P6TG-E ",1182
"06WXGY-E ",2
"072NK6-E ",13
"072JH1-E ",34
"0CZD33-E ",124
"0CZ88G-E ",129
"0CZ7NF-E ",253
"0D51TH-E ",33
"08T2MZ-E ",93
"0DWKTN-E ",12328
"0DWHSP-E ",123
"0DK3L3-E ",4697
"0BQW3W-E ",45
"0C2K0X-E ",376
"0C2P26-E ",224
"0C8G61-E ",239
"0CPHG7-E ",142
"0CPKV4-E ",91
"0C39C1-E ",1934
"0C38HP-E ",105
"0C3D9M-E ",2354
"0C3GXP-E ",527
"0770NZ-E ",112
"0DGKDR-E ",9
"0HJZ2P-E ",287
"0B31JX-E ",105
"0DR4XJ-E ",24
"0CNRC1-E ",251
"0CH94Q-E ",457
"0CGXD3-E ",19
"06WHTJ-E ",1
"07F6ZR-E ",118
"0HZYN9-E ",18
"0B1LPD-E ",132
"0DX2L5-E ",19
"0JK6FX-E ",211
"002GD9-E ",240
"002GB5-E ",49783
"001VR9-E ",2807
"05J84P-E ",113
"0DX2LP-E ",485
"0FJZ43-E ",0
"0CY2TV-E ",102
"0CY2Z1-E ",264
"086C0R-E ",285
"07DWH3-E ",1
"0F1YTS-E ",2255
"0CCSBL-E ",2333
"00FH8G-E ",463
"073ZQR-E ",589
"0C5GP3-E ",489
"0C35RH-E ",180
"0GKB9B-E ",2541
"0GQHN9-E ",188
"0DXKMC-E ",0
"0DJG3F-E ",194
"0DHY6C-E ",110
"0GNC17-E ",78
"07DFQD-E ",585
"073VKQ-E ",20
"07C8YR-E ",7
"0FSRF8-E ",155
"09W6L6-E ",111
"0HFLN7-E ",5
"0DMWBS-E ",31
"0GN35B-E ",28
"0756NV-E ",9
"05FWJJ-E ",1148
"05FW1J-E ",366
"05K9CZ-E ",5268
"05G698-E ",18
"05GW04-E ",450
"005MVR-E ",225
"005GXL-E ",4281
"005HQV-E ",195
"005L3D-E ",48
"05MLZQ-E ",32
"0DJ03L-E ",12
"0H267D-E ",17
"0FK3VX-E ",0
"0FK3K4-E ",0
"0DR9M7-E ",2
"074J0C-E ",603
"05WT83-E ",1677
"05NFMF-E ",23678
"05NGBF-E ",7
"07343H-E ",165
"06FPK4-E ",1
"07F4NL-E ",199
"0BFJN5-E ",118
"07GPD8-E ",594
"080YVP-E ",3021
"080B93-E ",510
"0BWYJ5-E ",2275
"06S4TP-E ",4
"06S5R0-E ",7456
"0CD6PZ-E ",271
"0CPFGV-E ",391
"0DPLWH-E ",7
"06SW1N-E ",1216
"0C8MKD-E ",145
"0C8SGX-E ",117
"0CRZPS-E ",1208
"0B2BZH-E ",85
"05WV4N-E ",95
"05ZR65-E ",37
"0B3D4B-E ",48
"06F0T3-E ",35
"06WRJG-E ",23
"088WJB-E ",192
"072DHQ-E ",376
"0CZ7Z1-E ",134
"0CZBQF-E ",120
"0D54Q7-E ",3
"08T2GZ-E ",3
"0DK8PG-E ",1114
"0DWF9V-E ",56
"09YRKG-E ",715
"09YJRD-E ",1266
"0BKSJC-E ",212
"0C2P5B-E ",4472
"0C02Q7-E ",51
"0C2NJJ-E ",43
"07JL06-E ",173
"0CNZCS-E ",34
"0C37Y3-E ",151
"0C3GDS-E ",0
"0C3HBP-E ",132
"0BR430-E ",0
"0CD6Y6-E ",4
"0DGM4K-E ",5
"070DYV-E ",95
"0DMJZ2-E ",74
"0DMMKB-E ",17630
"0DYG4N-E ",2098
"0CH3Y7-E ",37
"0CGYKT-E ",15
"0D9NFM-E ",105
"0GYLXF-E ",323
"0B1W7T-E ",29298
"0DX2KF-E ",1114
"0DX8L6-E ",14
"0DX2NL-E ",383
"002GCJ-E ",698
"0030BD-E ",1856
"002Z5Y-E ",1
"05HVZX-E ",416
"0D3JYL-E ",11
"0CY6BB-E ",2
"0JMQ16-E ",7
"0JKZKG-E ",22
"0DYKG1-E ",948
"05K3CY-E ",26
"05KPC2-E ",362
"05PP2T-E ",480
"062BTR-E ",56
"0BPSYW-E ",0
"0C5FP5-E ",151
"0DXD14-E ",744
"0F1RC2-E ",42
"0C8X8H-E ",102
"0GR88Q-E ",3
"0DPN91-E ",225
"0DHMB4-E ",212
"0GN77K-E ",74
"07DLM1-E ",6
"07C8WN-E ",259
"076F0K-E ",17
"0G07TS-E ",165
"0D2029-E ",1877
"0DMZG6-E ",176
"0DMWDN-E ",136
"0GN379-E ",5
"05HXZL-E ",6884
"07K997-E ",296
"05FT8L-E ",399
"0C9H0J-E ",166
"005GTL-E ",2780
"00494B-E ",161
"0049B4-E ",6182
"05MM82-E ",533
"05MMYQ-E ",23
"0CP45R-E ",2
"0C9H0R-E ",686
"0C8VTW-E ",411
"0C8TC1-E ",145
"0G3YLM-E ",316
"0JK4KH-E ",0
"0J7YZ1-E ",18
"0BZXNJ-E ",12
"0BVK8W-E ",184
"05SJYC-E ",6648
"0C7L47-E ",629
"05M7YH-E ",41937
"0KMSNG-E ",138
"0H2LQZ-E ",36
"06NGVY-E ",378
"06NG4B-E ",32
"06NKY2-E ",1
"06KQ3M-E ",1
"06KP88-E ",430
"0F1N74-E ",198
"06KMJB-E ",322604
"0HF2JC-E ",81
"0G5PBM-E ",333
"006KWB-E ",3592
"0BZPM6-E ",4
"0CP4TH-E ",18
"0CNS3Y-E ",62
"0DSYT3-E ",0
"0DSGM6-E ",42
"0DSVWF-E ",15
"0DS9XT-E ",188
"06NCTC-E ",4
"06KP5C-E ",5
"06ND23-E ",4413
"06NDNJ-E ",178
"06KR04-E ",639
"06KVT6-E ",677
"06KSXZ-E ",396
"06KX99-E ",20
"07184X-E ",1934
"06HDPS-E ",1685
"001PJY-E ",1455
"05MCL9-E ",261
"08HJMT-E ",125
"073NKT-E ",13
"0767ZC-E ",5
"05QMMH-E ",1841
"076CJG-E ",578
"07DF7N-E ",135
"07L823-E ",92
"00B130-E ",246
"073WCL-E ",4
"0BRMVJ-E ",18
"0D3SPN-E ",11
"0GN9DP-E ",3
"0GR5BQ-E ",0
"05NG09-E ",239
"05NH87-E ",121
"0735H6-E ",0
"075TWH-E ",2
"07F69K-E ",2742
"07F8DH-E ",4
"07FKDK-E ",986
"07FSRC-E ",89
"07K3SV-E ",0
"07GLYN-E ",809
"079FYB-E ",37
"080TCM-E ",8
"080SW4-E ",10
"0BK8CJ-E ",66
"09M6F7-E ",246
"0C884R-E ",230
"0C857V-E ",0
"06S0VK-E ",118
"0DP5LL-E ",45
"0C8QLC-E ",321
"0C8NK9-E ",443
"0C8PZN-E ",480
"0CRYK2-E ",22
"0CS0CD-E ",32
"0B2F7B-E ",57
"05WSJ6-E ",146
"05X2YS-E ",48
"05ZN8F-E ",308
"078436-E ",510
"06W4H8-E ",14
"0B2RDV-E ",293
"0CTHVZ-E ",172
"06DGN7-E ",21
"06P7BZ-E ",247
"06WY7P-E ",13
"089RM6-E ",52
"08B8G4-E ",28
"0CYRD6-E ",284
"0CZ6R0-E ",203
"0CZCFK-E ",3
"08XR87-E ",743
"08XLV7-E ",260
"0DJXKF-E ",3826
"0DJP21-E ",85
"09YDLF-E ",181
"09YHPP-E ",365
"0C2KB9-E ",1896
"0C2NJ9-E ",142
"0C2NZD-E ",807
"0CZNZJ-E ",4720
"0C38XP-E ",300
"0C3HJT-E ",177
"0C3DPJ-E ",104
"0DG5NY-E ",272
"0DGCZW-E ",4466
"0HKF9B-E ",15
"06SWF4-E ",10
"06SY9S-E ",1838
"0DMYXV-E ",0
"0DR93P-E ",181
"0DSNZD-E ",9
"0CQB7Z-E ",117
"0CQD0W-E ",1918
"06W6LN-E ",914
"0D5BL6-E ",656
"0D5LRW-E ",19
"0B1QQT-E ",41
"0B1Z1C-E ",25590
"0DWLTN-E ",143
"0DX2RS-E ",1108
"0DX16Y-E ",3210
"0DX2M1-E ",286
"002GBT-E ",5035
"001YD6-E ",6128
"002XR7-E ",23692
"0030CS-E ",185
"0FK0SD-E ",6
"0FK0WN-E ",6
"0CXZ78-E ",438
"0CXXY7-E ",6
"0JNTYW-E ",422
"07LBQ9-E ",35718
"0G7L9L-E ",92
"0B2MJT-E ",118
"061X60-E ",175
"0C5CZX-E ",262
"0C35RB-E ",123
"0DXFSZ-E ",9
"0GQTZL-E ",215
"0DP1H8-E ",8
"0DJDN6-E ",7
"0DJF4L-E ",1195
"0FMG04-E ",356
"0GV73Z-E ",3984
"0CZ7KJ-E ",802
"0GYLZ8-E ",211
"076DS1-E ",3286
"0DMXN2-E ",378
"0DMXCP-E ",524
"0C9CKS-E ",105
"009S80-E ",18898
"006WND-E ",636
"0C2FN6-E ",112
"05KYGK-E ",823
"005HGY-E ",164
"005H6X-E ",981
"005MR7-E ",0
"05MLYD-E ",17
"05MM26-E ",107
"07DS8P-E ",14
"07NBKT-E ",0
"09Y9SB-E ",1
"0C03MZ-E ",4
"0DXB4P-E ",3
"05NHFR-E ",34
"05NG9G-E ",138
"073403-E ",2975
"06TMWC-E ",20494
"081MS6-E ",1
"07MZFN-E ",0
"082XP5-E ",6
"07DY8C-E ",3
"07F4PM-E ",165
"06W3KN-E ",166
"07GMX1-E ",112
"07998X-E ",72
"079B0M-E ",1392
"0810X7-E ",102
"06S6D8-E ",32
"0C86M6-E ",140
"0C0CS6-E ",60
"0CPBHQ-E ",0
"0DP4R2-E ",107
"0C8NQF-E ",15
"0C8PBM-E ",247
"0C8MLB-E ",164
"0CRZV4-E ",1
"0B23F7-E ",107
"0B1V22-E ",42
"0C50F6-E ",149
"05ZJLV-E ",1111
"05WRZC-E ",209
"05ZKD2-E ",467
"05ZKWV-E ",279
"0B2ZG0-E ",37
"0B3321-E ",187
"06LHZ7-E ",80
"06LHPT-E ",125
"06F4XL-E ",125
"06P4FQ-E ",14
"06C0VV-E ",2046
"072D86-E ",1052
"072LVC-E ",46
"0CZ44G-E ",144
"0CZ79C-E ",59
"06TZQT-E ",2026
"0DWK8B-E ",0
"09YNF4-E ",159
"09M8FS-E ",112
"0HJZJ1-E ",5
"0GRBFV-E ",65
"0C2JYZ-E ",146
"0C8G32-E ",100
"0C39HD-E ",4
"0DGFFT-E ",152
"0DGL93-E ",0
"05SP7S-E ",3307
"070HFH-E ",12
"06SVND-E ",14958
"06SWXZ-E ",22
"06SXYX-E ",8982
"0DMMYF-E ",8
"0DS4KY-E ",6718
"0DV8SJ-E ",290
"0CH4YB-E ",63
"06WFLC-E ",361
"0D54ZX-E ",32
"0DX2JF-E ",0
"0DX2KG-E ",102
"0CY2GK-E ",87
"0JLLYH-E ",224
"0788DT-E ",8
"002G7V-E ",308
"001YF6-E ",2383
"001XT4-E ",20150
"002ZJ6-E ",65
"0032LL-E ",156
"05JK9P-E ",51610
"0FK6MR-E ",92
"0DX51Q-E ",87
"0CY37V-E ",203
"0JMG0P-E ",157
"08F989-E ",0
"07MDNN-E ",2
"0BRGJK-E ",280
"008225-E ",116
"07CW2C-E ",1226
"009YZN-E ",119
"06D2PY-E ",6310
"07GLD7-E ",0
"0GNCMC-E ",191
"0GNC3F-E ",38
"0C88HW-E ",18
"06YW8N-E ",25
"0CXLHX-E ",34
"05JKF4-E ",3090
"05HT4S-E ",2185
"05JNX7-E ",6
"0CZ2HG-E ",612
"076CKD-E ",0
"076DS0-E ",10866
"0DRBMW-E ",44
"0DMRRB-E ",56
"0DN0K6-E ",979
"05FWKV-E ",8353
"0C89XM-E ",109
"00B4HZ-E ",11556
"07B1J9-E ",11953
"005HG5-E ",26
"0082CB-E ",93
"05SRS6-E ",6
"05SPDF-E ",348
"05SL4M-E ",244
"0DJ9KP-E ",32
"0DHBWV-E ",76
"0JMR6F-E ",0
"07M6FM-E ",15
"0GR5B8-E ",12
"05J6LR-E ",8661
"061K0B-E ",1
"0734L8-E ",0
"075ZB2-E ",315
"07JF8F-E ",459
"07FLWG-E ",3547
"0700DV-E ",0
"0798X5-E ",807
"076CGT-E ",498
"080DM3-E ",316
"0C8B7W-E ",149
"0C87X5-E ",405
"0C86F2-E ",256
"0BRZ55-E ",9
"0DZ0T3-E ",16
"0DP919-E ",483
"06SS46-E ",8
"0C45SS-E ",31
"0C3WTG-E ",3572
"0C8NQH-E ",127
"0CMLP3-E ",22
"0B2CD1-E ",22
"05ZK5P-E ",280
"05ZWC4-E ",301
"0B2QFT-E ",446
"06WY2R-E ",1249
"06P6X2-E ",16
"06WYJZ-E ",1216
"089MRC-E ",44
"06C122-E ",24
"0CYRT7-E ",178
"0CZ1JM-E ",673
"0DBQ1R-E ",2
"08TQC3-E ",2
"0DK24P-E ",428
"0DWDH1-E ",113
"0DWKZD-E ",22
"09YPCP-E ",9
"09YDKP-E ",4
"0BKFNW-E ",0
"0BK5D1-E ",456
"0C00S9-E ",3
"0C2NW0-E ",140
"0C2K11-E ",0
"0C2MB6-E ",2
"0CP5RC-E ",41
"0C3HNG-E ",143
"0C8BZL-E ",81
"0C8HM6-E ",1073
"0773F4-E ",441
"0DGQPX-E ",0
"0B2J8G-E ",1100
"070FMQ-E ",14
"0DMHLG-E ",227
"0DMLQM-E ",306
"0DSJDL-E ",249
"0CH19Z-E ",0
"0CHFHR-E ",14
"06WG9Y-E ",318
"0CJK8G-E ",2971
"0B22WF-E ",7
"0DX2DY-E ",0
"0DX8R2-E ",123
"0DX2M0-E ",314
"0DL998-E ",106
"05JNBN-E ",25
"0032CN-E ",740
"0DWKXT-E ",4
"0FKCMX-E ",195
"0CY4WB-E ",185
"0D34HT-E ",37
"0D3CKB-E ",726
"0C8QHS-E ",302
"0F1YWP-E ",238
"0C23SM-E ",381
"05FW6N-E ",3068
"002HVY-E ",1961
"05M4WB-E ",843
"05XF2C-E ",165
"0C5NLS-E ",61
"0DXCT2-E ",9
"0GKBT1-E ",2
"0DJBLZ-E ",3625
"0DHQ6X-E ",15
"0HK1V2-E ",77
"0HFGRQ-E ",25
"0HSYCV-E ",10
"073WNF-E ",15
"05JP7W-E ",2738
"05HWBN-E ",32002
"05HV62-E ",13
"05HT9M-E ",53
"07CD2G-E ",453
"0CZ32M-E ",15
"0G07HF-E ",0
"0DRHZQ-E ",386
"0DMR4C-E ",433
"0GV83F-E ",58
"074MC4-E ",2116
"060YMK-E ",58842
"070L9D-E ",15
"066SX4-E ",14
"07NSF5-E ",24
"0048PD-E ",5189
"005HWD-E ",40
"05MM4Q-E ",12
"0DJ45N-E ",24
"0D9HJ1-E ",7
"0GNGWL-E ",15
"0CY2VP-E ",563
"0D3YNN-E ",0
"05NKJ0-E ",2
"061JS9-E ",9
"05ZJ4P-E ",478
"0731Y5-E ",8
"06FPHB-E ",70
"0760NH-E ",260
"07F420-E ",90
"07F3P1-E ",661
"0BYVQK-E ",93
"0798PS-E ",255
"07JPFM-E ",116
"07JNPX-E ",289
"0BK5Q1-E ",0
"0C87LQ-E ",312
"0C883F-E ",121
"0BDGK5-E ",99
"0DZ0W8-E ",64
"0CRV22-E ",961
"0CRMCP-E ",18
"0B1JRY-E ",5
"0CX9FD-E ",138
"05ZVF3-E ",742
"0CK9T7-E ",0
"0CTP9Q-E ",130
"06WXM5-E ",0
"06P7Q3-E ",300
"06P76W-E ",0
"08B5PC-E ",33
"06C0XS-E ",40
"0CZ5F5-E ",134
"0D4WDG-E ",207
"08R302-E ",53
"0DK77L-E ",47
"0DWH49-E ",372
"09YGD2-E ",488
"09YS3R-E ",0
"09M57Z-E ",17
"0GKCHS-E ",0
"0C2G3J-E ",152
"0C2K4M-E ",114
"0F1YGL-E ",3
"0C8C8F-E ",0
"0C3HSH-E ",105
"0C3DF3-E ",1034
"0DGG6L-E ",89
"0DGDJS-E ",23
"0HK8WL-E ",33
"06SQBF-E ",141
"070GS7-E ",24
"0DMMKQ-E ",273
"0DS9MZ-E ",0
"0DYG4K-E ",27283
"0CH7F8-E ",13
"0CGYZ2-E ",35
"06WG6K-E ",3
"0D5X20-E ",932
"0DX2M2-E ",912
"0JRN52-E ",47
"078BFM-E ",0
"002GBN-E ",604
"0031SR-E ",51636
"002XD5-E ",9889
"00309R-E ",582
"0CJ22P-E ",178
"0FJYPK-E ",463
"06VT9M-E ",0
"0CXXXG-E ",8909
"07MHWT-E ",0
"07MDGZ-E ",328
"0BW0ST-E ",81
"05G6QD-E ",552
"06KH8Z-E ",908
"060868-E ",418
"0C4YBD-E ",3
"0DXDL4-E ",21
"0DXRT8-E ",49
"0DHGXN-E ",11
"0DPBCR-E ",1861
"0DP7KF-E ",415
"0DJ236-E ",253
"0FMFM3-E ",81
"0GN96Q-E ",22
"06YZ87-E ",1
"05JM5P-E ",227
"05HW0X-E ",113
"05HT9C-E ",1426
"05HTL6-E ",5
"0CZ2VX-E ",19
"08GD59-E ",18563
"0DR6QX-E ",3248
"0DRC8Z-E ",465
"0BBJH1-E ",12
"07LQPS-E ",5
"0GCG6H-E ",76
"05FW98-E ",107243
"060VKP-E ",1034
"005L4S-E ",39
"00496Q-E ",2266
"005HYK-E ",705
"05MLCR-E ",269
"05SKJR-E ",0
"074N9W-E ",0
"07F0DB-E ",3
"0GK5J5-E ",60
"0FK13C-E ",0
"0CY2JP-E ",143
"0DXXT2-E ",13
"0731ZD-E ",1051
"0739XC-E ",13
"0DRJZ0-E ",21
"0BHCV7-E ",40
"07C73R-E ",1776
"07JNC6-E ",115
"0BK4Q0-E ",1393
"0C2NWQ-E ",215
"06S53M-E ",433
"06S0N6-E ",174
"0CRKV0-E ",88
"0B24M1-E ",45
"0CX8YF-E ",7
"0C4ZBM-E ",2
"0CK9BM-E ",787
"0CQNB9-E ",1
"0B3KZV-E ",274
"0B2YY0-E ",0
"06GQDX-E ",8
"0JK8HH-E ",3857
"086XV5-E ",1
"072JNW-E ",12
"0CYVVG-E ",94
"0CZ163-E ",126
"0JR7WK-E ",156
"088GN2-E ",3106
"0DWJQX-E ",201
"0DJQBS-E ",3598
"09YBQQ-E ",318
"09YJTS-E ",0
"0L4WS5-E ",1
"0C0BKC-E ",19
"0CZM8T-E ",130
"0C3HBX-E ",198
"0C38SG-E ",74
"0C3D6K-E ",147
"0DGMYJ-E ",804
"0CD5XS-E ",8
"0CDFJW-E ",0
"0HKBV9-E ",278
"0DMLS8-E ",796
"0DMHRP-E ",442
"0DSJ1C-E ",28
"0CH0V1-E ",237
"0CH3TK-E ",9
"07MX56-E ",568
"0D5LY3-E ",1755
"0DX0YM-E ",35
"0DX2HB-E ",29
"0D3J68-E ",150080
"0JLGFK-E ",240
"0DL993-E ",2
"05MKKF-E ",0
"05J6JN-E ",4172
"002G7F-E ",427
"001TNS-E ",1335
"0032WD-E ",1426
"002Y3N-E ",318
"0032WN-E ",4473
"0CJ46B-E ",0
"0FJYT1-E ",95
"0H5YR4-E ",4
"09GHQR-E ",11351
"07MBT7-E ",16
"0DH6G8-E ",149
"0C7BVB-E ",830
"05H8J8-E ",30982
"002HTK-E ",215687
"0FY175-E ",957
"0DPBRP-E ",49
"0DH8SC-E ",2990
"0DPGK6-E ",85
"0DHPYH-E ",76
"0FMH8D-E ",44
"0GTNTP-E ",463
"0GNKJS-E ",73
"06S4M3-E ",52
"05SG6R-E ",91912
"065FD5-E ",0
"0CXP4C-E ",4
"05HX0B-E ",11424
"05JK5T-E ",777
"05HT57-E ",48
"05HV68-E ",3048
"0FT657-E ",0
"0DR8TM-E ",3
"0DRBPZ-E ",279
"0GV3YH-E ",22
"0G1NZK-E ",171
"0086L3-E ",92
"09QHGJ-E ",1979
"05JZ3L-E ",1919
"005LMM-E ",159
"005HLD-E ",435
"005HHB-E ",1150
"0D21DW-E ",5118
"0F03GZ-E ",97
"05HSP3-E ",943
"06LGHQ-E ",107
"068Z2T-E ",5750
"0CCZ3L-E ",105
"0C7NJ8-E ",606
"0C8Q0Y-E ",202
"0C4005-E ",3058
"0C8NX6-E ",0
"0D71K5-E ",1
"0C7JC3-E ",0
"07NF15-E ",7
"007D2J-E ",395
"007HYP-E ",128
"06J5X3-E ",123
"0DJMBS-E ",15
"06GM2B-E ",1535
"0JRQ03-E ",176
"077MY7-E ",235
"0FLK8Q-E ",0
"0DDT7W-E ",425
"0DDZF3-E ",101
"06R4WW-E ",3315
"0GG87J-E ",6136
"0GFY4W-E ",66
"0GCBCF-E ",299
"0FJWQ5-E ",117
"06ZX64-E ",15
"0CW4MP-E ",195
"0CW5JG-E ",48
"0C6LGH-E ",1
"0C3P90-E ",294
"0C3LMB-E ",116
"0HL419-E ",631
"0GFHQG-E ",122
"0DZ853-E ",2143
"0DV75X-E ",533
"0G10MK-E ",82
"007XWC-E ",203
"006WWR-E ",0
"0080FD-E ",498
"05MDG9-E ",152
"05J6LL-E ",203777
"0CHRP7-E ",0
"0H4MJT-E ",466
"0G9VCS-E ",0
"0G9VKQ-E ",21
"09YBFH-E ",198
"06PG2B-E ",211
"002J07-E ",1574
"09W187-E ",2225
"0CBL8K-E ",0
"08752N-E ",20
"072S5B-E ",5882
"07NWT9-E ",137
