factset_entity_id,total_aum,entity_sub_type,fds_13f_flag
0H290X-E,157,IA,1
0H29DZ-E,394,IA,1
0H29XJ-E,211,HF,1
0H29HZ-E,152,PB,1
0H29QP-E,2056,PB,1
0H29W9-E,NULL,HF,1
0JFYJK-E,4711,IA,0
0H29T1-E,374,IA,1
0H29XH-E,1166,HF,1
0JG4K9-E,NULL,VC,0
0JG5LB-E,NULL,VC,0
0JG62P-E,NULL,RE,0
0JG7FG-E,NULL,VC,0
0JG7T3-E,NULL,VC,0
0JG7ZK-E,NULL,VC,0
0JGBD8-E,NULL,IA,0
0JGCJ7-E,NULL,IA,0
0JGDGT-E,NULL,VC,0
0JGDLG-E,NULL,VC,0
0JGG2J-E,NULL,IA,1
0JGGLF-E,NULL,VC,0
0JGGLM-E,NULL,VC,0
0JGH48-E,NULL,VC,0
0JGH78-E,NULL,VC,0
0JGHP0-E,NULL,VC,0
0JGJKD-E,NULL,VC,0
0JGJWH-E,NULL,VC,0
0H2YFY-E,1413,IA,1
0JGLYK-E,NULL,VC,0
0JGNWP-E,NULL,VC,0
0JGP3N-E,NULL,VC,0
0JGQBW-E,NULL,VC,0
0JGR09-E,NULL,VC,0
0JGR2C-E,NULL,VC,0
0JGR4Z-E,NULL,VC,0
0JGRCS-E,NULL,VC,0
0JGRHL-E,NULL,VC,0
0JGRLV-E,NULL,VC,0
0JGRPY-E,NULL,VC,0
0JGRSB-E,NULL,VC,0
0JGSXV-E,NULL,VC,0
0JGT1C-E,NULL,VC,0
0JGTVH-E,NULL,VC,0
0JGW0R-E,NULL,VC,0
0JGW9X-E,NULL,VC,0
0JGWBH-E,NULL,VC,0
0JGWKT-E,NULL,VC,0
0JGWXJ-E,NULL,IA,0
0JGWZX-E,NULL,VC,0
0JGXGT-E,NULL,VC,0
0JGXHY-E,NULL,VC,0
0JGXP8-E,NULL,VC,0
0JGXS6-E,NULL,VC,0
0JGXXD-E,NULL,VC,0
0JGY8Q-E,NULL,BR,0
0JGZHS-E,NULL,VC,0
0JH0GM-E,NULL,VC,0
0JH10M-E,NULL,VC,0
0JH172-E,NULL,VC,0
0JH1G5-E,NULL,VC,0
0JH1HK-E,NULL,VC,0
0JH1LW-E,NULL,VC,0
0JH1P0-E,NULL,VC,0
0JH1XP-E,NULL,VC,0
0JH1Z7-E,NULL,VC,0
0H2Y9D-E,7988,IA,1
0JH52C-E,NULL,VC,0
0JH78K-E,NULL,VC,0
0JH7NY-E,NULL,VC,0
0JH80P-E,NULL,VC,0
0JH893-E,NULL,VC,0
0JH89R-E,NULL,VC,0
0JH8GR-E,NULL,VC,0
0JHB6M-E,NULL,FY,0
0H2YBC-E,12621,IA,1
0JHC1N-E,NULL,VC,0
0JHCP6-E,NULL,VC,0
0JHD9Z-E,NULL,VC,0
0JHDHG-E,NULL,VC,0
0JHDHW-E,NULL,VC,0
0JHDL6-E,NULL,VC,0
0JHGGM-E,NULL,VC,0
0JHH8G-E,NULL,VC,0
0JHHB6-E,NULL,VC,0
0JHHJ2-E,NULL,VC,0
0JHHQ8-E,NULL,VC,0
0JHHWK-E,NULL,VC,0
0JHJTB-E,NULL,VC,0
0JHKKQ-E,NULL,VC,0
0JHNH7-E,NULL,VC,0
0JHNQS-E,NULL,VC,0
0JHP0M-E,NULL,VC,0
0JHQ1N-E,NULL,VC,0
0JHQX2-E,NULL,VC,0
0JHRJT-E,NULL,VC,0
0JHSLV-E,NULL,VC,0
0JHSPV-E,NULL,VC,0
0JHSQK-E,NULL,VC,0
0JHTMY-E,NULL,VC,0
0JHTQ9-E,NULL,VC,0
0JHTX3-E,NULL,VC,0
0JHTX8-E,NULL,VC,0
0JHV61-E,NULL,VC,0
0JHVPK-E,NULL,VC,0
0JHVVW-E,NULL,VC,0
0JHVZS-E,NULL,VC,0
0JHW49-E,NULL,VC,0
0JHW8Q-E,NULL,VC,0
0JHWM7-E,NULL,VC,0
0JHX2N-E,NULL,VC,0
0JHX3V-E,NULL,VC,0
0JHX54-E,NULL,VC,0
0JHXKP-E,NULL,VC,0
0JHY0S-E,NULL,VC,0
0JHY2T-E,NULL,VC,0
0JHY78-E,NULL,VC,0
0JHYMX-E,NULL,VC,0
0JHYQV-E,NULL,VC,0
0JHYTH-E,NULL,VC,0
0H2WVN-E,NULL,VC,0
0H2WW6-E,NULL,VC,0
0H2X53-E,NULL,VC,0
0H2X6M-E,NULL,VC,0
0H2XG1-E,NULL,VC,0
0H2XV7-E,NULL,RE,0
0H2XYH-E,NULL,VC,0
0H2Y48-E,NULL,VC,0
0JH0J3-E,986,HF,0
0H2Y8N-E,112506,IA,1
0JH2H9-E,NULL,IA,0
0H2YG0-E,960,IA,1
0JG3D5-E,2555,HF,1
0JGQ78-E,NULL,IA,0
0H315L-E,NULL,IA,0
0H2YGS-E,NULL,IA,0
0H2YV9-E,NULL,BR,0
0H2YXN-E,NULL,VC,0
0H2YY1-E,NULL,VC,0
0H2Z0F-E,NULL,VC,0
0H2ZSB-E,NULL,VC,0
0H2ZSM-E,NULL,VC,0
0H300Q-E,NULL,VC,0
0H3055-E,NULL,VC,0
0H3065-E,NULL,VC,0
0H307P-E,NULL,VC,0
0H30D0-E,NULL,VC,0
0H30GK-E,NULL,VC,0
0H30GP-E,NULL,VC,0
0H30J7-E,NULL,VC,0
0H30KC-E,NULL,VC,0
0H31HG-E,NULL,VC,0
0H31JS-E,NULL,IA,0
0H31QQ-E,NULL,VC,0
0H323B-E,NULL,VC,0
0H32N1-E,NULL,VC,0
0H32NH-E,NULL,VC,0
0H32S2-E,201,IA,0
0H32X4-E,NULL,VC,0
0H335L-E,NULL,VC,0
0H336T-E,NULL,VC,0
0H3379-E,NULL,VC,0
0H3394-E,NULL,VC,0
0H33B1-E,NULL,VC,0
0H33CG-E,NULL,VC,0
0H33Y1-E,NULL,VC,0
0H3451-E,NULL,VC,0
0H346K-E,NULL,VC,0
0H34LR-E,NULL,VC,0
0H34QD-E,NULL,VC,0
0H34WB-E,NULL,VC,0
0H359T-E,54,VC,0
0H35BF-E,NULL,VC,0
0H2YG2-E,1535,IA,1
0H35G0-E,NULL,VC,0
0H35GC-E,NULL,VC,0
0H35H5-E,NULL,VC,0
0H35T7-E,NULL,VC,0
0H36DC-E,NULL,VC,0
0H36G7-E,NULL,VC,0
0H36J4-E,NULL,VC,0
0H36XR-E,NULL,VC,0
0H377J-E,NULL,VC,0
0H37BP-E,NULL,VC,0
0H37LQ-E,NULL,VC,0
0H37PL-E,NULL,VC,0
0H37PP-E,NULL,VC,0
0H37S0-E,NULL,VC,0
0H37YV-E,NULL,VC,0
0H389Z-E,NULL,VC,0
0H38M5-E,NULL,VC,0
0H38MZ-E,NULL,VC,0
0H38WY-E,NULL,IA,0
0H391F-E,NULL,VC,0
0H393V-E,NULL,VC,0
0H39HM-E,NULL,VC,0
0H39TJ-E,NULL,VC,0
0H3B56-E,NULL,VC,0
0H3B7M-E,NULL,VC,0
0H3B8R-E,NULL,VC,0
0H3B9K-E,NULL,VC,0
0H3BW2-E,NULL,VC,0
0H3BWL-E,NULL,VC,0
0H3C5T-E,NULL,VC,0
0H3C73-E,NULL,VC,0
0H3C8X-E,NULL,VC,0
0H3CJQ-E,NULL,VC,0
0H3CL1-E,NULL,VC,0
0H3CPV-E,604,IA,0
0H3CQM-E,NULL,VC,0
0H3CVK-E,NULL,IA,0
0H3CW6-E,NULL,BR,0
0H3CWH-E,NULL,VC,0
0H3CWT-E,NULL,VC,0
0H3CWZ-E,NULL,VC,0
0H3D7L-E,NULL,VC,0
0H3DBB-E,NULL,VC,0
0H3DC7-E,NULL,VC,0
0H3DX9-E,NULL,VC,0
0H3DYG-E,NULL,VC,0
0H3DZT-E,NULL,VC,0
0H3DZW-E,NULL,VC,0
0H3F0M-E,NULL,VC,0
0H3F8L-E,NULL,VC,0
0H3F9S-E,NULL,VC,0
0H3FFX-E,NULL,VC,0
0H3FG6-E,5,HF,0
0H3FGK-E,NULL,VC,0
0H3FH7-E,NULL,VC,0
0H3FN9-E,NULL,VC,0
0H3FQ7-E,NULL,VC,0
0H3FQQ-E,NULL,VC,0
0H3FRX-E,NULL,RE,0
0H3GNB-E,NULL,VC,0
0H3GPS-E,NULL,VC,0
0H3H07-E,NULL,VC,0
0H3H0C-E,NULL,VC,0
0H3H5R-E,NULL,VC,0
0H3H7M-E,NULL,VC,0
0H3HF0-E,NULL,VC,0
0H3J8B-E,NULL,VC,0
0H3JRW-E,NULL,VC,0
0H3K2H-E,NULL,VC,0
0H3K30-E,NULL,VC,0
0H3KJS-E,NULL,VC,0
0H3KQV-E,NULL,VC,0
0H3KTG-E,NULL,VC,0
0H3LR4-E,NULL,VC,0
0JHYW3-E,NULL,VC,0
0JHYWT-E,NULL,VC,0
0JHYYN-E,NULL,VC,0
0JHZ3S-E,NULL,VC,0
0JHZ7G-E,NULL,VC,0
0JHZ9D-E,NULL,VC,0
0JHZ9N-E,NULL,VC,0
0JHZJ7-E,NULL,IA,0
0JHZK2-E,NULL,RE,0
0JHZKS-E,NULL,VC,0
0JHZM7-E,NULL,VC,0
0JHZNZ-E,NULL,IA,0
0H313L-E,NULL,IA,0
0H32YW-E,255,PB,1
0H3GNG-E,2727,IA,0
0H3C80-E,100,VC,0
0JJ088-E,NULL,VC,0
0JJ0FV-E,NULL,VC,0
0JJ0H4-E,NULL,VC,0
0JJ0J1-E,NULL,VC,0
0JJ19Y-E,NULL,VC,0
0JJ1PW-E,NULL,VC,0
0JJ1TR-E,NULL,VC,0
0JJ1V5-E,NULL,VC,0
0JJ2BB-E,NULL,VC,0
0JJ3F8-E,NULL,VC,0
0JJ4L3-E,NULL,VC,0
0JJ4ZP-E,NULL,VC,0
0JJ5JC-E,NULL,VC,0
0JJ5V4-E,NULL,RE,0
0JJ5ZP-E,NULL,VC,0
0JJ61N-E,NULL,VC,0
0JJ6BR-E,NULL,VC,0
0JJ7CF-E,NULL,VC,0
0JJ87X-E,NULL,VC,0
0JJ883-E,NULL,VC,0
0JJ8H2-E,NULL,VC,0
0JJ8T7-E,NULL,VC,0
0JJ98D-E,NULL,VC,0
0JJ9MQ-E,NULL,BR,0
0JJBJ2-E,NULL,VC,0
0JJBPV-E,NULL,VC,0
0JJBR2-E,NULL,VC,0
0JJC5W-E,NULL,VC,0
0JJC5Z-E,NULL,VC,0
0JJCBG-E,NULL,VC,0
0JJCGV-E,NULL,VC,0
0JJCJV-E,NULL,VC,0
0JJCKL-E,NULL,VC,0
0JJCPT-E,NULL,VC,0
0JJCRY-E,NULL,VC,0
0JJCS4-E,NULL,VC,0
0JJCSV-E,NULL,VC,0
0JJCWD-E,NULL,VC,0
0JJD0X-E,NULL,VC,0
0JJD6C-E,NULL,VC,0
0JJDF6-E,NULL,RE,0
0JJDHB-E,NULL,VC,0
0JJDLM-E,NULL,VC,0
0JJDMF-E,NULL,VC,0
0JJDVL-E,NULL,RE,0
0JJF23-E,NULL,VC,0
0JJF40-E,NULL,RE,0
0JJFW5-E,NULL,VC,0
0JJGBJ-E,NULL,VC,0
0JJGPJ-E,NULL,VC,0
0JJGV0-E,NULL,VC,0
0JJH4B-E,NULL,VC,0
0JJHN5-E,NULL,VC,0
0JJHWS-E,NULL,VC,0
0JJHXB-E,NULL,VC,0
0JJJ0Z-E,NULL,VC,0
0JJJ8N-E,NULL,VC,0
0JJJCL-E,NULL,VC,0
0JJL20-E,NULL,VC,0
0JJLW1-E,NULL,VC,0
0JJM1N-E,NULL,IA,0
0JJM6D-E,NULL,VC,0
0JJMG4-E,NULL,VC,0
0JJMJ2-E,NULL,VC,0
0JJMKK-E,NULL,RE,0
0JJMMH-E,299,PB,1
0JJMWC-E,2237,HF,0
0JJMWN-E,NULL,VC,0
0JJN79-E,NULL,VC,0
0JJP7X-E,NULL,VC,0
0JJPFB-E,NULL,VC,0
0JJPVP-E,NULL,HF,0
0JJPX7-E,NULL,VC,0
0JJPYH-E,NULL,VC,0
0JJQ11-E,1447,IA,1
0JJQL9-E,NULL,VC,0
0JJQNL-E,NULL,VC,0
0JJR1T-E,NULL,VC,0
0JJSL2-E,NULL,VC,0
0JJSQ2-E,NULL,VC,0
0JJSZP-E,NULL,VC,0
0JJT94-E,NULL,VC,0
0JJVD2-E,NULL,IA,0
0JJVFN-E,NULL,VC,0
0JJWGZ-E,NULL,VC,0
0JJWJ6-E,NULL,VC,0
0JJWJK-E,NULL,VC,0
0JJWL0-E,NULL,VC,0
0JJWPM-E,NULL,VC,0
0JJWQ0-E,NULL,VC,0
0JJWTK-E,NULL,VC,0
0JJWTV-E,NULL,VC,0
0JJXQF-E,NULL,IA,0
0JJXQV-E,NULL,VC,0
0JJXT0-E,NULL,VC,0
0JJXW7-E,NULL,VC,0
0JJY17-E,NULL,VC,0
0JJY2R-E,NULL,VC,0
0JJYC0-E,NULL,IA,0
0JJZ26-E,NULL,VC,0
0JJZ2F-E,NULL,VC,0
0JJZ4J-E,NULL,VC,0
0JJZC0-E,NULL,IA,0
0JJZDL-E,NULL,VC,0
0JK0N4-E,NULL,VC,0
0JK0WB-E,NULL,VC,0
0JK289-E,NULL,VC,0
0JK2B4-E,NULL,VC,0
0JK2FF-E,NULL,VC,0
0JK2FY-E,NULL,VC,0
0JK2J6-E,NULL,VC,0
0JK2PX-E,NULL,VC,0
0JK3M6-E,NULL,VC,0
0JK3W6-E,NULL,VC,0
0JK46P-E,NULL,VC,0
0JK4NT-E,NULL,VC,0
0JK53C-E,NULL,VC,0
0JK592-E,NULL,VC,0
0JK5Z7-E,NULL,VC,0
0JK60R-E,NULL,VC,0
0H3LZ2-E,NULL,VC,0
0H3M91-E,NULL,VC,0
0H3M99-E,NULL,VC,0
0H3MKS-E,NULL,VC,0
0H3MYW-E,NULL,VC,0
0JJQL3-E,NULL,PB,1
0JJMVM-E,299,PB,1
0JJVHD-E,19976,IA,1
0JJMQL-E,2808,PB,1
0H3N3W-E,NULL,VC,0
0H3N61-E,121,VC,0
0H3NS5-E,NULL,VC,0
0H3PDH-E,NULL,VC,0
0H3PFN-E,NULL,VC,0
0H3PM8-E,NULL,VC,0
0H3Q09-E,NULL,VC,0
0H3Q2N-E,NULL,PP,0
0H3Q7G-E,NULL,VC,0
0H3QTW-E,NULL,VC,0
0H3R37-E,NULL,VC,0
0H3RGX-E,NULL,VC,0
0H3RPV-E,NULL,VC,0
0H3RT9-E,NULL,VC,0
0H3SNJ-E,NULL,IA,0
0H3SQ8-E,NULL,VC,0
0H3T10-E,NULL,RE,0
0H3T1P-E,NULL,VC,0
0H3T71-E,NULL,VC,0
0H3THL-E,NULL,VC,0
0H3TR1-E,NULL,VC,0
0H3TT3-E,NULL,VC,0
0H3TV8-E,NULL,IA,0
0H3TWJ-E,NULL,VC,0
0H3TXV-E,NULL,VC,0
0H3V41-E,NULL,VC,0
0H3VB1-E,NULL,VC,0
0H3VC1-E,NULL,VC,0
0H3VDQ-E,NULL,VC,0
0H47JP-E,NULL,IA,0
0H3W3T-E,NULL,VC,0
0H3W8L-E,NULL,VC,0
0H3W9N-E,NULL,VC,0
0H3WD6-E,NULL,VC,0
0H3X80-E,NULL,IA,0
0H3XK0-E,NULL,VC,0
0H3XWT-E,NULL,BR,0
0H3Y7Y-E,NULL,VC,0
0H3YBB-E,NULL,VC,0
0H3YML-E,NULL,RE,0
0H3YNT-E,NULL,VC,0
0H3Z4D-E,NULL,VC,0
0H3Z8K-E,NULL,VC,0
0H3ZMW-E,NULL,IA,0
0H3ZP0-E,NULL,VC,0
0H3ZPX-E,NULL,VC,0
0H3ZTR-E,NULL,VC,0
0H4044-E,NULL,VC,0
0H4096-E,NULL,VC,0
0H40F6-E,NULL,VC,0
0H40FH-E,NULL,VC,0
0H40JZ-E,NULL,VC,0
0H41C6-E,NULL,VC,0
0H41ZQ-E,NULL,VC,0
0H42KM-E,NULL,VC,0
0H3Z8C-E,42170,IA,0
0H43WS-E,NULL,VC,0
0H43X0-E,NULL,VC,0
0H43Z7-E,NULL,IA,0
0H442C-E,NULL,VC,0
0H4433-E,NULL,VC,0
0H443C-E,NULL,VC,0
0H44LP-E,NULL,VC,0
0H44WN-E,NULL,VC,0
0H44ZY-E,NULL,PB,1
0H4JMK-E,NULL,IA,0
0H459B-E,NULL,VC,0
0H45ZJ-E,NULL,VC,0
0H47C6-E,NULL,BR,0
0H47VT-E,NULL,VC,0
0H489K-E,NULL,VC,0
0H48M3-E,NULL,VC,0
0H48RF-E,NULL,VC,0
0H49TX-E,NULL,VC,0
0H49ZJ-E,NULL,VC,0
0H49ZY-E,NULL,VC,0
0H4BDW-E,NULL,VC,0
0H4BFX-E,NULL,VC,0
0H4BG1-E,NULL,VC,0
0H4BX8-E,NULL,VC,0
0H4CC8-E,NULL,VC,0
0H4CY8-E,NULL,VC,0
0H4D8W-E,NULL,VC,0
0H4DC5-E,NULL,VC,0
0H4DF6-E,NULL,VC,0
0H4FWL-E,NULL,VC,0
0H4G1K-E,NULL,VC,0
0H4GLB-E,NULL,VC,0
0H4H25-E,NULL,VC,0
0H4H9D-E,NULL,IA,0
0H4HYV-E,NULL,VC,0
0H4J27-E,NULL,VC,0
0H4JCM-E,NULL,VC,0
0H4JN7-E,NULL,VC,0
0H4JP0-E,NULL,VC,0
0H4JYH-E,NULL,VC,0
0H4K9V-E,NULL,VC,0
0H4KBM-E,NULL,VC,0
0H4KCG-E,NULL,VC,0
0H4L3G-E,NULL,VC,0
0H4L6W-E,NULL,VC,0
0H4LJT-E,NULL,VC,0
0H4MHM-E,NULL,VC,0
0H4MJT-E,NULL,VC,0
0H4MKQ-E,NULL,VC,0
0H4MWG-E,NULL,VC,0
0H4N2G-E,NULL,VC,0
0H4N4Q-E,NULL,VC,0
0H4N88-E,NULL,RE,0
0H4ND9-E,NULL,VC,0
0H4NYB-E,NULL,VC,0
0H4P7S-E,NULL,VC,0
0H4PCZ-E,NULL,VC,0
0H4PN8-E,1443,IA,0
0H4PZB-E,NULL,VC,0
0H4Q4H-E,NULL,BR,0
0H4B7X-E,NULL,IA,0
0H4R2J-E,NULL,VC,0
0H4RZK-E,NULL,VC,0
0H4S5Q-E,NULL,VC,0
0H4S8Q-E,NULL,VC,0
0H4SBT-E,NULL,VC,0
0H4TTQ-E,NULL,VC,0
0H4V1S-E,NULL,VC,0
0H4BJ8-E,2693,IA,0
0H46LP-E,NULL,IA,0
0H4PS5-E,NULL,IA,0
0H48BG-E,NULL,HF,1
0H4WK1-E,NULL,VC,0
0JK6B6-E,NULL,VC,0
0JK6K8-E,NULL,VC,0
0JK77M-E,NULL,VC,0
0JK7BN-E,NULL,VC,0
0JK7F5-E,NULL,VC,0
0JK7H4-E,300,VC,0
0JK7LM-E,NULL,VC,0
0JK7X0-E,NULL,VC,0
0JLJMN-E,NULL,IN,0
0JKB6D-E,NULL,VC,0
0JKC1W-E,NULL,VC,0
0JKC4C-E,NULL,VC,0
0JKC6N-E,NULL,VC,0
0JKC8R-E,NULL,VC,0
0JKCCY-E,NULL,VC,0
0JKD75-E,NULL,RE,0
0JKDG3-E,NULL,VC,0
0JKDGP-E,NULL,VC,0
0JKDHW-E,NULL,VC,0
0JKDLS-E,NULL,VC,0
0JKDLY-E,NULL,VC,0
0JKDML-E,NULL,VC,0
0JKDPV-E,NULL,VC,0
0JKFJ0-E,NULL,VC,0
0JKGC8-E,NULL,VC,0
0JKGF4-E,NULL,VC,0
0JKGMK-E,NULL,VC,0
0JKH73-E,NULL,VC,0
0JKH86-E,NULL,VC,0
0JKHBC-E,NULL,VC,0
0JKHW9-E,NULL,VC,0
0JKJLL-E,NULL,VC,0
0JKK1K-E,NULL,IA,0
0JKK3S-E,NULL,RE,0
0JKKXC-E,NULL,VC,0
0JKL02-E,NULL,VC,0
0JKL66-E,NULL,VC,0
0JKLBM-E,NULL,VC,0
0JKLTZ-E,NULL,VC,0
0JKM80-E,NULL,VC,0
0JKMK8-E,NULL,VC,0
0JKMKD-E,NULL,VC,0
0JKN4Q-E,NULL,VC,0
0JKNDR-E,NULL,VC,0
0JKNP9-E,NULL,VC,0
0JKNQH-E,NULL,VC,0
0JKNVC-E,639,HF,0
0JKQ2H-E,NULL,VC,0
0JKQ8P-E,NULL,VC,0
0JKQBQ-E,NULL,VC,0
0JKQHW-E,NULL,VC,0
0JKQYP-E,NULL,VC,0
0JKR3R-E,NULL,VC,0
0JKRCJ-E,NULL,VC,0
0JKS74-E,NULL,VC,0
0JKSVH-E,NULL,VC,0
0JKSWB-E,NULL,VC,0
0JKTX0-E,NULL,VC,0
0JKVGQ-E,NULL,VC,0
0JKVMZ-E,NULL,VC,0
0JKVQL-E,NULL,VC,0
0JKWH0-E,NULL,VC,0
0JKWN0-E,NULL,VC,0
0JKWPM-E,NULL,VC,0
0JKWQG-E,NULL,VC,0
0JKXMD-E,NULL,VC,0
0JKYFT-E,NULL,VC,0
0JKYZK-E,NULL,VC,0
0JKZ4Q-E,NULL,VC,0
0JKZKG-E,NULL,VC,0
0JL2Z0-E,NULL,IA,0
0JL04Y-E,NULL,VC,0
0JL0L5-E,NULL,VC,0
0JL0XB-E,NULL,VC,0
0JL1GF-E,NULL,VC,0
0JL2NZ-E,NULL,VC,0
0JL308-E,NULL,VC,0
0JL31W-E,NULL,RE,0
0JL3C6-E,NULL,VC,0
0JL3SL-E,NULL,IA,0
0JL3ZR-E,NULL,VC,0
0JL45S-E,NULL,VC,0
0JL476-E,NULL,VC,0
0JL4F1-E,NULL,VC,0
0JL5RR-E,NULL,RE,0
0JL6DC-E,NULL,VC,0
0JL6Z3-E,NULL,RE,0
0JL72C-E,NULL,VC,0
0JL72X-E,NULL,VC,0
0JL73P-E,NULL,VC,0
0JL791-E,NULL,VC,0
0JL7LM-E,NULL,VC,0
0JL7Q9-E,NULL,VC,0
0JL8C7-E,NULL,VC,0
0JL8DL-E,NULL,VC,0
0JL98L-E,NULL,VC,0
0JL9F7-E,NULL,VC,0
0JL9HN-E,NULL,VC,0
0JL9R8-E,NULL,VC,0
0JLB15-E,NULL,VC,0
0JLB7J-E,NULL,VC,0
0JLB83-E,NULL,VC,0
0JLBC4-E,NULL,VC,0
0JLBG8-E,NULL,VC,0
0JLBGF-E,NULL,VC,0
0JLBKB-E,NULL,SV,0
0JLBL5-E,4,IA,0
0JLD29-E,NULL,VC,0
0JLD3R-E,NULL,VC,0
0JLD9P-E,NULL,VC,0
0JLDKR-E,NULL,VC,0
0JLDMC-E,NULL,VC,0
0JLDNG-E,NULL,VC,0
0JLDY1-E,NULL,VC,0
0JLF1Z-E,NULL,VC,0
0JLF4B-E,NULL,VC,0
0JLFDF-E,NULL,VC,0
0JLFDY-E,NULL,VC,0
0JLFFX-E,NULL,VC,0
0JLGFK-E,NULL,VC,0
0JLGGD-E,NULL,VC,0
0JLGHH-E,NULL,VC,0
0JLGLR-E,NULL,VC,0
0JLHTL-E,NULL,VC,0
0JLJ8J-E,NULL,RE,0
0JLJ9Y-E,NULL,VC,0
0JLJGP-E,NULL,VC,0
0JK6FX-E,489,IA,1
0JLJRR-E,NULL,VC,0
0JLKJG-E,NULL,VC,0
0JLLFQ-E,NULL,VC,0
0JLLVX-E,NULL,VC,0
0JLLYH-E,NULL,VC,0
0JLM1V-E,NULL,VC,0
0JLMDQ-E,NULL,VC,0
0H4WVG-E,NULL,RE,0
0H4X41-E,NULL,IA,0
0H4X43-E,NULL,VC,0
0H4X5Z-E,NULL,VC,0
0H4X7R-E,NULL,VC,0
0H4X8X-E,NULL,VC,0
0H4XZQ-E,NULL,VC,0
0H4YRS-E,NULL,VC,0
0H4Z18-E,NULL,VC,0
0H4Z45-E,NULL,VC,0
0H4ZWV-E,NULL,VC,0
0H4ZZ2-E,NULL,VC,0
0H508X-E,12,VC,0
0H50B8-E,NULL,VC,0
0H50BQ-E,NULL,VC,0
0H50CS-E,NULL,VC,0
0H50D8-E,NULL,VC,0
0H50DH-E,NULL,VC,0
0H50K9-E,NULL,VC,0
0H50P2-E,NULL,VC,0
0H50PL-E,NULL,VC,0
0H50W3-E,NULL,VC,0
0H51C5-E,NULL,VC,0
0H51HK-E,NULL,IA,0
0H51NK-E,NULL,VC,0
0H51NW-E,NULL,HF,0
0H526W-E,NULL,VC,0
0H52K1-E,NULL,VC,0
0H52XD-E,NULL,VC,0
0H5306-E,NULL,VC,0
0H530J-E,NULL,VC,0
0H536Z-E,NULL,VC,0
0H53BN-E,NULL,VC,0
0H53D8-E,NULL,VC,0
0H53SH-E,1400,VC,0
0H54JR-E,NULL,VC,0
0H559G-E,NULL,VC,0
0H55BZ-E,NULL,VC,0
0H55DF-E,NULL,VC,0
0H55F5-E,NULL,VC,0
0H55FJ-E,NULL,VC,0
0H55HD-E,NULL,VC,0
0H55J1-E,NULL,HF,0
0H55KN-E,NULL,VC,0
0H55MQ-E,NULL,VC,0
0H55SB-E,NULL,VC,0
0H55SW-E,NULL,VC,0
0H56CH-E,NULL,VC,0
0H56M2-E,NULL,VC,0
0H57JX-E,NULL,VC,0
0H57Y5-E,NULL,VC,0
0H582Y-E,NULL,VC,0
0H5950-E,NULL,VC,0
0H5B3B-E,NULL,VC,0
0H5BPP-E,NULL,VC,0
0H5BXM-E,NULL,IA,0
0H5BXV-E,NULL,VC,0
0H5BY5-E,NULL,VC,0
0H5C0Q-E,NULL,VC,0
0H5CLF-E,NULL,VC,0
0H5CNJ-E,NULL,VC,0
0H5CQG-E,NULL,VC,0
0H5CXP-E,NULL,VC,0
0H5CXX-E,NULL,VC,0
0H5D44-E,NULL,VC,0
0H5DCF-E,NULL,VC,0
0H5DK2-E,NULL,VC,0
0H5DLJ-E,NULL,VC,0
0H5DQB-E,NULL,VC,0
0H5DV0-E,795,VC,0
0H5G0C-E,NULL,VC,0
0H5G0L-E,NULL,VC,0
0H5GS5-E,NULL,VC,0
0H5GXP-E,NULL,VC,0
0H5H2Z-E,NULL,VC,0
0H5H9T-E,NULL,VC,0
0H5HVT-E,NULL,VC,0
0H5J1X-E,NULL,VC,0
0H5JBT-E,NULL,VC,0
0H5JFK-E,NULL,VC,0
0H5K0Y-E,NULL,RE,0
0H5K90-E,NULL,VC,0
0H5K9F-E,NULL,VC,0
0H5KBW-E,NULL,VC,0
0H5KCQ-E,NULL,VC,0
0H5KGD-E,NULL,VC,0
0H5KPX-E,NULL,VC,0
0H5L9L-E,NULL,VC,0
0H5LBF-E,NULL,VC,0
0H5LRF-E,NULL,VC,0
0H5MR3-E,NULL,VC,0
0H5N3D-E,NULL,IA,0
0H5P7L-E,NULL,VC,0
0H5PK6-E,NULL,VC,0
0H5PNF-E,NULL,VC,0
0H5PZ9-E,NULL,VC,0
0H5Q3B-E,NULL,VC,0
0H5QMD-E,NULL,VC,0
0H5QNH-E,NULL,VC,0
0H5QRG-E,NULL,VC,0
0H5QXF-E,NULL,VC,0
0H5R33-E,NULL,VC,0
0H5R78-E,NULL,RE,0
0H5R7P-E,NULL,VC,0
0H5RBV-E,NULL,VC,0
0H5RGQ-E,NULL,VC,0
0H5RPG-E,NULL,VC,0
0H5RWB-E,NULL,VC,0
0H5RXZ-E,NULL,VC,0
0H5SH2-E,NULL,VC,0
0H5SXB-E,NULL,VC,0
0H5TB8-E,NULL,VC,0
0H5TF4-E,NULL,VC,0
0H5TH9-E,NULL,VC,0
0H5TL0-E,NULL,VC,0
0H5TPS-E,NULL,VC,0
0H5TQD-E,NULL,VC,0
0H5TVK-E,NULL,VC,0
0H5V0F-E,NULL,VC,0
0H5V0V-E,NULL,VC,0
0H5V1N-E,NULL,VC,0
0H5V27-E,NULL,IA,0
0H5V4N-E,NULL,VC,0
0H5V76-E,NULL,VC,0
0H5MS1-E,NULL,IA,1
0H4XQS-E,46,IA,0
0H5VFX-E,NULL,VC,0
0H5VGB-E,NULL,VC,0
0H5VPM-E,NULL,VC,0
