factset_entity_id,total_aum,equity_aum,Desktop Institution AUM,Desktop Institution Equity AUM
05WYW2-E ,,138,N/A,N/A
05X00W-E ,,132,N/A,N/A
05X15Z-E ,1173.0,56,N/A,N/A
05X26R-E ,,3533,N/A,N/A
05X2D5-E ,,42,N/A,N/A
05X2RV-E ,27.0,4,N/A,N/A
05X2Y3-E ,,82,N/A,N/A
0756NV-E ,,20,N/A,N/A
0759ST-E ,140109.0,23,N/A,N/A
05X32D-E ,384.0,18,N/A,N/A
05X34R-E ,9145.0,22,N/A,N/A
075JTG-E ,,25,N/A,N/A
05X3NH-E ,,646,N/A,N/A
05X3XY-E ,1383.0,14,N/A,N/A
05X48K-E ,850.0,195,N/A,N/A
05X4GZ-E ,,5,N/A,N/A
05X563-E ,,30,N/A,N/A
05X577-E ,289.0,30,N/A,N/A
05X5JN-E ,8920.0,902,N/A,N/A
05X5K8-E ,,3,N/A,N/A
05X623-E ,,29,N/A,N/A
05X6GR-E ,,54,N/A,N/A
05X8MQ-E ,6304.0,210,N/A,N/A
075PYW-E ,,883,N/A,N/A
075Q4W-E ,,18,N/A,N/A
05XB0H-E ,854.0,723,N/A,N/A
05XB3Q-E ,,106,N/A,N/A
05XD9N-E ,,1,N/A,N/A
05XF17-E ,,62,N/A,N/A
05XF2C-E ,,165,N/A,N/A
05XF2G-E ,41153.0,22789,N/A,N/A
075QSK-E ,65.0,11,N/A,N/A
075RKK-E ,,266,N/A,N/A
05YGV3-E ,,23,N/A,N/A
05YHGX-E ,,1,N/A,N/A
05YHNL-E ,2390.0,354,N/A,N/A
075TTV-E ,,0,N/A,N/A
05YJ8M-E ,728.0,44,N/A,N/A
05YLHT-E ,,89,N/A,N/A
0760XX-E ,,12,N/A,N/A
05YM6Q-E ,5700.0,155,N/A,N/A
05YM7D-E ,,78,N/A,N/A
05YM9M-E ,13141.0,1013,N/A,N/A
05X8MP-E ,1425.0,115,N/A,N/A
075L31-E ,,413,N/A,N/A
05YMD3-E ,566.0,10,N/A,N/A
05YMJM-E ,,183,N/A,N/A
0761M3-E ,42476.0,18,N/A,N/A
05YN66-E ,616.0,273,N/A,N/A
05YP5B-E ,,49,N/A,N/A
05YQH7-E ,781.0,101,N/A,N/A
05YQZJ-E ,49482.0,30401,N/A,N/A
05YRX2-E ,41.0,6,N/A,N/A
05YTGT-E ,342.0,270,N/A,N/A
05YTTZ-E ,800.0,20,N/A,N/A
076200-E ,1800.0,1,N/A,N/A
0762JJ-E ,,33,N/A,N/A
05YVVX-E ,50.0,3,N/A,N/A
05YW46-E ,,42,N/A,N/A
05YW84-E ,,665,N/A,N/A
05YWS1-E ,,8,N/A,N/A
076438-E ,,0,N/A,N/A
05YXVC-E ,,33,N/A,N/A
05YY4Y-E ,,5,N/A,N/A
05YY86-E ,,7,N/A,N/A
05YZB7-E ,,12,N/A,N/A
05YZTN-E ,1500.0,0,N/A,N/A
05Z0PX-E ,37000.0,7868,N/A,N/A
05Z0QS-E ,2375.0,0,N/A,N/A
05Z0ZM-E ,2332.0,1727,N/A,N/A
05Z26P-E ,,463,N/A,N/A
05Z3B4-E ,,501,N/A,N/A
05Z3RN-E ,,3,N/A,N/A
05Z51R-E ,75.0,1,N/A,N/A
05Z588-E ,,272,N/A,N/A
05Z5C4-E ,,167,N/A,N/A
05Z655-E ,800.0,1,N/A,N/A
05Z6M9-E ,,576,N/A,N/A
05Z6RQ-E ,,11,N/A,N/A
05ZBYB-E ,658.0,569,N/A,N/A
05Z8MP-E ,134.0,125,N/A,N/A
05Z8PM-E ,,23,N/A,N/A
05Z8RB-E ,1249.0,30,N/A,N/A
05Z9G0-E ,10804.0,10198,N/A,N/A
05Z9N2-E ,3934.0,0,N/A,N/A
05Z9W7-E ,,2840,N/A,N/A
05ZBBN-E ,118347.0,17309,N/A,N/A
0766MW-E ,,21,N/A,N/A
0767SN-E ,,123,N/A,N/A
05ZBV7-E ,91196.0,11150,N/A,N/A
05ZBWW-E ,1000.0,85,N/A,N/A
05ZC6C-E ,30500.0,1372,N/A,N/A
05ZCFY-E ,439.0,70,N/A,N/A
05ZCTV-E ,,303,N/A,N/A
05ZCXQ-E ,9000.0,6,N/A,N/A
05ZCYB-E ,,8,N/A,N/A
05ZDG7-E ,12829.0,2792,N/A,N/A
05ZDH0-E ,,3,N/A,N/A
05ZDHR-E ,,321,N/A,N/A
05ZDM7-E ,244.0,190,N/A,N/A
05ZDY2-E ,10395.0,2293,N/A,N/A
05ZDYC-E ,17444.0,4208,N/A,N/A
05ZFJ5-E ,2517.0,1774,N/A,N/A
05ZFMP-E ,714.0,86,N/A,N/A
05ZK70-E ,19275.0,219,N/A,N/A
05ZH4B-E ,,3,N/A,N/A
05ZH6L-E ,30456.0,4822,N/A,N/A
05ZHM9-E ,65741.0,20247,N/A,N/A
05ZHZV-E ,,40,N/A,N/A
05ZJ0C-E ,,2,N/A,N/A
05ZJ4W-E ,10.0,3,N/A,N/A
05ZJLG-E ,4513.0,3747,N/A,N/A
076H9T-E ,,1,N/A,N/A
05ZKD2-E ,4405.0,467,N/A,N/A
05ZKWV-E ,644.0,279,N/A,N/A
05ZLW9-E ,1252.0,514,N/A,N/A
05ZLYF-E ,250.0,57,N/A,N/A
05ZM1G-E ,1587.0,4,N/A,N/A
05ZM3Q-E ,856.0,45,N/A,N/A
05ZMDS-E ,2469.0,1708,N/A,N/A
05ZN2K-E ,706.0,283,N/A,N/A
05ZN8F-E ,913.0,308,N/A,N/A
05ZNDB-E ,67303.0,1047,N/A,N/A
05ZNNT-E ,4339.0,105,N/A,N/A
05ZNP9-E ,,137,N/A,N/A
05ZNRW-E ,981.0,136,N/A,N/A
076P9W-E ,,242,N/A,N/A
05ZL5H-E ,700.0,0,N/A,N/A
076MJJ-E ,,966,N/A,N/A
05ZJ4P-E ,,480,N/A,N/A
05ZT40-E ,,1497,N/A,N/A
05ZP03-E ,245387.0,13241,N/A,N/A
076PH5-E ,,0,N/A,N/A
05ZQ3Z-E ,,4,N/A,N/A
05ZQQG-E ,1977.0,344,N/A,N/A
05ZR65-E ,,37,N/A,N/A
0774TT-E ,125152.0,856,N/A,N/A
05ZRDR-E ,43435.0,9395,N/A,N/A
05ZSKM-E ,,2421,N/A,N/A
05ZSRP-E ,84652.0,7,N/A,N/A
0777C6-E ,3153057.0,5841,N/A,N/A
05ZVF3-E ,3000.0,786,N/A,N/A
05ZWC4-E ,320.0,301,N/A,N/A
0779BK-E ,,14,N/A,N/A
05ZWN5-E ,,6,N/A,N/A
05ZX6R-E ,,162,N/A,N/A
077CNQ-E ,,3,N/A,N/A
05ZXV7-E ,,458,N/A,N/A
05ZXWR-E ,,503,N/A,N/A
05ZY1R-E ,2031.0,0,N/A,N/A
077HT1-E ,,7,N/A,N/A
05ZY64-E ,,17,N/A,N/A
077QC0-E ,,311,N/A,N/A
05ZYBJ-E ,,6813,N/A,N/A
05ZYCT-E ,,65,N/A,N/A
05ZYFF-E ,,2104,N/A,N/A
05ZYV1-E ,,1112,N/A,N/A
077QYF-E ,,321,N/A,N/A
05ZZZW-E ,115.0,77,N/A,N/A
0600W9-E ,,3,N/A,N/A
0600Y2-E ,611.0,267,N/A,N/A
06010D-E ,444.0,0,N/A,N/A
077WLM-E ,38234.0,918,N/A,N/A
0781R3-E ,,1187,N/A,N/A
06019X-E ,,41,N/A,N/A
0601L5-E ,,15,N/A,N/A
07700K-E ,,278,N/A,N/A
0603LG-E ,964.0,213,N/A,N/A
06075T-E ,,25,N/A,N/A
0602PF-E ,132.0,45,N/A,N/A
06030S-E ,1271.0,234,N/A,N/A
060382-E ,1160.0,6,N/A,N/A
06038C-E ,29.0,1,N/A,N/A
06039K-E ,527.0,0,N/A,N/A
0603C7-E ,4830.0,1283,N/A,N/A
0604C7-E ,,2,N/A,N/A
060524-E ,307.0,33,N/A,N/A
0605CZ-E ,3918.0,164,N/A,N/A
0605XC-E ,55000.0,11761,N/A,N/A
06069X-E ,15793.0,9481,N/A,N/A
0606CR-E ,104700.0,44699,N/A,N/A
0606NV-E ,4568.0,3303,N/A,N/A
06071Q-E ,,9,N/A,N/A
06075W-E ,,72,N/A,N/A
06078Q-E ,,225,N/A,N/A
0607MP-E ,,219,N/A,N/A
0788P7-E ,,110,N/A,N/A
060868-E ,,418,N/A,N/A
0608ST-E ,388.0,0,N/A,N/A
0608ZD-E ,,140,N/A,N/A
078V99-E ,,2,N/A,N/A
0609WS-E ,5000.0,0,N/A,N/A
060B3Q-E ,,52,N/A,N/A
060BRL-E ,,167,N/A,N/A
0607RV-E ,6202.0,2154,N/A,N/A
078F8P-E ,,13046,N/A,N/A
060C9G-E ,,13,N/A,N/A
078VR8-E ,,0,N/A,N/A
060CKS-E ,22946.0,2587,N/A,N/A
060CW2-E ,2769.0,1915,N/A,N/A
060D34-E ,10805.0,2550,N/A,N/A
0798PS-E ,,255,N/A,N/A
060D3K-E ,922.0,140,N/A,N/A
060DLZ-E ,104869.0,12935,N/A,N/A
0798X5-E ,,807,N/A,N/A
079S6Y-E ,,734,N/A,N/A
060DTF-E ,93607.0,21688,N/A,N/A
060DW3-E ,,3,N/A,N/A
07B6H2-E ,,8,N/A,N/A
060FQ3-E ,861.0,425,N/A,N/A
07BD3D-E ,,544,N/A,N/A
060G2H-E ,4015.0,253,N/A,N/A
060G9T-E ,,78,N/A,N/A
07BK7K-E ,,3018,N/A,N/A
060J74-E ,,21,N/A,N/A
060JQD-E ,,4,N/A,N/A
07C8RT-E ,,512,N/A,N/A
060K8R-E ,20166.0,12141,N/A,N/A
060L7R-E ,,24,N/A,N/A
060LBX-E ,,7022,N/A,N/A
060LC4-E ,9300.0,1,N/A,N/A
07CHYZ-E ,,40,N/A,N/A
060LRN-E ,11717.0,68,N/A,N/A
060LWY-E ,88.0,43,N/A,N/A
060M16-E ,4883.0,969,N/A,N/A
060M5Y-E ,,324,N/A,N/A
07CY3X-E ,,63,N/A,N/A
060MCB-E ,,240,N/A,N/A
060N9Y-E ,15392.0,4009,N/A,N/A
060NCW-E ,,32,N/A,N/A
060NNW-E ,857363.0,170,N/A,N/A
060P4P-E ,,52,N/A,N/A
060QLQ-E ,,1,N/A,N/A
060Q5F-E ,,138,N/A,N/A
07CYS2-E ,537.0,26,N/A,N/A
07D0VZ-E ,,122,N/A,N/A
060R2T-E ,7822.0,55,N/A,N/A
07D2CW-E ,,48,N/A,N/A
060R5G-E ,,498,N/A,N/A
060R5H-E ,,1648,N/A,N/A
060S25-E ,,201741,N/A,N/A
060SGP-E ,,3,N/A,N/A
060SGZ-E ,12369.0,11379,N/A,N/A
060SNS-E ,9753.0,903,N/A,N/A
060SWT-E ,11000.0,1253,N/A,N/A
07D2WQ-E ,,39,N/A,N/A
060TM1-E ,,14,N/A,N/A
07DC7R-E ,,202,N/A,N/A
060V49-E ,,92,N/A,N/A
07DFQD-E ,46238.0,585,N/A,N/A
07DLM1-E ,,6,N/A,N/A
07DS8P-E ,,14,N/A,N/A
07F00K-E ,184275.0,4254,N/A,N/A
060W0W-E ,,96,N/A,N/A
07F3QQ-E ,,11,N/A,N/A
060WG9-E ,11034.0,0,N/A,N/A
060WKT-E ,2516.0,725,N/A,N/A
060WLM-E ,,29085,N/A,N/A
060R9V-E ,19235.0,7751,N/A,N/A
060X04-E ,29130.0,2994,N/A,N/A
060XN4-E ,,13,N/A,N/A
0610MF-E ,113286.0,56,N/A,N/A
060XWW-E ,,371,N/A,N/A
060Y60-E ,,12,N/A,N/A
07FRJK-E ,55713.0,271,N/A,N/A
060YMK-E ,224568.0,58936,N/A,N/A
060YRJ-E ,,2069,N/A,N/A
060Z0S-E ,,669,N/A,N/A
060Z62-E ,711.0,146,N/A,N/A
060ZTP-E ,1324.0,406,N/A,N/A
06106L-E ,4500.0,298,N/A,N/A
061098-E ,6000.0,1768,N/A,N/A
06114M-E ,190.0,129,N/A,N/A
0611FT-E ,2000.0,35,N/A,N/A
07FTBZ-E ,659.0,5,N/A,N/A
0611J3-E ,,45,N/A,N/A
07FWKW-E ,,30,N/A,N/A
07FYH4-E ,,22,N/A,N/A
07G276-E ,,91,N/A,N/A
07G3RQ-E ,,23,N/A,N/A
06126X-E ,1856.0,677,N/A,N/A
06127Z-E ,,149,N/A,N/A
061284-E ,,342,N/A,N/A
061299-E ,2136.0,123,N/A,N/A
0612GZ-E ,118751.0,10180,N/A,N/A
0612T5-E ,200.0,110,N/A,N/A
0612YR-E ,692.0,622,N/A,N/A
06132L-E ,292.0,237,N/A,N/A
07G3SP-E ,,0,N/A,N/A
07G4BP-E ,,289,N/A,N/A
0613TK-E ,419.0,309,N/A,N/A
07G6QH-E ,,1,N/A,N/A
06128S-E ,,111,N/A,N/A
06149J-E ,14849.0,4887,N/A,N/A
0614TN-E ,1794.0,172,N/A,N/A
0614WY-E ,6300.0,926,N/A,N/A
0615BB-E ,1500.0,88,N/A,N/A
0615JS-E ,,829,N/A,N/A
0615V5-E ,,50,N/A,N/A
0615V7-E ,,17,N/A,N/A
0614J6-E ,,10,N/A,N/A
07GCJ2-E ,,33,N/A,N/A
0616QL-E ,,62,N/A,N/A
07GF2S-E ,,12,N/A,N/A
07GFDZ-E ,,9,N/A,N/A
07GHW2-E ,,15,N/A,N/A
061733-E ,1458031.0,4995,N/A,N/A
07GK9K-E ,,35,N/A,N/A
07GQ1F-E ,,1,N/A,N/A
0617CB-E ,425.0,0,N/A,N/A
0617QK-E ,400.0,216,N/A,N/A
061863-E ,,8379,N/A,N/A
0618D7-E ,27892.0,6396,N/A,N/A
0618F5-E ,6326.0,2389,N/A,N/A
0618KM-E ,,6904,N/A,N/A
0618X0-E ,90.0,22,N/A,N/A
0618XT-E ,,179,N/A,N/A
0618YQ-E ,,2,N/A,N/A
0619CS-E ,,20,N/A,N/A
0619HW-E ,,18,N/A,N/A
0619W3-E ,,0,N/A,N/A
07GRT3-E ,,34,N/A,N/A
061BCB-E ,,0,N/A,N/A
07GTGN-E ,,3360,N/A,N/A
07GVT4-E ,,74,N/A,N/A
061BR0-E ,10.0,1,N/A,N/A
061BWQ-E ,,6600,N/A,N/A
061BX4-E ,,3163,N/A,N/A
0616MY-E ,,406,N/A,N/A
07GXN5-E ,30.0,0,N/A,N/A
061B56-E ,1301.0,895,N/A,N/A
061CJS-E ,21.0,2147,N/A,N/A
07H0QC-E ,,35,N/A,N/A
061DXL-E ,,6150,N/A,N/A
061DYG-E ,,113,N/A,N/A
061F8P-E ,450.0,30,N/A,N/A
07HCVN-E ,,0,N/A,N/A
061GQF-E ,,204,N/A,N/A
061GYV-E ,51.0,25,N/A,N/A
061H74-E ,,257,N/A,N/A
061H9P-E ,,1872,N/A,N/A
061HDT-E ,5411.0,2816,N/A,N/A
061J3N-E ,35000.0,3055,N/A,N/A
061J50-E ,25709.0,111,N/A,N/A
061J5H-E ,,1477,N/A,N/A
061JS9-E ,,9,N/A,N/A
061K0B-E ,,1,N/A,N/A
061KR9-E ,392.0,328,N/A,N/A
061L26-E ,8800.0,6475,N/A,N/A
061L8B-E ,1828.0,666,N/A,N/A
061LB8-E ,,465,N/A,N/A
061LHS-E ,2651.0,258,N/A,N/A
061N1J-E ,,1,N/A,N/A
07HDYK-E ,,1812,N/A,N/A
07H1ZD-E ,562.0,73,N/A,N/A
061NH6-E ,,59,N/A,N/A
061P3P-E ,,4,N/A,N/A
061PK9-E ,,457,N/A,N/A
061PLB-E ,6700.0,0,N/A,N/A
061Q1G-E ,,145,N/A,N/A
061QQT-E ,,544,N/A,N/A
061RYQ-E ,,10,N/A,N/A
061S4H-E ,,14643,N/A,N/A
061S67-E ,3042.0,2103,N/A,N/A
061T2H-E ,,1294,N/A,N/A
061V0N-E ,,301,N/A,N/A
061V0Q-E ,,10,N/A,N/A
061VCS-E ,,638,N/A,N/A
061VGL-E ,,54,N/A,N/A
061VJS-E ,644.0,484,N/A,N/A
061VZG-E ,,146,N/A,N/A
061WXY-E ,,75619,N/A,N/A
061X60-E ,,175,N/A,N/A
061XTX-E ,3582.0,1696,N/A,N/A
061YHR-E ,,161,N/A,N/A
061YXF-E ,,22,N/A,N/A
061ZK7-E ,,183,N/A,N/A
061ZNP-E ,93.0,89,N/A,N/A
0620KF-E ,,118,N/A,N/A
0620Y0-E ,,1868,N/A,N/A
0622FT-E ,,450,N/A,N/A
0624NJ-E ,,788,N/A,N/A
0624R7-E ,291.0,0,N/A,N/A
06252L-E ,,51,N/A,N/A
062589-E ,,5,N/A,N/A
07HF58-E ,,1762,N/A,N/A
0625CX-E ,,20,N/A,N/A
0625DG-E ,450.0,3,N/A,N/A
06268K-E ,,18,N/A,N/A
0626D2-E ,158.0,164,N/A,N/A
0626G3-E ,,46,N/A,N/A
0626G8-E ,4804.0,92,N/A,N/A
0626H8-E ,105.0,24,N/A,N/A
0626P6-E ,,28,N/A,N/A
0626PS-E ,,0,N/A,N/A
0626ST-E ,,26,N/A,N/A
0626T8-E ,,232,N/A,N/A
0626WL-E ,,9,N/A,N/A
0627DS-E ,1038.0,0,N/A,N/A
0627J6-E ,,77,N/A,N/A
0627NQ-E ,,20,N/A,N/A
0627PQ-E ,1400.0,62,N/A,N/A
0627QJ-E ,,15,N/A,N/A
0627V3-E ,,0,N/A,N/A
0627YQ-E ,,49,N/A,N/A
0628GJ-E ,,13,N/A,N/A
0628Z1-E ,3000.0,660,N/A,N/A
062B4Z-E ,1500.0,23,N/A,N/A
062B53-E ,,0,N/A,N/A
062B5P-E ,8700.0,453,N/A,N/A
062B9B-E ,,39,N/A,N/A
062BPW-E ,3500.0,298,N/A,N/A
062BTR-E ,,56,N/A,N/A
062D20-E ,,246,N/A,N/A
062DM7-E ,1100.0,1,N/A,N/A
062F9D-E ,400.0,106,N/A,N/A
062FKY-E ,949.0,0,N/A,N/A
062GK9-E ,,0,N/A,N/A
07J7RY-E ,72.0,20,N/A,N/A
062GLN-E ,,24,N/A,N/A
07J9K3-E ,,178,N/A,N/A
062JHL-E ,,1592,N/A,N/A
062JQ0-E ,98.0,16,N/A,N/A
062KKR-E ,,61,N/A,N/A
062L6B-E ,1000.0,261,N/A,N/A
062LM4-E ,,46,N/A,N/A
062MQ2-E ,,2,N/A,N/A
062MTQ-E ,1167.0,10,N/A,N/A
062NN7-E ,,4,N/A,N/A
062QD9-E ,195185.0,37,N/A,N/A
07K0DY-E ,,57,N/A,N/A
062R4B-E ,,103,N/A,N/A
062R67-E ,,244,N/A,N/A
062R6R-E ,9578.0,2583,N/A,N/A
062RB7-E ,4115.0,71,N/A,N/A
062RF1-E ,,37,N/A,N/A
062RF9-E ,1030.0,30,N/A,N/A
062RG3-E ,,117,N/A,N/A
07K0XH-E ,25814.0,51,N/A,N/A
062VR6-E ,,0,N/A,N/A
07K60F-E ,,200,N/A,N/A
062YJC-E ,,273,N/A,N/A
062ZZB-E ,529.0,191,N/A,N/A
06311B-E ,3000.0,39,N/A,N/A
0631M3-E ,72020.0,1759,N/A,N/A
06327D-E ,,27474,N/A,N/A
06348L-E ,,7389,N/A,N/A
0634T4-E ,,0,N/A,N/A
063526-E ,,5563,N/A,N/A
06378B-E ,,32,N/A,N/A
0637LP-E ,,6,N/A,N/A
063952-E ,,42,N/A,N/A
06399K-E ,,3,N/A,N/A
0639C0-E ,10033.0,7047,N/A,N/A
063CWD-E ,2664.0,15,N/A,N/A
063DDF-E ,14000.0,127,N/A,N/A
063FYW-E ,2701.0,1475,N/A,N/A
063G3X-E ,,4,N/A,N/A
063GGX-E ,1809.0,40,N/A,N/A
063GPC-E ,3500.0,212,N/A,N/A
063H2H-E ,,6,N/A,N/A
063H44-E ,5000.0,241,N/A,N/A
063HPS-E ,3000.0,580,N/A,N/A
063J38-E ,,1449,N/A,N/A
063KFP-E ,1800.0,179,N/A,N/A
063LMT-E ,4175.0,1916,N/A,N/A
063LNF-E ,47410.0,3752,N/A,N/A
063LTZ-E ,,15,N/A,N/A
063M31-E ,600.0,39,N/A,N/A
063MST-E ,,2,N/A,N/A
063MV7-E ,,1373,N/A,N/A
063NZN-E ,28609.0,6689,N/A,N/A
063P4F-E ,1000.0,154,N/A,N/A
063PTT-E ,,7,N/A,N/A
063R0M-E ,7085.0,4253,N/A,N/A
063R43-E ,3381.0,967,N/A,N/A
063R4Y-E ,,445,N/A,N/A
063R5Z-E ,623.0,537,N/A,N/A
063R65-E ,316322.0,2206,N/A,N/A
063SQQ-E ,6757.0,1911,N/A,N/A
063VPX-E ,,1,N/A,N/A
063VSQ-E ,3000.0,39,N/A,N/A
063WKY-E ,,177,N/A,N/A
063X5M-E ,,39,N/A,N/A
07KWBQ-E ,65181.0,1104,N/A,N/A
06416L-E ,,76,N/A,N/A
0642S3-E ,,210,N/A,N/A
07L2VN-E ,,4,N/A,N/A
0644CQ-E ,,797,N/A,N/A
0644GC-E ,454.0,11,N/A,N/A
0644J8-E ,938.0,48,N/A,N/A
0644W9-E ,300.0,1,N/A,N/A
0645TX-E ,126484.0,67398,N/A,N/A
0646N6-E ,,56,N/A,N/A
07L9F9-E ,,408,N/A,N/A
0648GK-E ,12000.0,4311,N/A,N/A
06490Z-E ,3000.0,39,N/A,N/A
0649JR-E ,25900.0,78,N/A,N/A
064B7H-E ,5742.0,1841,N/A,N/A
064C5W-E ,,182,N/A,N/A
07LBQ9-E ,900000.0,35683,N/A,N/A
064G8V-E ,,0,N/A,N/A
07LDL3-E ,,10,N/A,N/A
064GVF-E ,409.0,14,N/A,N/A
064H3P-E ,8177.0,21,N/A,N/A
07LJ6P-E ,,1467,N/A,N/A
07LQNQ-E ,348.0,30,N/A,N/A
064K2J-E ,1645.0,0,N/A,N/A
07LQPS-E ,7093.0,5,N/A,N/A
064KZS-E ,37.0,2,N/A,N/A
064LHH-E ,1300.0,715,N/A,N/A
064LLV-E ,800.0,162,N/A,N/A
064N70-E ,6583.0,1525,N/A,N/A
07M6FM-E ,34841.0,15,N/A,N/A
064QXY-E ,2771.0,297,N/A,N/A
07M7FK-E ,,147,N/A,N/A
064VS0-E ,,780,N/A,N/A
064ZVV-E ,985600.0,1,N/A,N/A
0650LJ-E ,,464,N/A,N/A
0650TC-E ,,162,N/A,N/A
0651CS-E ,3719.0,300,N/A,N/A
06535F-E ,,350,N/A,N/A
0653LX-E ,13600.0,359,N/A,N/A
0656X7-E ,750.0,230,N/A,N/A
06581C-E ,,171,N/A,N/A
07M8CS-E ,,86,N/A,N/A
065FD5-E ,,0,N/A,N/A
065FK1-E ,,260,N/A,N/A
065FMC-E ,2000.0,46,N/A,N/A
07MCCD-E ,2001.0,1180,N/A,N/A
065G4X-E ,,3,N/A,N/A
065GRS-E ,1447.0,0,N/A,N/A
065H4T-E ,1000.0,35,N/A,N/A
065H5H-E ,,10,N/A,N/A
065KFC-E ,,174,N/A,N/A
065KX7-E ,,631,N/A,N/A
065L48-E ,,21,N/A,N/A
065L54-E ,,0,N/A,N/A
07MCPZ-E ,73244.0,559,N/A,N/A
07MJTH-E ,302.0,0,N/A,N/A
065N6K-E ,,48,N/A,N/A
065NNS-E ,119.0,2,N/A,N/A
065PXL-E ,1359.0,594,N/A,N/A
065Q3Y-E ,9500.0,725,N/A,N/A
065Q8M-E ,3500.0,84,N/A,N/A
065QY1-E ,12695.0,337,N/A,N/A
07MM6X-E ,,53,N/A,N/A
07MQCG-E ,,3,N/A,N/A
07MRRP-E ,,197,N/A,N/A
0660NS-E ,,1,N/A,N/A
066283-E ,,220,N/A,N/A
06629G-E ,320.0,2,N/A,N/A
0663GT-E ,808.0,561,N/A,N/A
07MTCL-E ,,1151,N/A,N/A
0666ML-E ,,3,N/A,N/A
066B85-E ,,227,N/A,N/A
0669BW-E ,87.0,5,N/A,N/A
07MTQG-E ,15356.0,24,N/A,N/A
066D2N-E ,,193,N/A,N/A
066F3H-E ,732.0,84,N/A,N/A
066F8H-E ,,44,N/A,N/A
066F91-E ,,0,N/A,N/A
066FL0-E ,,184,N/A,N/A
066FRC-E ,,396,N/A,N/A
066J4K-E ,,117,N/A,N/A
066JL8-E ,5500.0,46,N/A,N/A
07N33K-E ,,7,N/A,N/A
066NC1-E ,,36,N/A,N/A
066NC4-E ,309.0,277,N/A,N/A
066NC8-E ,236.0,95,N/A,N/A
07NBKT-E ,,0,N/A,N/A
066RTW-E ,450.0,149,N/A,N/A
07NDTF-E ,,3,N/A,N/A
066VWZ-E ,30000.0,136,N/A,N/A
07NKJD-E ,,71,N/A,N/A
07NSF5-E ,,24,N/A,N/A
066XHG-E ,19803.0,14072,N/A,N/A
066XWF-E ,,817,N/A,N/A
066Y46-E ,47.0,5,N/A,N/A
066YJR-E ,313.0,312,N/A,N/A
07MZFN-E ,15400.0,0,N/A,N/A
066ZJJ-E ,2078.0,1378,N/A,N/A
066ZP3-E ,,3,N/A,N/A
07NWSV-E ,480.0,2,N/A,N/A
0670LW-E ,385.0,2,N/A,N/A
06749T-E ,2110.0,83,N/A,N/A
07R9VQ-E ,74715.0,158,N/A,N/A
06778N-E ,8182.0,1358,N/A,N/A
06781X-E ,,3914,N/A,N/A
06788M-E ,,27,N/A,N/A
0678M2-E ,,1,N/A,N/A
067BPP-E ,59.0,2,N/A,N/A
067CQ7-E ,19000.0,0,N/A,N/A
067D7L-E ,,304,N/A,N/A
067D8F-E ,2180.0,7,N/A,N/A
07VFQK-E ,,3,N/A,N/A
067FFL-E ,,188,N/A,N/A
07VFV4-E ,,20,N/A,N/A
07VYZL-E ,,36,N/A,N/A
07WTK3-E ,,8,N/A,N/A
067G8D-E ,,3950,N/A,N/A
07ZVFJ-E ,255.0,9,N/A,N/A
067GJC-E ,276511.0,179,N/A,N/A
067GWN-E ,,0,N/A,N/A
067BJ8-E ,,0,N/A,N/A
067BN5-E ,,748,N/A,N/A
0681H8-E ,,267,N/A,N/A
067JRN-E ,171.0,37,N/A,N/A
067KCR-E ,,423,N/A,N/A
067KQQ-E ,,173,N/A,N/A
067KTY-E ,,4,N/A,N/A
067L4D-E ,,0,N/A,N/A
067LK5-E ,24545.0,20960,N/A,N/A
07ZVHM-E ,39002.0,404,N/A,N/A
067MH8-E ,402.0,359,N/A,N/A
067NMK-E ,,12573,N/A,N/A
080TNT-E ,,48,N/A,N/A
067PNG-E ,,1,N/A,N/A
067QYQ-E ,,0,N/A,N/A
080X2R-E ,,384,N/A,N/A
067RPG-E ,2359.0,70,N/A,N/A
067S42-E ,,20,N/A,N/A
080Y7S-E ,,1,N/A,N/A
067V1R-E ,,149,N/A,N/A
067WBZ-E ,,291,N/A,N/A
081MS6-E ,,1,N/A,N/A
067WNX-E ,2000.0,29,N/A,N/A
08238W-E ,,4,N/A,N/A
067XV1-E ,664.0,409,N/A,N/A
067Z5V-E ,,35,N/A,N/A
0680NT-E ,,107,N/A,N/A
0680PL-E ,,2,N/A,N/A
067XH8-E ,1481.0,1047,N/A,N/A
06828S-E ,,38,N/A,N/A
0682B8-E ,545.0,27,N/A,N/A
0683HK-E ,5438.0,4489,N/A,N/A
068445-E ,3000.0,13,N/A,N/A
0684JQ-E ,,2235,N/A,N/A
0684VD-E ,,45,N/A,N/A
068551-E ,,1,N/A,N/A
068560-E ,,1528,N/A,N/A
082L3X-E ,81.0,1,N/A,N/A
0685XP-E ,,1735,N/A,N/A
082XP5-E ,,6,N/A,N/A
083HNX-E ,560.0,8,N/A,N/A
083RLP-E ,,612,N/A,N/A
0687F5-E ,60000.0,898,N/A,N/A
08498R-E ,,89,N/A,N/A
0687SM-E ,500.0,298,N/A,N/A
0689XL-E ,2000.0,80,N/A,N/A
084WHF-E ,18000.0,553,N/A,N/A
0858HT-E ,,1,N/A,N/A
068CK0-E ,,227,N/A,N/A
068CY7-E ,16358.0,295,N/A,N/A
068D25-E ,,2,N/A,N/A
068DCD-E ,597.0,1538,N/A,N/A
068DJN-E ,,62,N/A,N/A
