factset_entity_id,Name,Position,Style,Turnover,EquityAssets,QualityRating,Style Desktop,Turnover Desktop,AUM Desktop,Equity AUM Desktop,Quality Rating Desktop,Targeting_Score Desktop,Position Desktop,STYLE MATCH,TURNOVER MATCH,POSITION MATCH,QR MATCH
069C5J-E,CR Intrinsic Investors LLC,0,Hedge Fund,Medium,0,0,Hedge Fund,Medium,,,0,4,0,TRUE,TRUE,TRUE,TRUE
06FPSJ-E,Aston Asset Management LLC,0,Value,Medium,0,0,Value,Medium,,,0,24,0,TRUE,TRUE,TRUE,TRUE
06GF5Q-E,Dialectic Capital Management LP,0,Hedge Fund,Medium,0,0,Hedge Fund,Medium,,3,0,6,0,TRUE,TRUE,TRUE,TRUE
06K06H-E,"BlackRock Investments Canada, Inc.",0,Index,Medium,0,0,Index,Medium,,,0,,0,TRUE,TRUE,TRUE,TRUE
06SNGL-E,Newland Capital Management LLC,0,Hedge Fund,Medium,0,0,Hedge Fund,Medium,,,0,1,0,TRUE,TRUE,TRUE,TRUE
06VXNW-E,Soundpost Partners LP,0,Hedge Fund,Medium,0,0,Hedge Fund,Medium,,,0,1,0,TRUE,TRUE,TRUE,TRUE
074GR7-E,Three Zero Three Capital Partners LLC,0,Hedge Fund,Medium,0,0,Hedge Fund,Medium,,,0,1,0,TRUE,TRUE,TRUE,TRUE
07CZ2V-E,Lightbox Capital Management LLC,0,Hedge Fund,Medium,0,0,Hedge Fund,Medium,,,0,1,0,TRUE,TRUE,TRUE,TRUE
07JZ1J-E,Plural Investments LLC,0,Hedge Fund,Medium,0,0,Hedge Fund,Medium,,,0,1,0,TRUE,TRUE,TRUE,TRUE
0B07QP-E,The Financial Network Group Ltd.,0,GARP,Medium,0,0,GARP,Medium,788,0,0,6,0,TRUE,TRUE,TRUE,TRUE
0B1RGL-E,Parameter Capital Management LLC,0,Hedge Fund,Medium,0,0,Hedge Fund,Medium,,,0,4,0,TRUE,TRUE,TRUE,TRUE
0B23CL-E,Edoma Partners LLP,0,Hedge Fund,Medium,0,0,Hedge Fund,Medium,,,0,1,0,TRUE,TRUE,TRUE,TRUE
0BV8KJ-E,Royal Bank of Scotland NV (Investment Management),0,GARP,Medium,0,0,GARP,Medium,,30,0,36,0,TRUE,TRUE,TRUE,TRUE
0DMPC2-E,Point72 Asset Management LP (Old),0,GARP,Medium,0,0,GARP,Medium,,26424,0,36,0,TRUE,TRUE,TRUE,TRUE
002FV9-E,"Aster Investment Management Co., Inc.",0,,Medium,0,0,,Medium,,,0,1,0,TRUE,TRUE,TRUE,TRUE
002GHS-E,Silver Bridge Capital Management LLC,0,,Medium,0,0,,Medium,,,0,1,0,TRUE,TRUE,TRUE,TRUE
002HG9-E,"Jamison, Eaton & Wood, Inc.",0,,Medium,0,0,,Medium,,,0,32,0,TRUE,TRUE,TRUE,TRUE
002VRL-E,Endex Capital Management LLC,0,,Medium,0,0,,Medium,,,0,18,0,TRUE,TRUE,TRUE,TRUE
003R12-E,New England Securities Corp.,0,,Medium,0,0,,Medium,,,0,17,0,TRUE,TRUE,TRUE,TRUE
003RQT-E,Spot Trading LLC,0,Broker Dealer,Medium,0,0,Broker Dealer,Medium,,,0,8,0,TRUE,TRUE,TRUE,TRUE
004GJQ-E,JPMorgan Securities LLC,5407,Broker Dealer,Medium,0,0,Broker Dealer,Medium,,,0,58,5407,TRUE,TRUE,TRUE,TRUE
0071Y5-E,National Planning Corp.,0,,Medium,0,0,,Medium,,,0,,0,TRUE,TRUE,TRUE,TRUE
007BH6-E,Stux Capital Management LLC,0,,Medium,0,0,,Medium,,,0,19,0,TRUE,TRUE,TRUE,TRUE
009ZM3-E,SpiderRock Trading LLC,0,,Medium,0,0,,Medium,,,0,4,0,TRUE,TRUE,TRUE,TRUE
05LQC6-E,Cupps Capital Management LLC,0,Agg Growth,Medium,0,0,Agg Growth,Medium,,,0,8,0,TRUE,TRUE,TRUE,TRUE
05M6VN-E,"Long Wharf Investors, Inc.",0,,Medium,0,0,,Medium,,,0,26,0,TRUE,TRUE,TRUE,TRUE
05RPN9-E,"SII Investments, Inc.",0,,Medium,0,0,,Medium,,,0,,0,TRUE,TRUE,TRUE,TRUE
05SR0J-E,Pershing LLC,0,Broker Dealer,Medium,0,0,Broker Dealer,Medium,,265,0,14,0,TRUE,TRUE,TRUE,TRUE
06PVN5-E,Yellowstone Partners LLC,0,,Medium,0,0,,Medium,230,,0,,0,TRUE,TRUE,TRUE,TRUE
07HQLY-E,Morgan Stanley Private Wealth Management Ltd.,0,,Medium,0,0,,Medium,,,0,29,0,TRUE,TRUE,TRUE,TRUE
08GR2Y-E,Blackrock Asset Management (Australia) Ltd.,0,,Medium,0,0,,Medium,,,0,20,0,TRUE,TRUE,TRUE,TRUE
0C9N8P-E,"Gary Goldberg Planning Services, Inc.",0,,Medium,0,0,,Medium,,,0,19,0,TRUE,TRUE,TRUE,TRUE
0CTYYV-E,Ground Swell Capital LLC,0,,Medium,0,0,,Medium,984,,0,11,0,TRUE,TRUE,TRUE,TRUE
0CW31Y-E,Antonetti Capital Management LLC,0,,Medium,0,0,,Medium,104,,0,14,0,TRUE,TRUE,TRUE,TRUE
000KYJ-E,"GE Asset Management, Inc.",0,Value,Medium,0,0,Value,Medium,,,0,34,0,TRUE,TRUE,TRUE,TRUE
0010SD-E,Libra Advisors LLC,0,Hedge Fund,Medium,0,0,Hedge Fund,Medium,,59,0,9,0,TRUE,TRUE,TRUE,TRUE
0011HZ-E,National Penn Investors Trust Co.,0,GARP,Medium,0,0,GARP,Medium,,,0,36,0,TRUE,TRUE,TRUE,TRUE
001BRP-E,"Chesapeake Partners Management Co., Inc.",0,Hedge Fund,Medium,0,0,Hedge Fund,Medium,,,0,24,0,TRUE,TRUE,TRUE,TRUE
001HP4-E,General Motors Investment Management Corp.,0,Value,Medium,0,0,Value,Medium,,0,0,3,0,TRUE,TRUE,TRUE,TRUE
001KC7-E,"KR Capital Advisors, Inc.",0,GARP,Medium,0,0,GARP,Medium,,,0,15,0,TRUE,TRUE,TRUE,TRUE
001Q4T-E,Seneca Capital Investments LP,0,Growth,Medium,0,0,Growth,Medium,,,0,3,0,TRUE,TRUE,TRUE,TRUE
001ZRD-E,Blue Ridge Capital LLC (New York),0,Hedge Fund,Medium,0,0,Hedge Fund,Medium,,,0,24,0,TRUE,TRUE,TRUE,TRUE
0029RK-E,"Edge Asset Management, Inc.",0,GARP,Medium,0,0,GARP,Medium,,,0,32,0,TRUE,TRUE,TRUE,TRUE
002CVM-E,"Mazama Capital Management, Inc.",0,Growth,Medium,0,0,Growth,Medium,,,0,22,0,TRUE,TRUE,TRUE,TRUE
002D10-E,"WHV Investments, Inc.",0,Value,Medium,0,0,Value,Medium,,,0,28,0,TRUE,TRUE,TRUE,TRUE
002FGZ-E,I. G. Investment Management Ltd.,0,Yield,Medium,0,0,Yield,Medium,,123,0,23,0,TRUE,TRUE,TRUE,TRUE
002FP3-E,"United Bank, Inc.",0,Yield,Medium,0,0,Yield,Medium,,,0,33,0,TRUE,TRUE,TRUE,TRUE
002GKC-E,BMI Capital LLC,0,Deep Value,Medium,0,0,Deep Value,Medium,,,0,12,0,TRUE,TRUE,TRUE,TRUE
002GXG-E,Stratton Management Co.,0,GARP,Medium,0,0,GARP,Medium,,,0,25,0,TRUE,TRUE,TRUE,TRUE
002H94-E,Burnham Asset Management Corp.,0,GARP,Medium,0,0,GARP,Medium,650,,0,23,0,TRUE,TRUE,TRUE,TRUE
002HBH-E,"Douglas C. Lane & Associates, Inc.",110057,GARP,Medium,0,0,GARP,Medium,,,0,30,110057,TRUE,TRUE,TRUE,TRUE
002HF5-E,Bel Air Investment Advisors LLC,0,GARP,Medium,0,0,GARP,Medium,7861,65,0,32,0,TRUE,TRUE,TRUE,TRUE
002HFN-E,Emerson Investment Management LLC,0,Yield,Medium,0,0,Yield,Medium,,,0,32,0,TRUE,TRUE,TRUE,TRUE
002HJG-E,"Bridges Investment Counsel, Inc.",0,GARP,Medium,0,0,GARP,Medium,733,,0,24,0,TRUE,TRUE,TRUE,TRUE
002HKS-E,Guardian Investor Services LLC,0,GARP,Medium,0,0,GARP,Medium,,,0,29,0,TRUE,TRUE,TRUE,TRUE
002HR6-E,"Bryn Mawr Capital Management, Inc.",0,Hedge Fund,Medium,0,0,Hedge Fund,Medium,,,0,4,0,TRUE,TRUE,TRUE,TRUE
002HSF-E,FCM Investments LP,0,Growth,Medium,0,0,Growth,Medium,,,0,30,0,TRUE,TRUE,TRUE,TRUE
002J3K-E,Para Advisors LLC,0,Hedge Fund,Medium,0,0,Hedge Fund,Medium,,,0,1,0,TRUE,TRUE,TRUE,TRUE
002J75-E,Kanaly Trust LTA,0,Yield,Medium,0,0,Yield,Medium,,,0,34,0,TRUE,TRUE,TRUE,TRUE
002LRN-E,"Trevor Stewart Burton & Jacobsen, Inc.",0,GARP,Medium,0,0,GARP,Medium,106,,0,20,0,TRUE,TRUE,TRUE,TRUE
002LZF-E,"Catawba Capital Management, Inc.",0,GARP,Medium,0,0,GARP,Medium,1063,0,0,25,0,TRUE,TRUE,TRUE,TRUE
002NY9-E,"TIAA-CREF Trust Co., FSB",0,GARP,Medium,0,0,GARP,Medium,,,0,31,0,TRUE,TRUE,TRUE,TRUE
002PJL-E,"Calvert Investment Management, Inc.",0,GARP,Medium,0,0,GARP,Medium,,,0,29,0,TRUE,TRUE,TRUE,TRUE
002XJJ-E,Trees Investment Counsel LLC,0,GARP,Medium,0,0,GARP,Medium,,,0,18,0,TRUE,TRUE,TRUE,TRUE
002Y3T-E,Metropolitan West Capital Management LLC,0,GARP,Medium,0,0,GARP,Medium,,,0,39,0,TRUE,TRUE,TRUE,TRUE
002YKR-E,"Westport Resources Management, Inc.",0,GARP,Medium,0,0,GARP,Medium,,,0,26,0,TRUE,TRUE,TRUE,TRUE
0030BJ-E,Charles Stewart Mott Foundation,0,GARP,Medium,0,0,GARP,Medium,,28,0,9,0,TRUE,TRUE,TRUE,TRUE
00346G-E,Golden Capital Management LLC,0,GARP,Medium,0,0,GARP,Medium,,,0,95,0,TRUE,TRUE,TRUE,TRUE
0035G5-E,Ivory Investment Management LLC,0,Hedge Fund,Medium,0,0,Hedge Fund,Medium,2671,0,0,14,0,TRUE,TRUE,TRUE,TRUE
003NZ2-E,"Integrated Wealth Management, Inc.",0,Yield,Medium,0,0,Yield,Medium,,,0,24,0,TRUE,TRUE,TRUE,TRUE
004CBT-E,"People's Securities, Inc.",0,GARP,Medium,0,0,GARP,Medium,,2,0,15,0,TRUE,TRUE,TRUE,TRUE
004W62-E,Pacific Alternative Asset Management Co. LLC,0,Growth,Medium,0,0,Growth,Medium,9060,2,0,13,0,TRUE,TRUE,TRUE,TRUE
005N30-E,First Financial Equity Corp.,0,Yield,Medium,0,0,Yield,Medium,1807,,0,,0,TRUE,TRUE,TRUE,TRUE
005NLJ-E,"MSI Financial Services, Inc.",0,GARP,Medium,0,0,GARP,Medium,,,0,26,0,TRUE,TRUE,TRUE,TRUE
0067VP-E,"FMA Advisory, Inc.",0,GARP,Medium,0,0,GARP,Medium,407,,0,15,0,TRUE,TRUE,TRUE,TRUE
006LKT-E,TFS Capital LLC,0,Value,Medium,0,0,Value,Medium,,,0,17,0,TRUE,TRUE,TRUE,TRUE
006S3D-E,TD Securities (USA) LLC,0,GARP,Medium,0,0,GARP,Medium,,,0,10,0,TRUE,TRUE,TRUE,TRUE
006SPG-E,Eton Park Capital Management LP,0,Hedge Fund,Medium,0,0,Hedge Fund,Medium,,,0,25,0,TRUE,TRUE,TRUE,TRUE
006W1B-E,"Aris Wealth Services, Inc.",0,GARP,Medium,0,0,GARP,Medium,,,0,30,0,TRUE,TRUE,TRUE,TRUE
0078M6-E,T2 Partners Management LP,0,Hedge Fund,Medium,0,0,Hedge Fund,Medium,,,0,11,0,TRUE,TRUE,TRUE,TRUE
007GTR-E,Telluride Asset Management LLC,0,Hedge Fund,Medium,0,0,Hedge Fund,Medium,,,0,1,0,TRUE,TRUE,TRUE,TRUE
007J84-E,"Independent Portfolio Consultants, Inc.",0,GARP,Medium,0,0,GARP,Medium,2049,,0,25,0,TRUE,TRUE,TRUE,TRUE
007R6M-E,"SunTrust Investment Services, Inc.",0,GARP,Medium,0,0,GARP,Medium,,,0,35,0,TRUE,TRUE,TRUE,TRUE
007ZYV-E,Santa Fe Partners LLC,0,GARP,Medium,0,0,GARP,Medium,,,0,13,0,TRUE,TRUE,TRUE,TRUE
008RY4-E,IKOS CIF Ltd.,0,Hedge Fund,Medium,0,0,Hedge Fund,Medium,39,,0,1,0,TRUE,TRUE,TRUE,TRUE
0090CC-E,HHG & Co LLC,0,Yield,Medium,0,0,Yield,Medium,,,0,39,0,TRUE,TRUE,TRUE,TRUE
0090P7-E,Absolute Return Capital LLC,0,Hedge Fund,Medium,0,0,Hedge Fund,Medium,,,0,11,0,TRUE,TRUE,TRUE,TRUE
0090Q3-E,Arrow Capital Management LLC,0,Hedge Fund,Medium,0,0,Hedge Fund,Medium,,6,0,9,0,TRUE,TRUE,TRUE,TRUE
0090RF-E,"Tradeworx, Inc.",0,Hedge Fund,Medium,0,0,Hedge Fund,Medium,,,0,1,0,TRUE,TRUE,TRUE,TRUE
009YQY-E,"SMITH HAYES Advisers, Inc.",0,GARP,Medium,0,0,GARP,Medium,,,0,37,0,TRUE,TRUE,TRUE,TRUE
00BJCT-E,Galaxy Capital Management,0,Hedge Fund,Medium,0,0,Hedge Fund,Medium,,,0,1,0,TRUE,TRUE,TRUE,TRUE
00BL9L-E,Indices-Pac Research Corp.,0,Hedge Fund,Medium,0,0,Hedge Fund,Medium,,,0,3,0,TRUE,TRUE,TRUE,TRUE
00BQ7S-E,Quotient Investors LLC,0,GARP,Medium,0,0,GARP,Medium,,,0,19,0,TRUE,TRUE,TRUE,TRUE
00BRFS-E,"CONCERT Wealth Management, Inc.",0,GARP,Medium,0,0,GARP,Medium,,,0,33,0,TRUE,TRUE,TRUE,TRUE
00CF6W-E,SAS Capital Management LLC,0,GARP,Medium,0,0,GARP,Medium,,,0,22,0,TRUE,TRUE,TRUE,TRUE
00CQW8-E,"Counsel Portfolio Services, Inc.",0,GARP,Medium,0,0,GARP,Medium,,71,0,30,0,TRUE,TRUE,TRUE,TRUE
00D1G3-E,Orbitronix LP,0,Hedge Fund,Medium,0,0,Hedge Fund,Medium,,,0,2,0,TRUE,TRUE,TRUE,TRUE
00DJ0P-E,WFG Advisors LP,0,Yield,Medium,0,0,Yield,Medium,,,0,27,0,TRUE,TRUE,TRUE,TRUE
00DR6L-E,Riley Creek Capital Management LLC,0,Hedge Fund,Medium,0,0,Hedge Fund,Medium,,,0,17,0,TRUE,TRUE,TRUE,TRUE
00F634-E,Semper Trust Co.,0,Yield,Medium,0,0,Yield,Medium,,,0,24,0,TRUE,TRUE,TRUE,TRUE
00FC58-E,Airain Ltd.,0,Hedge Fund,Medium,0,0,Hedge Fund,Medium,,13,0,10,0,TRUE,TRUE,TRUE,TRUE
00FC86-E,Nine Chapters Capital Management LLC,0,Hedge Fund,Medium,0,0,Hedge Fund,Medium,,,0,2,0,TRUE,TRUE,TRUE,TRUE
05FRVG-E,"QS Batterymarch Financial Management, Inc.",175000,Quant,Medium,0,0,Quant,Medium,,,0,,175000,TRUE,TRUE,TRUE,TRUE
05G69G-E,Candriam Luxembourg SCA,0,GARP,Low,0,0,GARP,Low,65388,3040,0,36,0,TRUE,TRUE,TRUE,TRUE
05GYML-E,SAL Equity Trading GP,0,Yield,Medium,0,0,Yield,Medium,,,0,6,0,TRUE,TRUE,TRUE,TRUE
05H9PN-E,"Maple Securities USA, Inc.",0,GARP,Medium,0,0,GARP,Medium,,,0,18,0,TRUE,TRUE,TRUE,TRUE
05HPS9-E,"Thornmark Asset Management, Inc.",0,GARP,Medium,0,0,GARP,Medium,,,0,9,0,TRUE,TRUE,TRUE,TRUE
05K084-E,"Sterne Agee Asset Management, Inc.",0,GARP,Medium,0,0,GARP,Medium,,,0,40,0,TRUE,TRUE,TRUE,TRUE
05K934-E,"Rotella Capital Management, Inc.",0,GARP,Medium,0,0,GARP,Medium,,,0,12,0,TRUE,TRUE,TRUE,TRUE
05LYGJ-E,Lebenthal Asset Management LLC,0,GARP,Medium,0,0,GARP,Medium,,,0,20,0,TRUE,TRUE,TRUE,TRUE
05M3BS-E,Smith Affiliated Capital Corp.,0,GARP,Medium,0,0,GARP,Medium,1875,,0,18,0,TRUE,TRUE,TRUE,TRUE
05M5P5-E,"Weaver C. Barksdale & Associates, Inc.",0,Growth,Medium,0,0,Growth,Medium,3276,,0,23,0,TRUE,TRUE,TRUE,TRUE
05Q5JJ-E,GFO Advisory Services LLC,0,Yield,Medium,0,0,Yield,Medium,233,,0,28,0,TRUE,TRUE,TRUE,TRUE
05QVZQ-E,Geneva Advisors LLC,0,Growth,Medium,0,0,Growth,Medium,,,0,34,0,TRUE,TRUE,TRUE,TRUE
05SV25-E,Herndon Capital Management LLC,0,Value,Medium,0,0,Value,Medium,,,0,37,0,TRUE,TRUE,TRUE,TRUE
05T3QX-E,Curian Capital LLC,0,GARP,Medium,0,0,GARP,Medium,,,0,19,0,TRUE,TRUE,TRUE,TRUE
05TYY6-E,PartnerRe Asset Management Corp.,0,GARP,Medium,0,0,GARP,Medium,,,0,21,0,TRUE,TRUE,TRUE,TRUE
05VJKZ-E,Longbow Capital Partners LP,0,Hedge Fund,Medium,0,0,Hedge Fund,Medium,,,0,3,0,TRUE,TRUE,TRUE,TRUE
06516L-E,BRC Investment Management LLC,0,GARP,Medium,0,0,GARP,Medium,,,0,15,0,TRUE,TRUE,TRUE,TRUE
06G7M7-E,"Zions Capital Advisors, Inc.",0,Yield,Medium,0,0,Yield,Medium,921,,0,28,0,TRUE,TRUE,TRUE,TRUE
06JLT9-E,"Belmont Global Advisors, Inc.",0,Hedge Fund,Medium,0,0,Hedge Fund,Medium,408,,0,2,0,TRUE,TRUE,TRUE,TRUE
06KB46-E,Euclid Advisors LLC,0,GARP,Medium,0,0,GARP,Medium,,479,0,29,0,TRUE,TRUE,TRUE,TRUE
06L277-E,Royal Bank of Canada (Suisse) SA,0,GARP,Medium,0,0,GARP,Medium,,,0,23,0,TRUE,TRUE,TRUE,TRUE
06NKLK-E,Trust Company of the Ozarks,0,GARP,Medium,0,0,GARP,Medium,,,0,37,0,TRUE,TRUE,TRUE,TRUE
06P76W-E,Genesee Valley Trust Co.,0,GARP,Medium,0,0,GARP,Medium,,0,0,26,0,TRUE,TRUE,TRUE,TRUE
06Q32R-E,Convergent Wealth Advisors LLC,0,Hedge Fund,Medium,0,0,Hedge Fund,Medium,55,,0,5,0,TRUE,TRUE,TRUE,TRUE
06QMPQ-E,Catapult Capital Management LLC,0,Hedge Fund,Medium,0,0,Hedge Fund,Medium,,,0,5,0,TRUE,TRUE,TRUE,TRUE
06VDTG-E,Tower Trust Co.,0,GARP,Medium,0,0,GARP,Medium,,,0,31,0,TRUE,TRUE,TRUE,TRUE
06WM8F-E,Highmount Capital LLC,0,GARP,Medium,0,0,GARP,Medium,,,0,37,0,TRUE,TRUE,TRUE,TRUE
06X9JS-E,Merchants' Gate Capital LP,0,Hedge Fund,Medium,0,0,Hedge Fund,Medium,,,0,4,0,TRUE,TRUE,TRUE,TRUE
070X2Y-E,"First Houston Capital, Inc.",0,GARP,Medium,0,0,GARP,Medium,,,0,28,0,TRUE,TRUE,TRUE,TRUE
07618F-E,Certium Asset Management LLC,0,Deep Value,Medium,0,0,Deep Value,Medium,,,0,25,0,TRUE,TRUE,TRUE,TRUE
0788J8-E,Green Arrow Capital Management LLC,0,Hedge Fund,Medium,0,0,Hedge Fund,Medium,,,0,6,0,TRUE,TRUE,TRUE,TRUE
07G4SG-E,Ada Investment Management LP,0,Hedge Fund,Medium,0,0,Hedge Fund,Medium,,,0,1,0,TRUE,TRUE,TRUE,TRUE
07GTGN-E,"Bank of New York Mellon Trust Co., NA (Investment Mgmt)",0,Yield,Medium,0,0,Yield,Medium,,3419,0,22,0,TRUE,TRUE,TRUE,TRUE
07JGRK-E,Cornerstone Capital Management Holdings LLC,30000,GARP,Medium,0,0,GARP,Medium,,,0,76,30000,TRUE,TRUE,TRUE,TRUE
07KFWV-E,Schooner Investment Group LLC,0,GARP,Medium,0,0,GARP,Medium,,,0,23,0,TRUE,TRUE,TRUE,TRUE
07LDR5-E,LionEye Capital Management LLC,0,Hedge Fund,Medium,0,0,Hedge Fund,Medium,,,0,1,0,TRUE,TRUE,TRUE,TRUE
07NBKT-E,"Evercore Trust Company, NA (Invt Mgmt)",0,Yield,Medium,0,0,Yield,Medium,,,0,31,0,TRUE,TRUE,TRUE,TRUE
07NHV8-E,"BB&T Investment Services, Inc.",0,Growth,Medium,0,0,Growth,Medium,,,0,,0,TRUE,TRUE,TRUE,TRUE
07NXRP-E,Morgan Stanley Smith Barney LLC,0,GARP,Medium,0,0,GARP,Medium,,12,0,24,0,TRUE,TRUE,TRUE,TRUE
07Z9BJ-E,Vollero Beach Capital Partners LLC,0,Hedge Fund,Medium,0,0,Hedge Fund,Medium,,,0,3,0,TRUE,TRUE,TRUE,TRUE
08333P-E,Hutchin Hill Capital LP,0,Hedge Fund,Medium,0,0,Hedge Fund,Medium,,,0,22,0,TRUE,TRUE,TRUE,TRUE
094N3M-E,Amundi Alternative Investments SAS,0,Hedge Fund,Medium,0,0,Hedge Fund,Medium,,,0,6,0,TRUE,TRUE,TRUE,TRUE
09JKR1-E,"StanCorp Investment Advisers, Inc.",0,Index,Medium,0,0,Index,Medium,19377,,0,,0,TRUE,TRUE,TRUE,TRUE
09KMB3-E,Index Management Solutions LLC,0,Index,Medium,0,0,Index,Medium,,,0,,0,TRUE,TRUE,TRUE,TRUE
09XZCX-E,BNP PARIBAS ASSET MANAGEMENT Japan Ltd.,0,Yield,Medium,0,0,Yield,Medium,,5,0,15,0,TRUE,TRUE,TRUE,TRUE
0B35HR-E,AB Custom Alternative Solutions LLC,0,GARP,Medium,0,0,GARP,Medium,597,,0,17,0,TRUE,TRUE,TRUE,TRUE
0BGB17-E,Oskie Capital Management LLC,0,Hedge Fund,Medium,0,0,Hedge Fund,Medium,,,0,9,0,TRUE,TRUE,TRUE,TRUE
0BMWRY-E,THEAM SAS,0,GARP,Medium,0,0,GARP,Medium,,,0,35,0,TRUE,TRUE,TRUE,TRUE
0C2K4T-E,"DDCO Holding, Inc.",0,GARP,Medium,0,0,GARP,Medium,258,0,0,23,0,TRUE,TRUE,TRUE,TRUE
0C7JC3-E,FDO Partners LLC,0,Growth,Medium,0,0,Growth,Medium,,0,0,,0,TRUE,TRUE,TRUE,TRUE
0C7RYL-E,Strategic Capital Alternatives LLC,0,GARP,Medium,0,0,GARP,Medium,,,0,27,0,TRUE,TRUE,TRUE,TRUE
0C86KD-E,Bellwether Investment Group LLC,0,Yield,Medium,0,0,Yield,Medium,93,,0,,0,TRUE,TRUE,TRUE,TRUE
0C8PDW-E,Limestone Value Partners LLC,0,GARP,Medium,0,0,GARP,Medium,131,,0,12,0,TRUE,TRUE,TRUE,TRUE
0C95PB-E,"Hefty Wealth Partners, Inc.",0,Yield,Medium,0,0,Yield,Medium,195,0,0,,0,TRUE,TRUE,TRUE,TRUE
0CCBJF-E,Guggenheim Global Trading LLC,0,Hedge Fund,Medium,0,0,Hedge Fund,Medium,,,0,9,0,TRUE,TRUE,TRUE,TRUE
0CFFPR-E,CommonWealth Opportunity Capital GP LLC,0,Hedge Fund,Medium,0,0,Hedge Fund,Medium,,,0,3,0,TRUE,TRUE,TRUE,TRUE
0CL85G-E,Destrier Capital Management LLC,0,Hedge Fund,Medium,0,0,Hedge Fund,Medium,,,0,9,0,TRUE,TRUE,TRUE,TRUE
0CN2KP-E,Tide Point Capital Management LP,0,Hedge Fund,Medium,0,0,Hedge Fund,Medium,,0,0,22,0,TRUE,TRUE,TRUE,TRUE
0CR8CV-E,Palladiem LLC,0,GARP,Medium,0,0,GARP,Medium,787,,0,32,0,TRUE,TRUE,TRUE,TRUE
0CVB42-E,Parasol Investment Management LLC,0,Yield,Medium,0,0,Yield,Medium,,,0,21,0,TRUE,TRUE,TRUE,TRUE
0CVJJY-E,Corbenic Partners LLC,0,Yield,Medium,0,0,Yield,Medium,488,,0,28,0,TRUE,TRUE,TRUE,TRUE
0CX61T-E,Sumit Capital LLC,0,Hedge Fund,Medium,0,0,Hedge Fund,Medium,,,0,1,0,TRUE,TRUE,TRUE,TRUE
0CXPY3-E,Allegis Investment Advisors LLC,0,Growth,Medium,0,0,Growth,Medium,,0,0,,0,TRUE,TRUE,TRUE,TRUE
0CYLRN-E,Integral Derivatives LLC,0,GARP,Medium,0,0,GARP,Medium,,0,0,12,0,TRUE,TRUE,TRUE,TRUE
0CZBQ0-E,CT Financial Advisors LLC,0,GARP,Medium,0,0,GARP,Medium,209,,0,29,0,TRUE,TRUE,TRUE,TRUE
0D7YQX-E,Marianas Fund Management LLC,0,Hedge Fund,Medium,0,0,Hedge Fund,Medium,,,0,5,0,TRUE,TRUE,TRUE,TRUE
0D8FLK-E,Plymouth Lane Capital Management LLC,0,Hedge Fund,Medium,0,0,Hedge Fund,Medium,,,0,1,0,TRUE,TRUE,TRUE,TRUE
0DD9NR-E,Acrospire Investment Management LLC,0,Hedge Fund,Medium,0,0,Hedge Fund,Medium,,,0,,0,TRUE,TRUE,TRUE,TRUE
0DD9QT-E,Lorem Ipsum Management LLC,0,Hedge Fund,Medium,0,0,Hedge Fund,Medium,,,0,7,0,TRUE,TRUE,TRUE,TRUE
0DDB58-E,Scoria Capital Partners LP,0,Hedge Fund,Medium,0,0,Hedge Fund,Medium,,,0,1,0,TRUE,TRUE,TRUE,TRUE
0DDRX5-E,Sterling Ridge Capital Management LP,0,Hedge Fund,Medium,0,0,Hedge Fund,Medium,,,0,3,0,TRUE,TRUE,TRUE,TRUE
0DDS1G-E,Gupta Wealth Management LLC,0,GARP,Medium,0,0,GARP,Medium,,,0,29,0,TRUE,TRUE,TRUE,TRUE
0DDXF5-E,Elkhorn Investments LLC,0,GARP,Medium,0,0,GARP,Medium,238,,0,,0,TRUE,TRUE,TRUE,TRUE
0DDZBH-E,Princeton Alpha Management LP,0,Hedge Fund,Medium,0,0,Hedge Fund,Medium,,,0,4,0,TRUE,TRUE,TRUE,TRUE
0DGC3R-E,CrestPoint Capital Management LLC,0,GARP,Medium,0,0,GARP,Medium,,,0,31,0,TRUE,TRUE,TRUE,TRUE
0DH1BD-E,CG Asset Management LLC,0,GARP,Medium,0,0,GARP,Medium,,,0,31,0,TRUE,TRUE,TRUE,TRUE
0DTRZ3-E,TPG PEP Advisors LLC,0,Hedge Fund,Medium,0,0,Hedge Fund,Medium,2831,75,0,6,0,TRUE,TRUE,TRUE,TRUE
0DZ81B-E,Monroe Hall Asset Management LLC,0,Hedge Fund,Medium,0,0,Hedge Fund,Medium,,,0,9,0,TRUE,TRUE,TRUE,TRUE
0FCC6S-E,Lebenthal Wealth Advisors LLC,0,GARP,Medium,0,0,GARP,Medium,,,0,27,0,TRUE,TRUE,TRUE,TRUE
0FDDTQ-E,Stillwater Investment Management LP,0,Hedge Fund,Medium,0,0,Hedge Fund,Medium,,,0,,0,TRUE,TRUE,TRUE,TRUE
0FK13C-E,Mariner Wealth Advisors NYC LLC,0,GARP,Medium,0,0,GARP,Medium,724,,0,,0,TRUE,TRUE,TRUE,TRUE
0GCW49-E,Chicoma Peak LLC,0,Hedge Fund,Medium,0,0,Hedge Fund,Medium,,,0,,0,TRUE,TRUE,TRUE,TRUE
0GDDL2-E,Jafra Capital Management LP,0,Growth,Medium,0,0,Growth,Medium,,0,0,,0,TRUE,TRUE,TRUE,TRUE
