,MI name,MI Pos,MI Market Val,DT Name,DT Pos,DT Market Val,Pos Diff (Percentage),Market Val Diff (Percent),MI Not Matched,DT Not Matched
3695,D. Scott Neal Inc.,1724.0,0.23880848,"D. Scott Neal, Inc.",1724,230947.0,0,3.35,,
3696,Falcon Point Capital LLC,1721.0,0.23839292,Falcon Point Capital LLC,1721,230545.0,0,3.35,,
3697,Garrett Wealth Advisory Group LLC,1717.0,0.23783884,Garrett Wealth Advisory Group LLC,1717,230009.0,0,3.35,,
3698,Reinhart Partners Inc.,1705.0,0.23617660000000001,"Reinhart Partners, Inc.",1705,228402.0,0,3.35,,
3699,Keeley-Teton Advisors LLC,1703.0,0.23589956,Keeley-Teton Advisors LLC,1703,228134.0,0,3.35,,
3700,Lemanik SA,1700.0,0.23548400000000003,Lemanik SA,14500,1906800.0,-158.02,-156.03,,
3701,Auris Gestion Privee,1700.0,0.23548400000000003,Auris Gestion Privée SA,1700,172669.0,0,30.78,,
3702,Retirement Capital Strategies Inc.,1697.0,0.23506844,"Retirement Capital Strategies, Inc.",1697,227330.0,0,3.35,,
3703,Robert Beer Management GmbH,1678.0,0.23243656,Robert Beer Investment GmbH,1678,224785.0,0,3.35,,
3704,Caxton Associates LP,1676.0,0.23215952,Caxton Associates LP,1676,224517.0,0,3.35,,
3705,Rvw Wealth LLC,1673.0,0.23174396,RVW Wealth LLC,1673,224115.0,0,3.35,,
3706,Berkshire Money Management Inc.,1661.0,0.23008172,"Berkshire Money Management, Inc.",1661,222508.0,0,3.35,,
3707,Live Your Vision LLC Asset Management Arm,1626.0,0.22523352,"Vision Capital Management, Inc.",56131,7519309.0,-188.74,-188.37,,
3708,Salomon and Ludwin LLC,1621.0,0.22454092,Salomon & Ludwin LLC,1621,217149.0,0,3.35,,
3709,Redmond Asset Management LLC,1617.0,0.22398684,Redmond Asset Management LLC,1617,216613.0,0,3.35,,
3710,Lloyds Banking Group PLC,1603.0,0.22204756,King Wealth Management Group LLC,84749,11352976.0,-192.57,-192.33,,
3711,Reitz Capital Advisors LLC,1602.0,0.22190904,Reitz Capital Advisors LLC,1602,214604.0,0,3.35,,
3712,ALICO AIG Mutual Fund Management Co. S.A.,1600.0,0.22163200000000002,Capital Fund Management SA,182313,24422649.0,-196.52,-196.4,,
3713,TOP Vermogen AG,1600.0,0.22163200000000002,TOP Vermögen AG,1600,214336.0,0,3.35,,
3714,Artico Partners AG,1600.0,0.22163200000000002,Investment Partners Ltd.,31491,4218534.0,-180.66,-180.03,,
3715,American Investment Services Inc.,1599.0,0.22149348,"American Investment Services, Inc.",1599,214202.0,0,3.35,,
3716,Robertson Stephens Wealth Management LLC,1582.0,0.21913864,Robertson Stephens Wealth Management LLC (Invt Mgmt),1582,211925.0,0,3.35,,
3717,Cranbrook Wealth Management LLC,1580.0,0.2188616,Cranbrook Wealth Management LLC,1580,211657.0,0,3.35,,
3718,Mountain Capital Investment Advisors Inc,1577.0,0.21844604,"Mountain Capital Investment Advisors, Inc.",1577,211255.0,0,3.35,,
3719,Privat Consult Vermogensverwaltungs Ges.m.b.H.,1576.0,0.21830752,PRIVATCONSULT Vermögensverwaltung GmbH,1286,159052.0,20.27,31.41,,
3720,Greylin Investment Management Inc,1575.0,0.218169,"Greylin Investment Management, Inc.",1575,210987.0,0,3.35,,
3721,Stephens Investment Management Group LLC,1561.0,0.21622972,Stephens Investment Management Group LLC,402190,53877373.0,-198.45,-198.4,,
3722,Harbor Advisory Corp.,1539.0,0.21318228,Harbor Advisory Corp.,1539,206164.0,0,3.35,,
3723,Rhenman & Partners Asset Management AB,1532.0,0.21221264,Rhenman & Partners Asset Management AB,1532,205227.0,0,3.35,,
3724,Legacy Financial Strategies LLC,1528.0,0.21165856,Legacy Financial Strategies LLC,1528,204691.0,0,3.35,,
3725,Strid Group LLC,1527.0,0.21152004,Strid Group LLC,1527,204557.0,0,3.35,,
3726,Ayalon Mutual Funds Ltd.,1515.0,0.2098578,Capital Fund Management SA,182313,24422649.0,-196.7,-196.59,,
3727,Barclays Fondos SA SGIIC,1503.0,0.20819556,"Barclays Capital, Inc.",27212,3645320.0,-179.06,-178.39,,
3728,Boutique Investment Partners,1503.0,0.20819556,Boutique Investment Partners (Pty) Ltd.,3475,358998.0,-79.23,-53.17,,
3729,Spectrum Financial Alliance Ltd. L.L.C.,1501.0,0.20791852,Spectrum Financial Alliance Ltd. LLC,1501,201074.0,0,3.35,,
3730,Birmingham Capital Management Co Inc,1500.0,0.20778000000000002,"Birmingham Capital Management Co., Inc.",1500,200940.0,0,3.35,,
3731,Actis Asset Management,1500.0,0.20778000000000002,Actis Asset Management SA,1500,204405.0,0,1.64,,
3732,Thomas Story & Son LLC,1500.0,0.20778000000000002,Thomas Story & Son LLC,1500,200940.0,0,3.35,,
3733,Aramea Asset Management AG,1500.0,0.20778000000000002,"AR Asset Management, Inc.",13800,1848648.0,-160.78,-159.58,,
3734,Cantor Fitzgerald Investment Advisors L.P.,1500.0,0.20778000000000002,Cantor Fitzgerald Investment Advisors LP,1500,200940.0,0,3.35,,
3735,1875 Finance SA,1500.0,0.20778000000000002,1875 Finance SA,1500,152355.0,0,30.78,,
3736,Forte Portfolio Management Ltd,1500.0,0.20778000000000002,Port Capital LLC,51888,6950916.0,-188.76,-188.39,,
3737,Alterarea Eafi SL,1500.0,0.20778000000000002,Alterarea EAFI SL,2900,342026.0,-63.64,-48.83,,
3738,Link Fund Solutions Ltd.,1499.0,0.20764148,Capital Fund Management SA,182313,24422649.0,-196.74,-196.63,,
3739,CCB Principal Asset Management Co. Ltd.,1496.0,0.20722592,"CCB Principal Asset Management Co., Ltd.",1496,151949.0,0,30.78,,
3740,Clay Asset Management,1490.0,0.2063948,Barclays Capital Luxembourg SARL,829223,111082713.0,-199.28,-199.26,,
3741,First Quant GmbH,1470.0,0.20362439999999998,"First Asset Investment Management, Inc.",83414,11499454.0,-193.07,-193.04,,
3742,Tamir Fishman Mutual Funds Ltd.,1457.0,0.20182364,Tamir Fishman Mutual Funds Ltd.,8852,955764.0,-143.47,-130.26,,
3743,Woodpecker Capital SA,1454.0,0.20140808,Woodpecker Capital SA,11712,1154921.0,-155.83,-140.6,,
3744,Nextam Partners Limited,1432.0,0.19836064,Investment Partners Ltd.,31491,4218534.0,-182.6,-182.04,,
3745,FP Financial Services Inc.,1431.0,0.19822212,"FP Financial Services, Inc.",1431,191697.0,0,3.35,,
3746,Knott Partners,1400.0,0.193928,Investment Partners Ltd.,31491,4218534.0,-182.97,-182.42,,
3747,Cavalier Investments LLC,1381.0,0.19129612,Cavalier Investments LLC,1381,184999.0,0,3.35,,
3748,Ironwood Wealth Management LLC,1357.0,0.18797164,Ironwood Investment Management LLC,4127,552853.0,-101.02,-98.51,,
3749,Grohmann & Weinrauter Institutional Asset Management GmbH,1302.0,0.18035304,GROHMANN & WEINRAUTER Institutional Asset Management GmbH,1302,153558.0,0,16.05,,
3750,Julius Meinl Investment GmbH,1300.0,0.18007599999999999,Julius Meinl Investment GmbH,1300,138853.0,0,25.85,,
3751,IA Clarington Investments Inc.,1264.0,0.17508928,"IA Clarington Investments, Inc.",435260,58613697.0,-198.84,-198.81,,
3752,ARVEST Administration AG,1240.0,0.1717648,"Minis & Co., Inc.",263290,35270328.0,-198.12,-198.06,,
3753,Kabin Investment House Ltd.,1230.0,0.1703796,The Investment House LLC,328790,44044708.0,-198.51,-198.46,,
3754,Harvest Group Wealth Management LLC,1201.0,0.16636252,"Harvest Capital Management, Inc.",3206,429476.0,-90.99,-88.32,,
3755,Alpha Trust Mutual Fund Management Co.,1200.0,0.166224,Capital Fund Management SA,182313,24422649.0,-197.38,-197.3,,
3756,DCM Advisors LLC Asset Management Arm,1200.0,0.166224,"Advisors Asset Management, Inc.",1009159,135186940.0,-199.52,-199.51,,
3757,"Esfera Capital Gestión SGIIC, SA",1194.0,0.16539288,Esfera Capital Gestión SGIIC SA,1196,160216.0,-0.17,3.18,,
3758,Apollon Wealth Management LLC,1189.0,0.16470028,Apollon Wealth Management LLC,1189,159278.0,0,3.35,,
3759,Risk Paradigm Group LLC,1150.0,0.159298,Risk Paradigm Group LLC,1150,116806.0,0,30.78,,
3760,Wolverine Asset Management LLC,1145.0,0.15860539999999998,Wolverine Asset Management LLC,1145,153384.0,0,3.35,,
3761,Jesmond Mizzi Financial Advisors Ltd,1139.0,0.15777428,"Advisors Asset Management, Inc.",1009159,135186940.0,-199.55,-199.53,,
3762,IFP Fund Management SA,1137.0,0.15749724,Capital Fund Management SA,182313,24422649.0,-197.52,-197.44,,
3763,Almagest Wealth Management S.A.,1125.0,0.155835,"S & Co., Inc.",110718,14831783.0,-195.98,-195.84,,
3764,Changsheng Fund Management Co. Ltd.,1100.0,0.152372,"Changsheng Fund Management Co., Ltd.",1100,111727.0,0,30.78,,
3765,Iron Trust Asset Management Ltd.,1100.0,0.152372,Trust Asset Management LLC,2348,314538.0,-72.39,-69.46,,
3766,Persimmon Capital Management LP,1063.0,0.14724676,Persimmon Capital Management LP,1063,142399.0,0,3.35,,
3767,Titan Capital Management LLC,1054.0,0.14600008,Titan Capital Management LLC (California),1054,141194.0,0,3.35,,
3768,Rebalance Fund Managers,1020.0,0.1412904,Capital Fund Management SA,182313,24422649.0,-197.77,-197.7,,
3769,ARX Pangaia (Pty) Ltd,1002.0,0.13879704,"AR Asset Management, Inc.",13800,1848648.0,-172.92,-172.07,,
3770,Helvetic Trust Partners AG,1000.0,0.13852,Investment Partners Ltd.,31491,4218534.0,-187.69,-187.28,,
3771,Axion Swiss Bank SA,1000.0,0.13852,Axion Swiss Bank SA,600,81762.0,50.0,51.53,,
3772,Expat Asset Management Ead,1000.0,0.13852,Expat Asset Management EAD,400,34216.0,85.71,120.77,,
3773,Bayerische Vermögen AG,1000.0,0.13852,Bayerische Vermögen AG,1000,117940.0,0,16.05,,
3774,NFS Capital AG,1000.0,0.13852,NFS Capital AG,1000,133960.0,0,3.35,,
3775,Lunar Capital (Pty) Ltd,1000.0,0.13852,"AR Asset Management, Inc.",13800,1848648.0,-172.97,-172.12,,
3776,SerMont Asset Management SA,1000.0,0.13852,SerMont Asset Management SA,1000,133960.0,0,3.35,,
3777,Arrow Investment Advisors LLC,956.0,0.13242512,"Advisors Asset Management, Inc.",1009159,135186940.0,-199.62,-199.61,,
3778,Grisanti Brown & Partners LLC,953.0,0.13200956,Brown Capital Management LLC,32149,4306680.0,-188.48,-188.1,,
3779,Prior & Nilsson Fond och Kapitalförvaltning AB,944.0,0.13076288,Prior&Nilsson Fond och Kapitalförvaltning AB,944,95882.0,0,30.78,,
3780,"Pearl River Capital, LLC",938.0,0.12993176,Pearl River Capital LLC,938,125654.0,0,3.35,,
3781,Bank Vontobel AG,927.0,0.12840804,Bank Vontobel AG,831,102778.0,10.92,22.17,,
3782,Penserra Capital Management LLC,918.0,0.12716136,Penserra Capital Management LLC,4587,614475.0,-133.3,-131.42,,
3783,Tortoise Index Solutions LLC,907.0,0.12563764,Tortoise Index Solutions LLC,907,121502.0,0,3.35,,
3784,Banchile Administradora General de Fondos SA,900.0,0.124668,Banchile Administradora General de Fondos SA,1300,174148.0,-36.36,-33.12,,
3785,Semper Constantia Asset Management GmbH,900.0,0.124668,STA Wealth Management LLC,10934,1464719.0,-169.58,-168.62,,
3786,Cogent Asset Management Ltd,900.0,0.124668,Cogent Asset Management Ltd.,13881,1480488.0,-175.64,-168.93,,
3787,P.A.M. Privates Anlage Management GmbH & Co.,900.0,0.124668,"Private Asset Management, Inc.",115553,15479480.0,-196.91,-196.8,,
3788,Pruschke & Kalm GmbH,900.0,0.124668,Pruschke & Kalm GmbH,3000,382656.0,-107.69,-101.71,,
3789,Infanger Investment Technology LLC,890.0,0.1232828,Infanger Investment Technology LLC,890,121280.0,0,1.64,,
3790,Amanah Trust Management (NZ) Ltd,882.0,0.12217464,Trust Asset Management LLC,2348,314538.0,-90.77,-88.1,,
3791,Asset Planning Services Ltd.,865.0,0.1198198,"Asset Planning Services, Inc.",62995,8438810.0,-194.58,-194.4,,
3792,Counterpoint Mutual Funds LLC,859.0,0.11898868,Counterpoint Mutual Funds LLC,859,115071.0,0,3.35,,
3793,Sigma Mutual Funds Ltd.,859.0,0.11898868,Sigma PCM Mutual Funds Management Co. Ltd.,1169,133698.0,-30.57,-11.64,,
3794,Joseph P. Lucia & Associates LLC,812.0,0.11247824,Joseph P. Lucia & Associates LLC,812,108776.0,0,3.35,,
3795,Value Intelligence Advisors GmbH,810.0,0.1122012,Value Intelligence Advisors GmbH,10000,1143700.0,-170.03,-164.26,,
3796,European Capital Partners Luxembourg S.A.,802.0,0.11109304,European Capital Partners (Luxembourg) SA,269,36035.0,99.53,102.03,,
3797,Reichmuth & Co. Integrale Vermoegensverwaltung AG,800.0,0.11081600000000001,Reichmuth & Co.,10350,1220679.0,-171.3,-166.71,,
3798,Dux Inversores SGIIC SA,799.0,0.11067748,Dux Inversores SGIIC SA,499,66846.0,46.22,49.38,,
3799,Morgan Dempsey Capital Management LLC,795.0,0.1101234,Morgan Dempsey Capital Management LLC,795,106498.0,0,3.35,,
3800,PM Capital Ltd.,790.0,0.1094308,"JPMorgan Investment Management, Inc.",59918673,8026705435.0,-199.99,-199.99,,
3801,Baumann & Partners SA,786.0,0.10887672,Investment Partners Ltd.,31491,4218534.0,-190.26,-189.94,,
3802,Lion Global Investors Ltd.,752.0,0.10416704,Vestor Capital LLC,204659,27416120.0,-198.54,-198.49,,
3803,Rhenus Capital AG,750.0,0.10389000000000001,Rhenus Capital AG,750,100470.0,0,3.35,,
3804,Price Wealth LLC,746.0,0.10333592,"Price Wealth Management, Inc.",746,99934.0,0,3.35,,
3805,PP-Asset Management GmbH,690.0,0.0955788,PT Asset Management GmbH,5500,712825.0,-155.41,-152.71,,
3806,Cypress Capital Management LLC,666.0,0.09225432,Cypress Capital Management LLC,180298,24152720.0,-198.53,-198.48,,
3807,C-J Advisory Inc.,643.0,0.08906836,KCS Wealth Advisory LLC,2020,270599.0,-103.42,-100.94,,
3808,Altinvest MultiAsset Fund Management,640.0,0.0886528,Capital Fund Management SA,182313,24422649.0,-198.6,-198.55,,
3809,"The Index Group, Inc",626.0,0.08671352,IndexIQ Advisors LLC,37246,4989474.0,-193.39,-193.17,,
3810,Eniso Partners AG,610.0,0.0844972,Investment Partners Ltd.,31491,4218534.0,-192.4,-192.15,,
3811,Financial Management Professionals Inc,605.0,0.0838046,"Financial Management Professionals, Inc.",605,81046.0,0,3.35,,
3812,"Okasan Asset Management Co., Ltd.",600.0,0.083112,"Okasan Asset Management Co., Ltd.",592,66322.0,1.34,22.47,,
3813,IPM Informed Portfolio Management AB,600.0,0.083112,IPM Informed Portfolio Management AB,600,60942.0,0,30.78,,
3814,Fund Development & Advisory AG,600.0,0.083112,Fund Development & Advisory AG,1600,162512.0,-90.91,-64.65,,
3815,Intesa Sanpaolo Private Bank (Suisse) Morval SA,600.0,0.083112,Intesa Sanpaolo Private Bank Suisse Morval SA,600,80376.0,0,3.35,,
3816,Triasima Portfolio Management Inc.,600.0,0.083112,"Triasima Portfolio Management, Inc.",750,103395.0,-22.22,-21.75,,
3817,Taiwan Cooperative Securities Investment Trust Co. Ltd.,597.0,0.08269644,"Taiwan Cooperative Securities Investment Trust Co., Ltd.",598,80108.0,-0.17,3.18,,
3818,Popular Gestion Privada S.G.I.I.C. S.A.,589.0,0.08158828,Popular Gestión Privada SGIIC SA,9083,1216759.0,-175.64,-174.86,,
3819,Finlabo Sim SpA,580.0,0.0803416,Finlabo Sim SpA,570,70498.0,1.74,13.05,,
3820,Financial Advantage Inc.,575.0,0.079649,"Financial Advantage, Inc.",575,77027.0,0,3.35,,
3821,Virtus ETF Advisers LLC,575.0,0.079649,Virtus ETF Advisers LLC,575,77027.0,0,3.35,,
3822,Avondale Wealth Management LLC,570.0,0.0789564,Avondale Wealth Management LLC,570,76357.0,0,3.35,,
3823,1 North Wealth Services LLC,559.0,0.07743268,1 North Wealth Services LLC,559,65928.0,0,16.05,,
3824,Wealthcare Capital Management LLC,553.0,0.07660156,Wealthcare Capital Management LLC,553,74080.0,0,3.35,,
3825,Wallberg Invest SA,545.0,0.0754934,Wallberg Invest SA,545,73008.0,0,3.35,,
3826,Mayr Investment Managers GmbH,528.0,0.07313856,Mayr Investment Managers GmbH,528,70731.0,0,3.35,,
3827,MayTech Global Investments LLC,525.0,0.072723,Maytech Global Investments LLC,525,70329.0,0,3.35,,
3828,University of Texas Investment Management Co.,521.0,0.07216892,University of Texas Investment Management Co.,521,69793.0,0,3.35,,
3829,National Westminster Bank PLC,519.0,0.07189188,National Westminster Bank Plc,519,69525.0,0,3.35,,
3830,Interactive Financial Advisors Inc.,500.0,0.06926,"Interactive Financial Advisors, Inc.",500,66980.0,0,3.35,,
3831,Zadig Asset Management LLP,494.0,0.06842888,Zadig Asset Management LLP,127,15707.0,118.2,125.33,,
3832,J. de Demandolx Gestion S.A.,490.0,0.0678748,J. de Demandolx Gestion SA,490,49769.0,0,30.78,,
3833,Centiva Capital LP,480.0,0.06648960000000001,Centiva Capital LP,480,64301.0,0,3.35,,
3834,Lake Point Wealth Management LLC,467.0,0.06468884,Lake Point Wealth Management LLC,467,62559.0,0,3.35,,
3835,Nest Egg Capital (Pty) Ltd,467.0,0.06468884,Nest Egg Capital Pty Ltd.,1467,149003.0,-103.41,-78.91,,
3836,Barnett & Co. Inc.,465.0,0.0644118,"Barnett & Co., Inc.",465,62291.0,0,3.35,,
3837,Banca Credinvest SA,460.0,0.0637192,Banca Credinvest SA (Investment Management),460,61622.0,0,3.35,,
3838,Azimut Portföy Yönetimi A.S.,444.0,0.06150288,Port Capital LLC,51888,6950916.0,-196.61,-196.49,,
3839,"Value Tree A.V., S.A.",437.0,0.06053324,Value Tree AV SA,433,58005.0,0.92,4.27,,
3840,Diamond Investments House Ltd.,410.0,0.0567932,The Investment House LLC,328790,44044708.0,-199.5,-199.48,,
3841,AlphaOne Investment Services LLC,380.0,0.0526376,AlphaOne Investment Services LLC,380,50905.0,0,3.35,,
3842,Plain Capital Asset Management,352.0,0.04875904,PlainsCapital Bank (Investment Management),56697,7595130.0,-197.53,-197.45,,
3843,Investhouse International (Pty) Ltd,317.0,0.04391084,The Investment House LLC,328790,44044708.0,-199.61,-199.6,,
3844,Ogorek Wealth Management LLC,314.0,0.04349528,Ogorek Wealth Management LLC,314,42063.0,0,3.35,,
3845,Impact Portfolios Management Ltd,300.0,0.041556,Port Capital LLC,51888,6950916.0,-197.7,-197.62,,
3846,Turgot Asset Management,300.0,0.041556,Turgot Asset Management SAS,300,40881.0,0,1.64,,
3847,Zeus Asset Management S.A.,285.0,0.0394782,"S & Co., Inc.",110718,14831783.0,-198.97,-198.94,,
3848,VG SA,270.0,0.0374004,VG Asset Management SA,270,36793.0,0,1.64,,
3849,Chang Xin Asset Management Corp. Ltd.,268.0,0.03712336,"Chang Xin Asset Management Co., Ltd.",344,34940.0,-24.84,6.06,,
3850,Excellence Nessuah Mutual Funds Management Ltd.,258.0,0.03573816,Excellence Nessuah Mutual Funds Management Ltd.,22219,2341719.0,-195.41,-193.99,,
3851,International Mutual Funds Management S.A.,250.0,0.03463,"Capital International, Inc.",317179,42489299.0,-199.68,-199.67,,
3852,University of California Regents' Endowment Fund,248.0,0.03435296,Regents of the University of California,248,33222.0,0,3.35,,
