contact_id,factset_person_id,discrepancy
57d38cb491aea376a7b88776,0BPBZJ-E,
57d38c7391aea376a7b74df0,063LK7-E,
57d38c7391aea376a7b75133,06554D-E,
57d38ca491aea376a7b83bab,09HGGQ-E,
57d38c6491aea376a7b71306,05LWT1-E,
,077JD8-E,
57d38c9391aea376a7b7e725,077JBX-E,
57d38c6591aea376a7b71e73,05Q374-E,
57d38cb391aea376a7b880cb,0BKK9R-E,
57d38c6591aea376a7b717af,05MN24-E,
57d38c6d91aea376a7b73fbc,060H9B-E,
57d38c8391aea376a7b79fbd,06RPMB-E,
57d38c6391aea376a7b70653,05KHVZ-E, --- [0] value  --- [0] value 
57d38c6591aea376a7b71b59,05P9LN-E, --- [0] value  --- [0] value  --- [0] value 
57d38cf691aea376a7b9d9f3,05GF2F-E,
,07CM6M-E,
57d38cf791aea376a7b9dad0,0B1GZP-E, --- [0] value  --- [0] value  --- [0] value 
57d38c6b91aea376a7b7248e,05RH8V-E, --- [0] value  --- [0] value  --- [0] value  --- [0] value 
57d38cdd91aea376a7b9426b,0DTWNF-E,
57d38c5a91aea376a7b6e9df,05G7Z7-E, --- [0] value  --- [0] value 
,,
57d38c7a91aea376a7b77475,06H97H-E,
,,
5d08fde45c719ab5d63aa1f5,07D9MX-E,
57d38c6591aea376a7b71c17,05PK0V-E, --- Profile Region Code: ['Global'] 
57d38c6a91aea376a7b721fd,05QRTG-E,
57d38ce791aea376a7b98401,0FVSPQ-E,
57d38cf691aea376a7b9da0a,05P9ML-E,
57d38cac91aea376a7b862ef,0B2L45-E, --- [0] value  --- [0] value 
57d38c5a91aea376a7b6e95c,05G78T-E,
57d38c6a91aea376a7b72037,05QFGD-E,
57d38c8c91aea376a7b7cc25,071L60-E, --- [0] value  --- [0] value 
57d38c9391aea376a7b7e6db,077FCX-E,
,078H0B-E,
57d38c6b91aea376a7b726f5,05SD2C-E, --- [0] value  --- [0] value 
57d38c5a91aea376a7b6e9dd,05G7Z4-E,
57d38c9491aea376a7b7f55a,07CDC4-E, --- [0] value  --- [0] value 
57d38c6e91aea376a7b745be,061WYQ-E,
57d38c6491aea376a7b70c51,05L1F7-E,
,,
57d38c8591aea376a7b7b11e,06W6LJ-E, --- [0] value  --- [0] value 
57d38c5a91aea376a7b6e9de,05G7Z6-E,
57d38cd891aea376a7b93f27,0DSLL2-E,
57d38c6391aea376a7b708e3,05KMKC-E,
57d38c6291aea376a7b6feb5,05K52X-E,
57d38c9d91aea376a7b821d5,07Z8FB-E,
57d38c7c91aea376a7b78742,06LJQC-E,
,,
,0726HX-E,
57d38c8491aea376a7b7a8ca,06TS54-E,
57d38c6291aea376a7b6ffa1,05K6WX-E,
57d38c6a91aea376a7b72173,05QN15-E,
57d38c9391aea376a7b7e9f4,078H06-E,
57d38c7391aea376a7b74ad0,062MW7-E, --- [0] value  --- [0] value 
57d38c5991aea376a7b6df43,00C53M-E,
57d38c6b91aea376a7b726f9,05SCWP-E, --- [0] value  --- [0] value 
57d38cf791aea376a7b9dadf,0BN6JZ-E, --- [0] value  --- [0] value  --- [0] value 
57d38c5a91aea376a7b6e953,05G75Q-E, --- [0] value  --- [0] value 
57d38cf791aea376a7b9daca,09QHKZ-E, --- [0] value  --- [0] value 
57d38c6b91aea376a7b726fd,05SCZJ-E, --- [0] value  --- [0] value 
5826f81d26fee671a0237b82,0GMYXH-E,
57d38c6591aea376a7b71c2d,05PKZ6-E,
57d38cf691aea376a7b9d9f2,05G701-E, --- [0] value  --- [0] value 
57d38cf691aea376a7b9da19,05MN29-E, --- [0] value  --- [0] value  --- [0] value  --- [0] value  --- [0] value  --- [0] value 
57d38c6291aea376a7b6ff03,05K5X4-E,
5828491926fee671a0268887,0788KX-E,
57d38c6b91aea376a7b7255d,05RT9K-E,
,007LLD-E,
57d38c6b91aea376a7b726fc,05SCYM-E,
57d38c6491aea376a7b70f86,05LF9Y-E,
,,
5828495c26fee671a0268897,0GN04N-E, --- [0] value  --- [0] value 
,07CM87-E,
57d38c7b91aea376a7b77aa0,06JQNC-E, --- [0] value  --- [0] value 
,07PTQN-E,
57d38cf691aea376a7b9d900,09VZ2G-E,
57d38c7d91aea376a7b78db4,06N3BN-E,
57d38cd791aea376a7b9333e,0DNM9Y-E,
57d38cf691aea376a7b9d918,0C4HJ8-E,
57d38c9391aea376a7b7e9e8,078H2D-E, --- [0] value  --- [0] value 
57d38cf691aea376a7b9d84e,05K95H-E,
57d38cf691aea376a7b9d867,05TRF8-E,
57d38c6391aea376a7b703bf,05KCRR-E,
57d38cf691aea376a7b9d851,05K97H-E,
57d38c5b91aea376a7b6f34f,05GZFR-E,
57d38cf691aea376a7b9d95f,0DVLLN-E,
57d38cf691aea376a7b9d852,05K97R-E,
57d38cf691aea376a7b9d88f,06LNX3-E,
57d38cf691aea376a7b9d850,05K96D-E,
57d38cf691aea376a7b9d8a5,06TRNB-E,
57d38cf691aea376a7b9d844,05H7V4-E,
57d38cf691aea376a7b9d821,05FB46-E,
57d38cf691aea376a7b9d866,05TRF1-E,
57d38cf691aea376a7b9d81f,05K97V-E,
57d38c6e91aea376a7b743bc,061B3S-E,
57d38cf691aea376a7b9d853,05K97T-E,
57d38cf691aea376a7b9d84f,05K95L-E,
57d38cf691aea376a7b9d845,05K97W-E,
57d38cf691aea376a7b9d5a1,05GP41-E,
57d38cf691aea376a7b9d88e,06LNWR-E,
57d38cf691aea376a7b9d83f,05GP42-E,
,07F2FS-E,
57d38cef91aea376a7b9b5b7,09QNMK-E,
57d38c9591aea376a7b7ff8a,07FY90-E, --- [0] value 
57d38cef91aea376a7b9b53a,05X4R3-E,
57d38cef91aea376a7b9b563,06HQ54-E,
,,
57d38cef91aea376a7b9b53e,05ZHRJ-E,
596fd97e5f20d4a8bb901aa0,0H6Y5Q-E,
57d38cfb91aea376a7b9e123,0BVB9G-E,
57d38c7591aea376a7b76362,06CZBL-E,
5a739dac5890ddad1fdc88e8,0HYX08-E,
57d38cef91aea376a7b9b73b,0FF091-E, --- [0] value  --- [0] value 
57d38cef91aea376a7b9b5be,09VGM3-E, --- [0] value 
,,
,,
57d38c6491aea376a7b70d86,0GJ23H-E, --- [0] value  --- [0] value 
57d38cef91aea376a7b9b689,061CLJ-E,
,,
57d38cef91aea376a7b9b722,0D7LWZ-E, --- [0] value  --- [0] value 
58ef510f9a6563a6a1523e4f,06KY47-E,
5c3f568481abb87e7f4e2980,0KJHK4-E, --- [0] value  --- [0] value  --- [0] value 
57d38cc091aea376a7b8c94a,0CHNS3-E,
57d38cef91aea376a7b9b763,0GBGCW-E,
,,
57d38cef91aea376a7b9b68c,06BZ9Q-E, --- [0] value  --- [0] value  --- [0] value  --- [0] value 
,0FYXWT-E,
57d38cef91aea376a7b9b739,0DPMD3-E,
57d38cef91aea376a7b9b529,05KFJL-E,
57d38c6391aea376a7b703a2,05KCR4-E,
57d38cef91aea376a7b9b523,05KCPZ-E,
57d38cef91aea376a7b9b678,05VSJQ-E,
,05KBCJ-E,
57d38c6591aea376a7b717c7,05MQ7V-E,
57d38cef91aea376a7b9b54d,0656YH-E,
,,
,,
57d38cef91aea376a7b9b677,05VNCX-E,
57d38cef91aea376a7b9b5dd,0C9JN5-E,
596fd6c05f20d4a8bb8dce0f,0H6Y8S-E,
5b881338a9277392a69555da,0JXRMD-E,
5a739ca95890ddad1fdc3974,05KTTY-E,
592f3d20e7402ac1b9b53866,0CLZSS-E,
57d38cef91aea376a7b9b57d,076PHB-E,
57d38cef91aea376a7b9b550,066D3L-E,
57d38cef91aea376a7b9b723,0D906V-E, --- [0] value  --- [0] value 
57d38cef91aea376a7b9b5ef,0CXQJJ-E,
57d38c8391aea376a7b7a32b,06SK3R-E, --- Profile Region Code: ['Global'] 
,,
,0H2MDX-E,
,0CSXTB-E,
592757b8e7402ac1b9c1d482,0H27K5-E,
59260671e7402ac1b94bcc9d,0H27GX-E,
,,
5bbe14998bf1f4fd52ccd580,0B52H9-E,
5931e336e7402ac1b9b86061,06SHN8-E, --- Profile Region Code: ['Global'] 
57d38cde91aea376a7b94e16,0DYGTW-E,
57d38c8391aea376a7b79d97,06R35M-E, --- [0] value 
,05HGWG-E,
,07NYDL-E,
57d38c6291aea376a7b6ff6e,, --- Profile Region Code: ['Global'] 
,00CQ13-E,
57d38c6491aea376a7b711b1,05LQDS-E,
57d38c8b91aea376a7b7c337,06ZPVG-E,
5a69b9065890ddad1fd94c06,0DFF1H-E," --- Profile Region Code: ['Africa', 'Western Europe', 'MENA'] "
57d38cd591aea376a7b91e95,0DFWSM-E,
57d38cfb91aea376a7b9e496,084WSW-E, --- Profile Region Code: ['U.S.'] 
,,
,,
,,
,05K1LT-E,
,06G075-E,
,094W2S-E,
,0DSLWS-E,
,,
5ad66fdc228eb41542c6e9b2,0JF1FZ-E,
5ad6702a228eb41542c7128f,06NDR4-E,
,,
57d38cfc91aea376a7b9ef19,061D77-E,
,0047K0-E,
,,
,,
,0B77LZ-E,
,,
5b97d9594c0e1a2fa62bd2c8,07HQQK-E,
57d38c9d91aea376a7b821b5,07YXMV-E,
,,
,,
,,
57d38c8c91aea376a7b7ce6e,07216L-E,
,0GGDRR-E,
,0CVKJZ-E,
57d38c7c91aea376a7b78567,06KV0P-E,
,0GGDR1-E,
57d38c6391aea376a7b708a6,05KM2T-E,
,0FKSVW-E,
,05KB45-E,
,,
57d38c6591aea376a7b71c45,05PLRY-E,
57d38c6c91aea376a7b72e4a,05VY3N-E,
57d38c8b91aea376a7b7c011,06Z4QX-E,
,,
57d38cd091aea376a7b91a6b,0DDRXQ-E,
57d38c9c91aea376a7b81da8,07NWT0-E,
,0CFFNT-E,
,,
57d38c6a91aea376a7b71f79,05QBHD-E, --- [0] value  --- [0] value  --- [0] value 
57d38ca591aea376a7b84f2c,09T33R-E, --- [0] value 
57d38ca591aea376a7b84f3c,09T341-E, --- [0] value 
57d38cce91aea376a7b901a7,0D4RXX-E,
,0794CZ-E,
57d38c6d91aea376a7b73aba,05ZJZ8-E,
,,
,,
57d38c6c91aea376a7b7336b,05XT4J-E,
,0G9RNP-E,
,,
57d38c9491aea376a7b7f4d2,07C7LD-E,
5bcb4750731fd80d40f317ca,06NRHJ-E,
,,
,0DQSVT-E,
,0CM8P7-E,
57d38ccf91aea376a7b90dc8,0D8LVQ-E,
57d38cd091aea376a7b913d3,0DBRFV-E, --- [0] value  --- [0] value  --- [0] value 
,,
,,
57d38cd091aea376a7b9147d,0DBXM1-E, --- [0] value 
57d38cef91aea376a7b9b58a,079QBY-E, --- Profile Region Code: ['Global'] 
5a5940735890ddad1fd80325,0HW52B-E,
57d38c7b91aea376a7b777b4,06HZRX-E,
,,
,,
57d38c8391aea376a7b79fae,06RNQY-E,
5b003e2eead557bbfdc345f3,0JK6QX-E,
,,
57d38c6d91aea376a7b73ab0,05ZJTH-E,
,08192B-E,
,0CDNHP-E,
,0BQRYS-E,
58721d8fc6f2f2bd34bbeb1f,07NZJR-E,
57ee389f0105e3ca6ac3b080,0DX5JH-E,
,0CR5QX-E,
,,
57d38cb591aea376a7b88fde,0BTZ4P-E,
57d38c6391aea376a7b70885,05KLY7-E,
,,
57d38c8b91aea376a7b7c46c,06ZZQP-E,
5b0ebe6d59f0a16f5b3d19dd,0JKZZJ-E,
57d38ccd91aea376a7b8f941,0D1RBB-E,
,06LJ54-E,
,,
,0G346F-E,
5bd872a430cf53bdf7a2d522,0K81XQ-E,
,,
,05PKW3-E,
,0LC1SX-E,
,,
,0HSGWW-E,
,0CS1KF-E,
57d38cf391aea376a7b9b917,05G976-E,
5ae0fb1bed2c6a3132a874ca,0JGQH8-E,
,06PCFZ-E,
57d38cfd91aea376a7b9f349,0C8SLW-E,
57d38cd591aea376a7b91fba,0DG6JR-E,
,,
57d38c8b91aea376a7b7be80,06YY73-E,
,,
,0CK509-E,
57d38c6291aea376a7b6fe83,05K42S-E, --- [0] value  --- [0] value  --- [0] value 
,,
,,
57d38c6591aea376a7b71c40,05PLQ1-E,
57d38c9591aea376a7b7f7f0,07D0XG-E,
5ae0fcb2ed2c6a3132a94be8,066HP1-E,
,,
57d38cd891aea376a7b93ffa,0DSYWW-E,
57d38cd791aea376a7b93b37,0DR2VR-E, --- [0] value 
57d38c6c91aea376a7b72e34,05VW9L-E,
,06ZCXZ-E,
,,
,,
,,
,05KM18-E,
57d38c6591aea376a7b71979,05NG40-E, --- [0] value 
57d38c6391aea376a7b704c7,0CRQT0-E, --- [0] value 
57d38cee91aea376a7b9ae9b,074GSK-E,
57e4b01ba69f4cfb5c3c23a9,0B483Q-E,
57d38ced91aea376a7b99d5b,05QPZ2-E,
57d38cb691aea376a7b89ca0,0C0560-E,
57d38cee91aea376a7b9ae89,06KV0Z-E, --- [0] value  --- [0] value 
57d38cf791aea376a7b9dbef,05GFTS-E, --- [0] value  --- [0] value  --- [0] value 
57d38ce591aea376a7b96cc8,0FL2JP-E,
57d38c6d91aea376a7b739f8,05M6CS-E,
,,
,05GP3J-E,
,,
57d38cb491aea376a7b88a88,05G797-E,
57d38cb691aea376a7b8a052,0C1VHY-E,
57d38cef91aea376a7b9aec4,0BJN96-E,
,,
57d38cef91aea376a7b9aeb2,09S3L1-E,
57d38cee91aea376a7b9aea0,0752ZT-E,
,,
57d38cfb91aea376a7b9e2ca,05QPYB-E,
57d38cf691aea376a7b9cf86,0GD53J-E,
57d38cee91aea376a7b9ae51,05KKQ1-E,
57d38cee91aea376a7b9ae6f,066PM4-E,
,,
5b1160d659f0a16f5b9b2c49,07FQ64-E,
57d38c6591aea376a7b71ba8,0D5XNM-E,
5868e33dc6f2f2bd34766f2e,05K8DV-E,
5b5c86bda9277392a6356c3c,05WRXY-E,
57d38cee91aea376a7b9ae76,06B0W1-E,
57d38c7391aea376a7b752a8,06B0VV-E,
,,
57d38cee91aea376a7b9a81d,05GMF9-E,
,,
57d38cb691aea376a7b89ca2,0C059R-E,
57d38cef91aea376a7b9aecf,0C055K-E,
57d38cee91aea376a7b9ae79,06B0WC-E,
5bfde9bf7d6aa8cc08425b6a,0JXVL1-E,
57d38cee91aea376a7b9ae66,05WDJZ-E,
57d38c7491aea376a7b75a6b,06K2HQ-E,
57d38cef91aea376a7b9aee2,0GB1QJ-E,
57d38c5991aea376a7b6e009,072LVZ-E,
5ac940cc228eb41542cc9d36,06KVVB-E,
5bfde96b7d6aa8cc08419a9d,06HB0T-E,
57d38cee91aea376a7b9ae90,06TXWP-E, --- Profile Region Code: ['Emerging Markets']  --- [0] value  --- [0] value  --- [0] value  --- [0] value 
,,
57d38cee91aea376a7b9ae78,06B0W6-E,
57d38c5b91aea376a7b6f79f,07L1XV-E,
57d38cbd91aea376a7b8aab4,069ZLH-E,
,,
57d38c8591aea376a7b7b582,06X5GW-E,
,,
5bfde8ca7d6aa8cc083fb298,0JXZJW-E, --- [0] value 
57d38cee91aea376a7b9aadb,08B7QJ-E,
57d38cee91aea376a7b9ae70,0679RB-E, --- Profile Region Code: ['Emerging Markets']  --- [0] value 
57d38cee91aea376a7b9ae88,06KQ8V-E,
,,
57d38cee91aea376a7b9aea3,077V6H-E,
,0C0KN1-E,
57d38cee91aea376a7b9ae77,06B0W3-E, --- [0] value 
57d38c6c91aea376a7b73794,05LGGG-E,
57d38c6e91aea376a7b745f6,05S0CV-E,
57d38c7391aea376a7b75326,05GFTV-E, --- [0] value  --- [0] value 
,,
57d38c5791aea376a7b6d178,0GB1N2-E,
57d38cee91aea376a7b9ae83,06J24T-E, --- [0] value  --- [0] value 
57d38cd891aea376a7b94064,05QPPL-E,
,0GB1NC-E,
,,
,,
57d38cef91aea376a7b9aeaa,081XS8-E,
57d38cb791aea376a7b8a431,0C3DY2-E, --- [0] value 
,,
,,
57d38cc791aea376a7b8e86f,0CVNHH-E,
57d38c6591aea376a7b71e03,05Q19Q-E,
57d38c8b91aea376a7b7c146,06ZCXP-E,
,,
57d38cee91aea376a7b9ace6,078GZ1-E, --- [0] value  --- [0] value 
57d38cc091aea376a7b8c54a,0CGBJB-E,
57d38cd691aea376a7b93053,0DMV3H-E,
57d38cf791aea376a7b9dbd8,0GHKM0-E,
57d38cbe91aea376a7b8ae54,0C74BC-E,
,060Z3L-E,
,,
57d38c6491aea376a7b70ce7,05L3VM-E,
,,
57d38c6b91aea376a7b726d3,05SC85-E, --- [0] value  --- [0] value  --- [0] value 
57d38c8c91aea376a7b7cc96,071MX5-E,
57d38c9c91aea376a7b81429,07LKQC-E,
57d38cc791aea376a7b8e31a,0CSJQ0-E, --- [0] value 
57d38c6391aea376a7b704cf,05KF2H-E,
5b16a5f15a83dcea43d3e61f,0JLFKZ-E,
57d38cd691aea376a7b92df9,0DM4XC-E,
57d38c5b91aea376a7b6f7c2,05HDZ5-E,
57d38c5a91aea376a7b6ea53,05G8XG-E,
,,
57d38ce791aea376a7b986a0,0FWLZH-E,
,,
,,
,,
,,
57d38c6e91aea376a7b7442b,061FX6-E,
,0CS374-E,
57d38c8391aea376a7b7a34d,06SKGB-E,
,,
,,
,,
57d38c6591aea376a7b7198c,05NGNG-E, --- [0] value  --- [0] value 
57d38c8d91aea376a7b7d832,07457N-E,
57d38c6291aea376a7b700fe,05K8VX-E,
57d38c5991aea376a7b6de5e,00BRX5-E, --- [0] value  --- [0] value 
,,
,,
57d38c6291aea376a7b6feb2,05K52K-E,
57d38c7d91aea376a7b78f1e,06NFVT-E,
,,
57d38c6591aea376a7b71b01,05P6FQ-E,
,,
,05DZM4-E,
,0D09SR-E,
,09TC5T-E,
,07621T-E,
,0GB7LF-E,
,0088KR-E,
,0L6QB1-E,
,,
,0CP2SJ-E,
,09XXC9-E,
57d38ca691aea376a7b8533f,09WLWP-E,
,0GBH80-E,
,0BWJGB-E,
,0GBWPY-E,
57d38c6291aea376a7b6ff88,0GBH8K-E,
,0GB7LC-E,
,09MJ6P-E,
,,
57d38cef91aea376a7b9b436,09XXBH-E,
,0L6Q80-E,
,0GBCC3-E,
57d38cef91aea376a7b9b0ee,06RZFT-E,
,060JF1-E,
,09WL2Y-E,
,05L3L8-E,
,,
,0CHC7F-E,
,09MJ6R-E,
,05G80F-E,
,0GBWQ5-E,
,09MJ6T-E,
57d38cef91aea376a7b9b1de,0GB7LL-E,
,,
,,
,,
,09XXCC-E,
,0GB4Q7-E,
,0GBH6Z-E,
,0CSSGC-E,
,0GBWNQ-E,
57d38cfc91aea376a7b9e9e2,06594L-E,
58c1395a84b0cbe1720d7f99,0BHX8B-E,
57d38cfc91aea376a7b9ebb4,0BH2RC-E, --- [0] value  --- [0] value  --- [0] value 
,05G6VF-E,
57d38cfc91aea376a7b9eb23,05HK3C-E," --- Profile Sector: ['Aerospace & Defense', 'Communications', 'Consumer Non-Durables', 'Health Services', 'Process Industries'] | DB Sector: Consumer Services  --- Profile Sector: ['Aerospace & Defense', 'Communications', 'Consumer Non-Durables', 'Health Services', 'Process Industries'] | DB Sector: Managed Health Care  --- [0] value  --- [0] value "
57d38cf491aea376a7b9bb9a,05K8GM-E,
,0DYHWF-E,
57d38cfb91aea376a7b9df8c,0B7YTT-E,
57d38c6c91aea376a7b736a9,05YJ38-E,
57d38cfc91aea376a7b9eb2f,05PNFX-E,
57d38cfc91aea376a7b9e9a3,05KLQK-E,
57d38c8491aea376a7b7a687,06T7YD-E,06T7YD-E --- DB Region Code Global 
5945ad5ae7402ac1b9bd5446,06P6M1-E,06P6M1-E --- DB Region Code U.S. 06P6M1-E --- DB Region Code Global  --- [0] value  --- [0] value  --- [0] value  --- [0] value  --- [0] value  --- [0] value  --- [0] value 
,05PN3T-E,
,,
,05X0VN-E,
5a9f1f9a9fca31fae2d51f92,0J521D-E,
57d38cfc91aea376a7b9ed1b,05PK0T-E,
57d38cf491aea376a7b9bb13,06P6M2-E, --- Profile Region Code: ['Global'] 
,0607S6-E,
,071X23-E,
,,
57d38cfb91aea376a7b9ded8,05Z02V-E,
57d38cf491aea376a7b9bf03,004ZHL-E,
,05RLNN-E,
,0624M4-E,
57d38c6491aea376a7b70f5e,05LDMN-E, --- [0] value  --- [0] value  --- [0] value  --- [0] value  --- [0] value  --- [0] value  --- [0] value  --- [0] value 
5b9294294c0e1a2fa6a08321,08H15K-E,
57d38cce91aea376a7b905ef,0D62SM-E,
57d38cfc91aea376a7b9e9ec,0D5ZTL-E, --- Profile Region Code: ['Global'] 
57d38cfc91aea376a7b9eaa8,05H45Q-E,
57d38cb591aea376a7b88db3,0BSYCF-E,0BSYCF-E --- DB Region Code U.S.  --- Profile Region Code: ['Global']  --- Profile Sector: [] | DB Sector: Commercial Services  --- Profile Sector: [] | DB Sector: Health Services 
5c5079975eca86dde2e35131,0KKNYJ-E,
5bacf207b390f88f7c82f642,0K0N6Y-E,
57d38cc891aea376a7b8f021,0CYP3M-E,
57d38c9691aea376a7b802ce,07GS0T-E,
,0DP17P-E,
,0021FM-E,
57d38cfc91aea376a7b9ee00,05QFVN-E,
5afeead7ead557bbfd4ede06,0BHVKY-E,
,05WTLQ-E,
57d38cfc91aea376a7b9eb46,066Q5W-E,
57d38cf591aea376a7b9c4cf,0GCP1K-E,
57d38c7591aea376a7b7650b,06DCZD-E,
592dec11e7402ac1b93b7d1f,0G0Y51-E,
57d38cfc91aea376a7b9ecd7,0G60H1-E,
,0DLMZ0-E,
,,
,0DZ2VL-E,
57d38cfc91aea376a7b9eb3d,05WTLP-E,
57d38c6a91aea376a7b72278,05QVN1-E,05QVN1-E --- DB Region Code U.S.  --- Profile Region Code: ['Global']  --- Profile Sector: [] | DB Sector: Internet Software/Services  --- Profile Sector: [] | DB Sector: Media Conglomerates  --- [0] value 
57d38cf491aea376a7b9bc3a,07HRXW-E,
57d38c8e91aea376a7b7ddf0,0758ZP-E,
57d38cfc91aea376a7b9ee8d,0BVYJN-E,
57d38cfb91aea376a7b9deca,05QT3N-E,05QT3N-E --- DB Region Code U.S. 05QT3N-E --- DB Region Code Western Europe  --- Profile Region Code: ['Global'] 
57d38c5991aea376a7b6de29,00B8WW-E,
57e4b0a9a69f4cfb5c3c23e8,0GJX76-E,0GJX76-E --- DB Region Code Western Europe 0GJX76-E --- DB Region Code Africa 0GJX76-E --- DB Region Code MENA 
57d38cfc91aea376a7b9ec67,06MB9K-E,
,,
,005T87-E,
57d38cfb91aea376a7b9df51,07BTZF-E,07BTZF-E --- DB Region Code U.S. 
,0B4GBY-E,
57d38c5891aea376a7b6d959,00570P-E,
,,
,,
57d38c6c91aea376a7b730fb,05WYHV-E, --- [0] value  --- [0] value 
57d38cfb91aea376a7b9dfbd,0D6SYY-E, --- Profile Region Code: ['Canada'] 
57d38cf791aea376a7b9dd73,00571D-E,
5b0ebe5959f0a16f5b3d07bf,06RNBQ-E, --- [0] value  --- [0] value 
57d38c6d91aea376a7b73af5,05ZLL4-E,
,,
57d38ccf91aea376a7b911ac,0D9Y2X-E,
57d38c6591aea376a7b71c9c,05PNTT-E,
57d38c6d91aea376a7b73b05,05ZLYJ-E,
57d38c6391aea376a7b709b5,05KPZL-E,
,065YG2-E,
,,
,,
57d38c6291aea376a7b700a7,05K8HQ-E, --- [0] value 
57d38c6d91aea376a7b73aa8,05ZLKJ-E, --- [0] value 
57d38c6591aea376a7b71e8c,05Q3HR-E,
57d38cde91aea376a7b95191,0DZJ3W-E,
,05GJJ6-E,
57d38c6291aea376a7b70230,05KB72-E,
57d38c5a91aea376a7b6ee69,05GMTL-E,
,,
,,
57d38c7391aea376a7b751f2,065JF5-E,
57d38c6591aea376a7b7180b,05MSNC-E,
57d38cc891aea376a7b8efd6,0CYJRT-E,
57d38c6491aea376a7b71194,05LPLV-E,
57d38c9691aea376a7b806fa,07HR0K-E, --- [0] value  --- [0] value 
,06P9G8-E,
,074DZ5-E,
57d38ce091aea376a7b96398,0FFF36-E,
57d38c9c91aea376a7b81d7c,07NWSN-E,
57d38c6291aea376a7b700a5,05K8HJ-E, --- [0] value 
57d38c7391aea376a7b752af,065VGV-E, --- [0] value 
57d38c6591aea376a7b718e4,05N40L-E, --- [0] value  --- [0] value 
,,
57d38c6391aea376a7b704f9,05KF8D-E,
,,
,06FTCQ-E,
57d38c7691aea376a7b76cf7,06G45X-E,
,,
57d38c7391aea376a7b753ab,0663G8-E, --- [0] value 
,,
57d38ccf91aea376a7b90e0a,0D8NN8-E,
,0D5998-E,
57d38c7391aea376a7b74cb9,0637C7-E, --- [0] value 
57d38c7a91aea376a7b76f27,06GJFF-E, --- [0] value  --- [0] value 
57d38c6291aea376a7b700ab,05K8J3-E,
,05GN0P-E,
57d38c6c91aea376a7b72fdb,05WLS4-E, --- [0] value  --- [0] value 
57d38c6491aea376a7b712cc,05LVY1-E,
57d38c6391aea376a7b7036c,05KCHW-E, --- [0] value  --- [0] value 
57d38cfc91aea376a7b9e9f4,0GG5CL-E,
57d38c6d91aea376a7b73b0e,05ZM33-E, --- Profile Region Code: ['U.S.'] 
57d38c6d91aea376a7b73aea,05ZLG9-E,
57d38c9591aea376a7b7fe2c,07FLVL-E, --- Profile Region Code: ['U.S.'] 
,,
57d38c6391aea376a7b709b1,05KQ1V-E,
57d38ca491aea376a7b83daf,09JRYH-E,
57d38c7391aea376a7b752f8,065YFT-E, --- [0] value  --- [0] value 
57d38ccf91aea376a7b91165,0D9SSS-E,
57d38c6d91aea376a7b73b08,05ZM07-E, --- [0] value 
57d38c6d91aea376a7b73aff,05ZLXC-E,
57d38c7c91aea376a7b78575,06KVRW-E,
57d38c6391aea376a7b70a32,05KSK5-E,
,,
,,
57d38cae91aea376a7b87b3f,0BGKJJ-E,
57d38c6d91aea376a7b73b16,05ZMFP-E, --- [0] value 
,06ZJ36-E,
,,
,,
57d38c6291aea376a7b6fd88,05JS64-E,
57d38ccf91aea376a7b90f48,0D927K-E, --- [0] value  --- [0] value 
,,
57d38c6391aea376a7b703e2,05KCX8-E,
57d38c5891aea376a7b6db42,006J19-E,
57d38c8491aea376a7b7af3c,06VVT9-E,
57d38c7391aea376a7b74d27,063C0H-E, --- [0] value  --- [0] value 
,0K75SQ-E,
5bcb485a731fd80d40f777ee,0K75WM-E,
5bcb4784731fd80d40f3dc1d,0K75TK-E,
5bcb438a731fd80d40e2c7d6,0K75T8-E,
5bcb4849731fd80d40f74326,0K75TD-E,
5cc1cb97eec132e66f61a2af,0KV5LV-E,
5bcb464d731fd80d40eeafd3,0BPDLS-E,
57d38cb491aea376a7b88785,0BPCZY-E,
5bcb43f1731fd80d40e47bb7,0K75Y7-E,
,0F9Z6G-E,
,074S0R-E,
5bcb488d731fd80d40f86dc3,0BPDFZ-E,
5bcb4752731fd80d40f31f49,0K75T2-E,
,0JF7QK-E,
57d38cfd91aea376a7b9f081,0FPY6K-E,
,,
5bcb43f1731fd80d40e47bba,0K75SZ-E,
57d38cfd91aea376a7b9f049,0BPCZH-E,
,0D8YXY-E,
,0BP4NK-E,
5bcb48cd731fd80d40f97674,07DWD1-E,
,0K75TS-E,
5bcb45a2731fd80d40ebac90,0K75VC-E,
,0KV5LP-E,
57d38c7c91aea376a7b78565,06KTZV-E,
590a5358e7402ac1b91c499f,0DB0CW-E,
57d38cfd91aea376a7b9f084,0GGFPY-E,
,0L5PRH-E,
,0L5PS7-E,
,05GP6B-E,
57d38c9591aea376a7b7f7f3,07D0XS-E,
595b698e5f20d4a8bb469351,0H5C3C-E,
596a972c5f20d4a8bb481a1d,0H6MBR-E,
,05KPPP-E,
,0BTGP7-E,
,,
5b0d6d0f59f0a16f5b6cd896,0JKW6C-E,
,0L7M8S-E,
,0GGFP5-E,
,05KPPL-E,
57d38cb591aea376a7b88ea5,0BTD0K-E,
595b68495f20d4a8bb45cefc,09QNHW-E,
57d38c6591aea376a7b71c08,05PJZ8-E,
57d38c6d91aea376a7b739c9,05Z983-E,
,06XR84-E,
57d38c6d91aea376a7b73bd5,05ZTJF-E,
