factset_entity_id,name,ManagerStyle,InstitutionFixedStyle,Discrepancy Column,Discrepancy Source
0CM5Q3-E,Rasmala Investment Bank Ltd. (Investment Management),,GARP,N/A,N/A
0CMYM1-E,Quercus Assets Selection SARL (Private Equity),,,N/A,N/A
0CN15H-E,Boubyan Capital,,,N/A,N/A
0CN27C-E,FAR - Fator Administracao de Recursos Ltda. (Private Equity),,,N/A,N/A
0CN46B-E,BD Partners SA,,,N/A,N/A
0GNGB5-E,"Electra America, Inc.",,,N/A,N/A
0GNGLN-E,National Securities Corp. (Research),,,N/A,N/A
0GNR9N-E,Chongqing Guotou Fortune Investment Management Co. Ltd.,,,N/A,N/A
0GNXRK-E,East River Investments LLC,,,N/A,N/A
0GP2FZ-E,Accenture Ventures,,,N/A,N/A
0GP2K1-E,Promissio SARL,,,N/A,N/A
0HNSSW-E,RIVE Private Investment Switzerland SA,,,N/A,N/A
0HPGNL-E,Eplanet Capital Ltd.,,,N/A,N/A
0JQ0VQ-E,thinQ Ventures LLP,,,N/A,N/A
0JQ39C-E,Sichuan Lianchuang Donglin Equity Management Co. Ltd.,,,N/A,N/A
0KN6XQ-E,Wayra Czech Republic sro,,,N/A,N/A
000C90-E,Gabriel Capital Corp.,,,N/A,N/A
000CGW-E,Barings LLC,,GARP,N/A,N/A
000CK2-E,"Ballentine Capital Management, Inc.",,,N/A,N/A
000JQM-E,"First Citizens BancShares, Inc. (North Carolina)",,,N/A,N/A
000N8F-E,Janus Capital Management LLC,,GARP,N/A,N/A
000NWQ-E,"Klingenstein, Fields & Co. LLC",,GARP,N/A,N/A
000PQ2-E,Mentor Partners LP,,,N/A,N/A
000SSY-E,"Offit Investment Fund, Inc.",,,N/A,N/A
000VD2-E,"HSBC Global Asset Management (USA), Inc.",,Yield,N/A,N/A
000VR8-E,SC Fund Management LLC,,GARP,N/A,N/A
05LCY7-E,"Atlantic Capital Management, Inc.",,,N/A,N/A
05LDL8-E,Growth Equity Group,,,N/A,N/A
05LDSR-E,Japonica Partners LP,,,N/A,N/A
05LF7M-E,"International Strategy & Investment, Inc.",,GARP,N/A,N/A
065JN8-E,Landmark Advisors LLC,,,N/A,N/A
065NYS-E,Gylling Invest AB,,,N/A,N/A
065RGL-E,"Dongguan Trust Co., Ltd.",,GARP,N/A,N/A
0668DZ-E,"Open Prairie Ventures, Inc.",,,N/A,N/A
0669C6-E,Vigo Activo,,,N/A,N/A
066BY9-E,Lyxor Asset Management SAS,,Value,N/A,N/A
066VWZ-E,"Bayside Capital, Inc.",,,N/A,N/A
066W0T-E,New Canaan Funding LLC,,,N/A,N/A
066X58-E,BPI Capital Corp.,,,N/A,N/A
0670SV-E,The Canadian Broadcasting Corp. Pension Plan,,GARP,N/A,N/A
0671GW-E,"Barrantagh Investment Management, Inc.",,Yield,N/A,N/A
0674P4-E,York Street Capital Partners LLC,,,N/A,N/A
0675NQ-E,Barnard Jacobs Mellet USA LLC,,,N/A,N/A
0677JV-E,"Boenning & Scattergood, Inc. (Broker)",,,N/A,N/A
06792B-E,No 8 Ventures Management Ltd.,,,N/A,N/A
067DXT-E,Haystack Capital LP,,,N/A,N/A
09JWW4-E,Fasciano Associates LLC,,,N/A,N/A
09K8Z3-E,The Morpheus,,,N/A,N/A
09KJGJ-E,"Huajin Securities Co., Ltd.",,,N/A,N/A
09KLJH-E,BNP Paribas SA (Hungary),,,N/A,N/A
09L78Q-E,Shanghai Zhixin Investment Management Co. Ltd.,,,N/A,N/A
0BTK18-E,BofA Advisors LLC,,,N/A,N/A
0BTPCF-E,RedChip Analytics,,,N/A,N/A
0BTWLQ-E,Vinci Capital Gestora de Recursos Ltda. (Invt Mgmt),,,N/A,N/A
0BVX3P-E,"Woori Investment Co., Ltd.",,,N/A,N/A
0BVYK0-E,Government Debt Management Agency Pte. Ltd.,,GARP,N/A,N/A
0D7V6F-E,Deer Creek Group LLC,,,N/A,N/A
0D7XYZ-E,Sri Krishna Bharathi Knowledge Services,,,N/A,N/A
0D7YKM-E,Markoen Investments BV,,,N/A,N/A
0D84GS-E,"Planum Investment Management, Inc.",,,N/A,N/A
0D84S7-E,Access Value Investors LLC,,,N/A,N/A
0D8FK9-E,ValorBridge Partners LLC,,,N/A,N/A
0F8ZY5-E,Logic Ventures LLC,,,N/A,N/A
0F91FL-E,DCM Advisors LLC,,GARP,N/A,N/A
0F9418-E,Solix Group AB,,,N/A,N/A
0F98K5-E,GTI Securities Ltd.,,,N/A,N/A
0F98LZ-E,Schildershoven Finance BV,,,N/A,N/A
0F9HS6-E,AZ & Partners Gestao de Recursos Ltda.,,,N/A,N/A
0GDJYQ-E,Smart Investment Management Ltd.,,,N/A,N/A
0GDTHM-E,Haas Gestion SAS (United Kingdom),,,N/A,N/A
0GDTPT-E,Novidam Capital LLC,,,N/A,N/A
0GF205-E,"UP2398, LLC",,,N/A,N/A
0GF5L4-E,Yaama Global Pty Ltd.,,,N/A,N/A
0GF747-E,Broad Bay Capital Management LP,,Aggressive Growth,N/A,N/A
0GFH74-E,Eileses Capital LLC,,,N/A,N/A
0HH52J-E,23 & Park,,,N/A,N/A
0HH67F-E,"Moxley Holdings Management, LLC",,,N/A,N/A
0HH9FV-E,NexStar Partners,,,N/A,N/A
0JFYKG-E,Black Pearl Capital Ltd. /Hong Kong/,,,N/A,N/A
0KBFB4-E,"MS & AD Ventures, Inc.",,,N/A,N/A
007YBN-E,Dynamis Advisors LLC,,,N/A,N/A
0080JR-E,Sirius Advisors LLC,,,N/A,N/A
00865N-E,Xerion Capital Partners LLC,,,N/A,N/A
00883R-E,Southpaw Asset Management LP,,Deep Value,N/A,N/A
008BHF-E,Blackstone Distressed Securities Advisors LP,,,N/A,N/A
008D6M-E,RLR Capital Partners LP,,,N/A,N/A
008NDQ-E,KA Fund Advisors LLC,,,N/A,N/A
05VXSR-E,"UBS Hana Asset Management Co., Ltd.",,GARP,N/A,N/A
05VY8X-E,"Krungthai-AXA Life Insurance Public Co., Ltd.",,GARP,N/A,N/A
05W451-E,"Virginia Capital Management Group, Inc.",,,N/A,N/A
05W79C-E,Principal Asset Management Co. (Asia) Ltd.,,GARP,N/A,N/A
05W7GM-E,Banque CIC (Suisse) AG,,Yield,N/A,N/A
05WF4Z-E,Red Hills Capital LLC,,,N/A,N/A
05WP5K-E,RMB Asset Management International Ltd.,,,N/A,N/A
07F6QW-E,TWELVE GmbH,,,N/A,N/A
07FF86-E,Deniz Yatirim Menkul Kiymetler AS,,,N/A,N/A
07FN36-E,Guggenheim Partners Europe Ltd.,,,N/A,N/A
07FPYQ-E,Oita Venture Capital Co. Ltd.,,,N/A,N/A
07FQNJ-E,Hardy Reed LLC,,GARP,N/A,N/A
07FZC4-E,Ocidental Pensoes SGFP SA,,GARP,N/A,N/A
07G3LW-E,The BioScience Ventures Group AG,,,N/A,N/A
07G5LL-E,"Petersen, Waldheim & Cie. GmbH",,,N/A,N/A
07GDY3-E,Gulf Finance House BSC (Investment Management),,,N/A,N/A
07GJ4Y-E,Enercap Sro,,,N/A,N/A
07GRNF-E,Hartford Mezzanine & Private Equity Group,,,N/A,N/A
07GTJH-E,"Palo Capital, Inc.",,GARP,N/A,N/A
07H31D-E,Seek Well KK,,,N/A,N/A
07H37X-E,Altex Partners Gestion SGIIC SAU,,GARP,N/A,N/A
08H8W8-E,Caprifol AB,,GARP,N/A,N/A
08H904-E,Amati Global Investors Ltd.,,GARP,N/A,N/A
08HB7G-E,Una Capital Ltda.,,GARP,N/A,N/A
08HRST-E,Aviso Epsilon Bank AG,,,N/A,N/A
0BZLWL-E,Sycamore Partners Management LP,,,N/A,N/A
0BZV4N-E,"Linde, Hansen & Co. LLC",,GARP,N/A,N/A
0BZXQB-E,Valuation & Research Specialists (VRS),,,N/A,N/A
0C03MZ-E,Cube Venture Partners LLC,,,N/A,N/A
0C085T-E,bestideasgroup AG,,Aggressive Growth,N/A,N/A
0C0DBZ-E,"Arvest Trust Co., NA",,,N/A,N/A
0C0HJY-E,Bow Street LLC,,Value,N/A,N/A
0C0MP9-E,Clearsight Investments AG,,,N/A,N/A
0C0QXS-E,Strukturinvest Fondkommission (FK) AB,,,N/A,N/A
0DH1BD-E,CG Asset Management LLC,,GARP,N/A,N/A
0DH327-E,Tower Arch Capital LLC,,,N/A,N/A
0DH5JD-E,RedBird Capital Partners Management LLC,,,N/A,N/A
0FKBH0-E,Mayfair Equity Partners LLP,,,N/A,N/A
0FKGWZ-E,Capital Invent MX SAPI de CV,,,N/A,N/A
0FKPXQ-E,Moody's Investors Service EMEA Ltd.,,,N/A,N/A
0G9ZP0-E,Angelfire Capital Management LLC,,,N/A,N/A
0GB2MQ-E,Utrecht Holdings,,,N/A,N/A
0GB4RB-E,Wise Road Capital Ltd.,,,N/A,N/A
0HBKNZ-E,1confirmation LLC,,,N/A,N/A
0J9PQJ-E,Mediati Co. Ltd.,,,N/A,N/A
0K8LNH-E,"Belmont Global Capital Partners, Inc.",,,N/A,N/A
0K8LVM-E,Astarte Ventures,,,N/A,N/A
06N233-E,IPC Securities Corp.,,,N/A,N/A
06N7MQ-E,"Mega Capital (Asia) Co., Ltd.",,,N/A,N/A
06NCWD-E,Emisys Capital SGRpA,,,N/A,N/A
06ND2B-E,Yardley Securities Ltd.,,,N/A,N/A
06NGB1-E,Plain Vanilla Investments BV,,,N/A,N/A
06NND5-E,"SimplexityMD, Inc.",,,N/A,N/A
06NQ5Z-E,Allianz Global Investors Deutschland GmbH,,,N/A,N/A
06NQWP-E,Brookfield Special Situations Management Ltd.,,,N/A,N/A
06NW77-E,Aleph Capital SGEIC SA,,,N/A,N/A
06P746-E,Square One Ventures LLC,,,N/A,N/A
06P7V9-E,Hypo Vorarlberg Bank AG (Invt Mgmt),,GARP,N/A,N/A
08SW3P-E,Fitch Ratings Espana SAU,,,N/A,N/A
09NS1X-E,China Merchants China Investment Management Ltd.,,,N/A,N/A
09NX06-E,Saratoga Investment Advisors LLC,,,N/A,N/A
09P5YW-E,UTI International (Singapore) Pvt Ltd.,,,N/A,N/A
09PZPW-E,Taifook Securities Co. Ltd.,,,N/A,N/A
09Q0WH-E,Hatteras Capital Investment Management (Venture Capital),,,N/A,N/A
0C7ZJF-E,Guoyuan Asset Management (Hong Kong) Ltd.,,,N/A,N/A
06ZC55-E,Dresdner Bank (Milan Branch),,,N/A,N/A
06ZHC2-E,AIF Management NV,,,N/A,N/A
06ZZXD-E,North Tide Capital LLC,,Value,N/A,N/A
07055V-E,Emirates Bank (Securities),,,N/A,N/A
070628-E,Spinel Capital LLC,,,N/A,N/A
08D6JD-E,Matrix Partners (Beijing) Investment Management Co. Ltd.,,,N/A,N/A
08DJJQ-E,IFCI Financial Services Ltd.,,,N/A,N/A
09GQYN-E,Superfund Asset Management GmbH (Germany),,,N/A,N/A
09GX6T-E,North Texas Opportunity Fund,,,N/A,N/A
09H1J3-E,Paige Capital Management LLC,,,N/A,N/A
09H3HG-E,Cambridge Econometrics Ltd.,,,N/A,N/A
09HKDT-E,Oaktree Japan Godo Kaisha,,,N/A,N/A
09JB70-E,HWB Capital Management SA,,GARP,N/A,N/A
0BQM6R-E,Degroof Gestion SA,,Yield,N/A,N/A
0BR6TB-E,Corymbus Invest AG,,,N/A,N/A
0BRFHC-E,TriGuard Management LLC,,,N/A,N/A
0BRKVP-E,Tufton Oceanic Far East Ltd.,,,N/A,N/A
0D8WDZ-E,Medra Capital Ltd.,,,N/A,N/A
0D9273-E,Redpoint Investment Management Pty Ltd.,,,N/A,N/A
0D92M8-E,Energent Ventures LLC,,,N/A,N/A
0FFV2K-E,Mcwhorter Capital Partners (Private Equity),,,N/A,N/A
0FFWFX-E,Black Ferryman,,GARP,N/A,N/A
0FG4B8-E,Positive Physicians Insurance Exchange (Invt Port),,,N/A,N/A
0FGHWP-E,Harbor Associates LLC,,,N/A,N/A
0G88N5-E,Zehenter & Partner Invest AG,,,N/A,N/A
0G8920-E,H.I.G Brazil Investment Advisory Ltda.,,,N/A,N/A
0G8HTZ-E,Beijing Angel Growth Technology Incubator Co. Ltd.,,,N/A,N/A
0G8LGD-E,InClin Investments LLC,,,N/A,N/A
0G8R5K-E,M Science LLC,,,N/A,N/A
0G8R7C-E,Lenovo Capital & Incubator Group,,,N/A,N/A
0HDD1M-E,"Shenzhen Qianhai Wutong M&A Fund Management Co., Ltd.",,,N/A,N/A
0HDD7B-E,Cedro Asset Management Ltda.,,,N/A,N/A
0HDPFL-E,JNE Invest AB,,,N/A,N/A
0JC59Q-E,FRI Auvergne Rhone-Alpes Gestion SAS,,,N/A,N/A
0JCG5T-E,Peace Bridge Partners LP,,,N/A,N/A
0JCRBX-E,LC Partners Ltd.,,,N/A,N/A
0JCS67-E,Telemos Capital Ltd.,,,N/A,N/A
0JCS7Y-E,Saltwater Capital LLC,,,N/A,N/A
0KDRSZ-E,Ascend Venture Capital,,,N/A,N/A
00FXQ3-E,"AngelMD, Inc.",,,N/A,N/A
00FYXV-E,Higher Moment Capital LP,,GARP,N/A,N/A
00G322-E,"Signator Financial Services, Inc.",,GARP,N/A,N/A
06SPLT-E,"Citigroup Global Markets Taiwan Securities Co., Ltd.",,,N/A,N/A
06SWKV-E,Citibank Handlowy SA (Broker),,GARP,N/A,N/A
06SYNF-E,Eight Capital Management LLC,,GARP,N/A,N/A
06T01P-E,Turnstone Capital Management LLC,,,N/A,N/A
06T1VN-E,Pocztylion - Arka Powszechne Towarzystwo Emerytalne SA,,Yield,N/A,N/A
06T3SC-E,Crossfields Capital Management LLC,,,N/A,N/A
06T5YJ-E,Zurcher Kantonalbank (Investment Management),,GARP,N/A,N/A
06T7S8-E,CECP Advisors LLP,,,N/A,N/A
06T9ZG-E,"WW Group Holdings, Inc.",,,N/A,N/A
06TB7N-E,Boutique Apartments,,,N/A,N/A
06TL66-E,Monster Venture Partners LLC,,,N/A,N/A
06TWM7-E,Goldman Sachs (India) Securities Pvt Ltd.,,,N/A,N/A
07ZT82-E,Latour Capital do Brasil Ltda.,,,N/A,N/A
07ZVTN-E,Boulton Capital Asia Pte. Ltd. (Securities),,,N/A,N/A
09VNZ2-E,Associated Portfolio Solutions (Pty) Ltd.,,,N/A,N/A
09W187-E,Guohua Life Insurance Co. Ltd.,,GARP,N/A,N/A
09W92G-E,Kelvin Capital Ltd.,,,N/A,N/A
0CBXM6-E,Comsec Innovation,,,N/A,N/A
0CCB17-E,Huber Research Partners LLC,,,N/A,N/A
0CCD68-E,Freedom Wealth Advisors LLC,,,N/A,N/A
0CD2KS-E,EM Quest Ltd.,,,N/A,N/A
0CD6Y6-E,Dividend House Oy,,GARP,N/A,N/A
0DKR5W-E,H.I.G. European Capital Partners Italy SRL,,,N/A,N/A
0DKSQS-E,UC Ventures,,,N/A,N/A
0DKYYS-E,Michaelson Capital (Private Equity),,,N/A,N/A
0DL4FJ-E,Lanzame Capital SL,,,N/A,N/A
0DL8D7-E,Altor Equity Partners AS,,,N/A,N/A
0DLBF5-E,Veteri Place Corp.,,Growth,N/A,N/A
0DLC3Z-E,Pate Capital Management LLC,,,N/A,N/A
0DLD97-E,Pathfinder Partners LLC,,,N/A,N/A
0DLF05-E,"Minsheng Tonghui Asset Management Co., Ltd.",,,N/A,N/A
0FM1XY-E,Motorists Insurance Group (Investment Portfolio),,,N/A,N/A
0FM4Z4-E,Soochow Venture Capital Co. Ltd.,,,N/A,N/A
0FM5WP-E,Equitable Life & Casualty Insurance Co. (Investment Portfolio),,,N/A,N/A
0FM7L2-E,Green Investment Group Management Ltd.,,,N/A,N/A
0FM880-E,Dryden Mutual Insurance Co. (Investment Portfolio),,,N/A,N/A
0FMB7Z-E,William Pen Association (Investment Portfolio),,,N/A,N/A
0FMH78-E,"Health Net of Arizona, Inc. (Investment Portfolio)",,,N/A,N/A
0FMLP8-E,Delta Dental of Nebraska (Investment Portfolio),,,N/A,N/A
0FMLRV-E,Nextequity Management LLC,,,N/A,N/A
0FMRM3-E,"Brain & Capital Partners, Inc.",,,N/A,N/A
0FMTXY-E,Prado SV LLC,,,N/A,N/A
0FN3GQ-E,China Universal Asset Management (Hong Kong) Co. Ltd.,,,N/A,N/A
0FN8MC-E,AXA Corporate Solutions Assurance SA (Investment Portfolio),,,N/A,N/A
0GHD05-E,GALA LAB Srl,,,N/A,N/A
0GHYVL-E,HC2 Capital LLC,,,N/A,N/A
0HJHS6-E,Bascom Milestone Ventures LLC,,,N/A,N/A
0HJNFB-E,Pennine Ventures Ltd.,,,N/A,N/A
0HJPXZ-E,Stellex Capital Management UK LLP,,,N/A,N/A
0HJQ28-E,Enlightened Brand Ventures LLC,,,N/A,N/A
0KGKNB-E,Mendoza Ventures LLC,,,N/A,N/A
0KGLLB-E,Wuxi Luyin Investment Co. Ltd.,,,N/A,N/A
00DR5J-E,"Progeny 3, Inc.",,GARP,N/A,N/A
00DY2K-E,Invictus RG Pte Ltd.,,GARP,N/A,N/A
06GVXV-E,Al Mal Securities LLC (UAE),,,N/A,N/A
06H05M-E,XR Ventures LLC,,,N/A,N/A
06H5JY-E,Benford Capital Partners LLC,,,N/A,N/A
06H755-E,Fuh-Hwa Securities Finance Co. Ltd.,,,N/A,N/A
06H7D8-E,Altimo LLC,,,N/A,N/A
06H8NC-E,"Republic Partners, Inc. (Private Equity)",,,N/A,N/A
06HFQ7-E,HS Management LLC,,,N/A,N/A
06HJCT-E,Allegiance Capital Customized Investments,,,N/A,N/A
06HQWP-E,Abrias Investment Management AG (Old),,,N/A,N/A
06HV56-E,Sofimac Regions SAS,,,N/A,N/A
06J038-E,Deutsche Bank Ltd. (Broker),,,N/A,N/A
06J2G2-E,"GNI Capital, Inc.",,,N/A,N/A
06J2X7-E,Alpina Capital Partners LLP,,,N/A,N/A
07X5FV-E,La Francaise Inflection Point SASU,,GARP,N/A,N/A
07X7L7-E,Cooper & Co.,,,N/A,N/A
09QHC1-E,smart-invest GmbH,,Yield,N/A,N/A
09QM6R-E,Guide Investimentos SA Corretora de Valores,,,N/A,N/A
09S20D-E,Lexden Capital LLC,,,N/A,N/A
09S4WX-E,Resscapital AB,,,N/A,N/A
09S7TV-E,Further Lane Asset Management LLC,,,N/A,N/A
0C29YZ-E,NEO Gestao de Recursos Ltda. (Private Equity),,,N/A,N/A
0C2BT8-E,SK Wealth Management LLC,,,N/A,N/A
0C2MB6-E,Adamas Asset Management (HK) Ltd.,,GARP,N/A,N/A
065JS4-E,Celtic Pharma Management LP,,,N/A,N/A
065JS8-E,Prometheus Management Group LLC,,,N/A,N/A
065XTK-E,Heidrick & Struggles Ventures,,,N/A,N/A
066BFN-E,PineBridge Private Equity Group,,,N/A,N/A
066BKC-E,Skystone Capital Management LP,,,N/A,N/A
066MVD-E,Churchill Pacific Asset Management LLC,,,N/A,N/A
066QJJ-E,August Equity LLP,,,N/A,N/A
0675Q4-E,"JVIC Venture Capital Co., Ltd.",,,N/A,N/A
067HX0-E,Titan Equity Partners LLC,,,N/A,N/A
08RVV1-E,SmallCap Danmark A/S (Investment Management),,Deep Value,N/A,N/A
09JJXS-E,Open Ocean Capital Oy,,,N/A,N/A
09JLCB-E,Cedar Equities LLC,,,N/A,N/A
09K84L-E,AgaNola AG,,Deep Value,N/A,N/A
09K8FG-E,Gainsfort Research (Staging),,,N/A,N/A
09KBFF-E,Wealth Management Partners NV,,,N/A,N/A
09KJ4J-E,PortfoLion Kockazati Tokealap-kezelo Zrt.,,,N/A,N/A
09KLTK-E,NH Nonghyeob Securities Co. Ltd. (Private Equity),,,N/A,N/A
09KVY9-E,"Thomvest Ventures, Inc.",,,N/A,N/A
09L7GS-E,Leading Ridge Capital Partners LLC,,,N/A,N/A
09LBYT-E,Rally Capital LLC (Washington),,,N/A,N/A
09LFZV-E,RBB MANAGEMENT AG,,,N/A,N/A
0BT985-E,MFS International Singapore Pte. Ltd.,,GARP,N/A,N/A
0BTNH5-E,Pactum Asset Management Ltd.,,GARP,N/A,N/A
0BTZC4-E,2b Asset Management AG,,,N/A,N/A
0BV1Q1-E,Aktis Capital Advisory Ltd.,,,N/A,N/A
0D7RSM-E,Octagon Credit Opportunities LLC,,,N/A,N/A
0D7T3D-E,Alpine Global Management LLC,,Growth,N/A,N/A
0D840Z-E,Artis Ventures (Taiwan Office),,,N/A,N/A
0F9G9B-E,JACANA Invest SAS,,,N/A,N/A
0GDW03-E,Orix Investment & Management Pte Ltd. (Private Equity),,,N/A,N/A
0GF2FR-E,Vedas Group LLC,,,N/A,N/A
0GFDGG-E,Scalable Capital Ltd.,,,N/A,N/A
0GFDL6-E,Eight Enterprises LLC,,,N/A,N/A
0GFHH6-E,Sphaeris Capital Management LLC,,,N/A,N/A
0GFRZY-E,TriSpan LLP,,,N/A,N/A
0HHJPJ-E,Colibri Investimentos,,,N/A,N/A
0JFXC0-E,Minerva Money Management Ltd.,,,N/A,N/A
007XTR-E,Coburn Ventures LLC,,,N/A,N/A
007Z70-E,Quaero Capital LLP,,GARP,N/A,N/A
007ZM4-E,New Amsterdam Capital Management Ltd.,,GARP,N/A,N/A
007ZM8-E,OMG Capital LLP,,,N/A,N/A
0080GP-E,Scopus Asset Management LP,,GARP,N/A,N/A
0080KZ-E,Mathematica Capital Management LLC,,,N/A,N/A
0080LQ-E,WRA Investments LLC,,,N/A,N/A
00824P-E,Granahan McCourt Capital LLC,,,N/A,N/A
0089V2-E,Halcyon Securities Pty Ltd.,,,N/A,N/A
008HJD-E,"James Capital Alliance, Inc.",,,N/A,N/A
008K9P-E,Contour Venture Partners,,,N/A,N/A
008NDK-E,"Fuji Photo Film Co., Ltd.",,,N/A,N/A
05VYFY-E,Landsbanki Luxembourg SA,,,N/A,N/A
05VZ12-E,Millennium TFI SA,,GARP,N/A,N/A
05W1FM-E,Integral Wealth Securities Ltd.,,,N/A,N/A
05WP4Q-E,"Rahn David R. & Associates, Inc.",,GARP,N/A,N/A
07F4VM-E,Ardana Capital Management LP,,,N/A,N/A
07F92Y-E,Global Credit Advisers LLC,,,N/A,N/A
07FGD2-E,Logos Ventures LLC,,,N/A,N/A
07FL73-E,KD Investments Romania SAI SA,,,N/A,N/A
07FTKG-E,Clarksons Platou Securities AS,,,N/A,N/A
07FTKX-E,Hilliard Street Capital,,,N/A,N/A
07G1V9-E,LBBW Luxemburg SA,,,N/A,N/A
07G21F-E,Apelles Investment Management LP,,,N/A,N/A
07G6PN-E,Highline Equity Partners LLC,,,N/A,N/A
07G9XF-E,Wallimage SA,,,N/A,N/A
07GL66-E,Gartmore Private Equity,,,N/A,N/A
07GLYN-E,Capstone Investment Advisors LLC,,GARP,N/A,N/A
07GQ1F-E,BSI SA (Private Banking),,Deep Value,N/A,N/A
07GR08-E,Laffitte Capital Management SAS,,,N/A,N/A
07GS12-E,Afrifocus Securities (Pty) Ltd.,,,N/A,N/A
07GTZG-E,EQT Funds Management Ltd. (Guernsey),,,N/A,N/A
07GX45-E,Frontier Investment & Development Partners Pte Ltd.,,,N/A,N/A
07GYMP-E,36 South Investment Managers Ltd.,,,N/A,N/A
08HC20-E,Rock Gate Partners LLC,,,N/A,N/A
09CKP7-E,Hokuetsu Lease KK,,,N/A,N/A
0BZFNZ-E,Omphalos Venture Partners LLC,,,N/A,N/A
0BZXVY-E,Heritas Capital Management Pte. Ltd. /Investment Management/,,,N/A,N/A
0C02Q7-E,Shanghai Zhongjin Capital Investment Co. Ltd.,,,N/A,N/A
0C038P-E,Aubaine Capital Ltd.,,,N/A,N/A
0C0482-E,InReturn Capital (Tanzania) Ltd.,,,N/A,N/A
0DGTFM-E,Silicon Harbor Ventures,,,N/A,N/A
0DGXXX-E,Global Wealth Allocation Ltd.,,,N/A,N/A
0FK00V-E,Broadmeadow Capital LLC,,,N/A,N/A
0FK1SL-E,SCW Capital Management LP,,Value,N/A,N/A
0FKNGQ-E,ULJK Financial Services Pvt Ltd.,,,N/A,N/A
0G9GDY-E,Kanoar Ventures SGEIC SA,,,N/A,N/A
0G9YSY-E,Toronado Partners LLC,,,N/A,N/A
0GB4JZ-E,Advenio Capital Management LLC,,,N/A,N/A
0HBHMS-E,Intersaction Management BV,,,N/A,N/A
0HBMQS-E,Heuristic Capital Partners Management Co. LLC,,,N/A,N/A
0HC1YJ-E,Friale LLC,,,N/A,N/A
0K8YG6-E,Zygus Capital,,,N/A,N/A
06N0DN-E,Hong Leong Finance Ltd. (Broker),,,N/A,N/A
06N0KT-E,Argos Wityu Italia SpA,,,N/A,N/A
06N2GG-E,Max Mitteregger Kapitalforvaltning AB,,GARP,N/A,N/A
06N7F8-E,PPF Investments (CR) as,,,N/A,N/A
06N86C-E,Brigade Capital Management LP,,Deep Value,N/A,N/A
06N9Z2-E,Mountain Group Capital LLC,,,N/A,N/A
06NCXG-E,Dinvest BV,,,N/A,N/A
06NJN5-E,George K. Baum & Co. (Securities),,,N/A,N/A
06NJP2-E,Cobalt Capital SAS,,,N/A,N/A
06NJQC-E,Mercer Alternatives Ltd.,,,N/A,N/A
06NLZT-E,Actis Asset Management SA,,GARP,N/A,N/A
06NNCD-E,Invest PME SA,,,N/A,N/A
06P3G7-E,CarVal Investors LLC,,Deep Value,N/A,N/A
06P7JP-E,The Musser Group LLC,,,N/A,N/A
07ZB12-E,Tiburon Capital Management LLC,,,N/A,N/A
09Q0JN-E,Owl Creek Partners LLC,,,N/A,N/A
0C7ZHX-E,JT Capital Management Ltd.,,,N/A,N/A
0C82JP-E,Lumia Capital LLC,,,N/A,N/A
0C84ZG-E,Close Brothers Seydler Research AG,,,N/A,N/A
0C86KD-E,Bellwether Investment Group LLC,,Yield,N/A,N/A
0C89RH-E,"Capital Advantage, Inc.",,GARP,N/A,N/A
0C8B7W-E,Capital Wealth Planning LLC,,Yield,N/A,N/A
0C8FTR-E,Wealth Engineering LLC (Arizona),,,N/A,N/A
0C8GLZ-E,"Hall Capital Management Co., Inc.",,Yield,N/A,N/A
0C8KPD-E,GML Capital LLP,,,N/A,N/A
0C8LR9-E,Level Four Advisory Services LLC,,Growth,N/A,N/A
0C8M84-E,AndersonFisher LLC,,Yield,N/A,N/A
0C8M9C-E,Optimus Capital Management Pvt Ltd.,,,N/A,N/A
0C8MGV-E,Horizons West Capital Partners LLC,,,N/A,N/A
0C8NLV-E,Artemis Real Estate Partners LLC,,,N/A,N/A
0C8W3G-E,Highview Advisors LP,,,N/A,N/A
0C8W8C-E,Davis Capital Partners LLC,,GARP,N/A,N/A
0G8KRL-E,Chengdu Heyi Angel Fund,,,N/A,N/A
0G8NCV-E,Old City Investment Partners LLC,,,N/A,N/A
0G8X38-E,ICAMAP Advisory SARL (United Kingdom),,,N/A,N/A
0HDCKX-E,Insignia Ventures Partners Pte Ltd.,,,N/A,N/A
0HDD6K-E,Frontcourt Group LLC,,,N/A,N/A
0HDJJC-E,Qsemble Capital Management LP,,Growth,N/A,N/A
0HDKZ0-E,Brilliant Ventures Capital LLC,,,N/A,N/A
0HDS2Y-E,Verdane Capital Advisors (Finland),,,N/A,N/A
0HDTF4-E,Ali Ventures General Trading LLC,,,N/A,N/A
0JCRXK-E,Globalturk Capital UK,,,N/A,N/A
0KDDZX-E,M80 Partners NV,,,N/A,N/A
0KDF49-E,Landsbref /Private Equity/,,,N/A,N/A
00G83H-E,Courtside Venture Partners Rg LLC,,,N/A,N/A
00GDHZ-E,Tree Line Capital Partners LLC,,,N/A,N/A
06SNLB-E,Crystal Capital,,,N/A,N/A
06SRFD-E,Deutsche Technologie Beteiligungen AG (Private Equity),,,N/A,N/A
06SSBL-E,Tactical Global Management (UK) Ltd.,,,N/A,N/A
06SSH4-E,Aurigo Management Partners LLP,,,N/A,N/A
06T17L-E,Boussard & Gavaudan Gestion SAS,,GARP,N/A,N/A
06T4WB-E,JPMorgan Securities Far East Ltd. (South Korea),,,N/A,N/A
06T6SN-E,First Round Capital,,,N/A,N/A
